target_id	length	eff_length	est_counts	tpm
gene-B4U62_00420	777	497.265	259	9.83343
gene-B4U62_00425	876	596.265	528	16.7181
gene-B4U62_00430	894	614.265	201	6.1778
gene-B4U62_00435	927	647.265	6258	182.535
gene-B4U62_00440	1413	1133.27	349	5.81417
gene-B4U62_00445	585	305.305	865	53.4904
gene-B4U62_00450	882	602.265	396	12.4137
gene-B4U62_00455	858	578.265	194	6.33386
gene-B4U62_00460	363	99.054	12	2.28719
gene-B4U62_00465	504	224.664	44	3.69755
gene-B4U62_00470	210	47.4495	18	7.16201
gene-B4U62_00475	1002	722.265	1449	37.8761
gene-B4U62_00480	1500	1220.27	1531	23.6873
rna-B4U62_00485	1555	1275.27	2442.63	36.1618
rna-B4U62_00490	2933	2653.27	5051.53	35.9448
rna-B4U62_00495	116	19.5777	1.44444	1.39294
rna-B4U62_00500	76	19.8485	3.25	3.09136
rna-B4U62_00505	76	19.8485	43.5	41.3767
rna-B4U62_00510	76	19.8485	96.25	91.5519
rna-B4U62_00515	83	19.134	25.0583	24.7251
rna-B4U62_00520	75	20.0645	46	43.2836
rna-B4U62_00525	86	20.434	1.66239e-08	1.53593e-08
rna-B4U62_00530	77	20.8485	56.25	50.938
rna-B4U62_00535	77	20.8485	24.3333	22.0354
rna-B4U62_00540	76	19.8485	35	33.2916
rna-B4U62_00545	1555	1275.27	2220.54	32.8739
rna-B4U62_00550	2933	2653.27	10493.6	74.6682
rna-B4U62_00555	116	19.5777	1.44444	1.39294
gene-B4U62_00560	465	186.522	1954	197.783
gene-B4U62_00565	558	278.343	1470	99.7083
gene-B4U62_00570	1092	812.265	1959	45.5334
gene-B4U62_00575	2433	2153.27	9049	79.3408
gene-B4U62_00580	1377	1097.27	5507	94.7539
gene-B4U62_00585	1083	803.265	511	12.0103
gene-B4U62_00590	1101	821.265	1699	39.0574
gene-B4U62_00595	699	419.281	532	23.9552
gene-B4U62_00600	477	198.086	26	2.47806
gene-B4U62_00605	1452	1172.27	5109	82.2818
gene-B4U62_00610	186	39.7389	215	102.145
gene-B4U62_00615	653	373.294	33	1.669
gene-B4U62_00620	1401	1121.27	456	7.67804
gene-B4U62_00625	432	155.348	52	6.31964
gene-B4U62_00630	750	470.281	88	3.5328
gene-B4U62_00635	513	233.557	8	0.646683
gene-B4U62_00640	657	377.281	2014	100.783
gene-B4U62_00645	150	28.7163	567	372.776
gene-B4U62_00650	180	38.0666	1060	525.721
gene-B4U62_00655	534	254.395	529	39.2591
gene-B4U62_00660	426	149.884	34364	4328.54
gene-B4U62_00665	699	419.281	16483	742.206
gene-B4U62_00670	501	221.693	8439	718.675
gene-B4U62_00675	372	105.403	7595	1360.4
gene-B4U62_00680	606	326.305	349	20.1928
gene-B4U62_00685	3582	3302.27	22304	127.516
gene-B4U62_00690	3600	3320.27	25531	145.174
gene-B4U62_00695	249	56.3906	4251	1423.24
gene-B4U62_00700	417	141.817	3622	482.184
gene-B4U62_00705	471	192.262	3581	351.645
gene-B4U62_00710	2079	1799.27	23663	248.295
gene-B4U62_00715	1191	911.265	39874	826.111
gene-B4U62_00720	957	677.265	154	4.29295
gene-B4U62_00725	309	71.3476	1486	393.218
gene-B4U62_00730	630	350.294	2674	144.119
gene-B4U62_00735	624	344.294	1830	100.35
gene-B4U62_00740	288	64.6619	413	120.586
gene-B4U62_00745	834	554.265	4368	148.785
gene-B4U62_00750	279	62.5796	510	153.862
gene-B4U62_00755	342	85.52	472	104.2
gene-B4U62_00760	657	377.281	1276	63.8527
gene-B4U62_00765	435	158.089	323	38.5741
gene-B4U62_00770	201	44.983	17	7.13501
gene-B4U62_00775	264	60.0926	92	28.9042
gene-B4U62_00780	369	103.181	524	95.8791
gene-B4U62_00785	312	72.1995	346	90.4764
gene-B4U62_00790	540	260.378	1205	87.3728
gene-B4U62_00795	186	39.7389	116	55.1106
gene-B4U62_00800	399	126.429	698	104.232
gene-B4U62_00805	540	260.378	816	59.167
gene-B4U62_00810	363	99.054	531	101.208
gene-B4U62_00815	501	221.693	802	68.2992
gene-B4U62_00820	180	38.0666	57	28.2699
gene-B4U62_00825	441	163.638	1038	119.759
gene-B4U62_00830	1296	1016.27	4406	81.8523
gene-B4U62_00835	654	374.294	1427	71.9789
gene-B4U62_00840	747	467.281	1014	40.9688
gene-B4U62_00845	225	50.7195	236	87.8479
gene-B4U62_00850	219	49.5102	171	65.2072
gene-B4U62_00855	114	19.2139	50	49.1302
gene-B4U62_00860	366	101.163	719	134.185
gene-B4U62_00865	396	124.014	1882	286.511
gene-B4U62_00870	945	665.265	4144	117.603
gene-B4U62_00875	363	99.054	2405	458.392
gene-B4U62_00880	846	566.265	47	1.56701
gene-B4U62_00885	831	551.265	78	2.67133
gene-B4U62_00890	798	518.265	64	2.33143
gene-B4U62_00895	744	464.281	264	10.7354
gene-B4U62_00900	438	160.89	5439	638.241
gene-B4U62_00905	393	121.504	5823	904.792
gene-B4U62_00910	768	488.265	3932	152.038
gene-B4U62_00915	444	166.444	81	9.18779
gene-B4U62_00920	714	434.281	169	7.34699
gene-B4U62_00925	1059	779.265	7784	188.587
gene-B4U62_00930	558	278.343	785	53.2456
gene-B4U62_00935	597	317.305	204	12.138
gene-B4U62_00940	765	485.265	698	27.1563
rna-B4U62_00945	1555	1275.27	4903.33	72.5912
rna-B4U62_00950	2933	2653.27	10063.2	71.6059
rna-B4U62_00955	116	19.5777	1.44444	1.39294
rna-B4U62_00960	75	20.0645	1	0.940947
rna-B4U62_00965	73	19.6842	9	8.63214
rna-B4U62_00970	75	20.0645	46	43.2836
rna-B4U62_00975	77	20.8485	56.25	50.938
rna-B4U62_00980	77	20.8485	24.3333	22.0354
rna-B4U62_00985	76	19.8485	35	33.2916
rna-B4U62_00990	1555	1275.27	2220.54	32.8739
rna-B4U62_00995	2933	2653.27	10063.2	71.6059
rna-B4U62_01000	116	19.5777	1.44444	1.39294
rna-B4U62_01005	1555	1275.27	2220.54	32.8739
rna-B4U62_01010	2933	2653.27	10063.2	71.6059
rna-B4U62_01015	116	19.5777	1.44444	1.39294
gene-B4U62_01020	237	53.4474	30	10.5971
gene-B4U62_01025	1437	1157.27	374	6.10144
gene-B4U62_01030	921	641.265	662	19.4901
gene-B4U62_01035	753	473.281	495	19.746
gene-B4U62_01040	1011	731.265	827	21.3513
gene-B4U62_01045	1005	725.265	2245	58.4404
gene-B4U62_01050	954	674.265	6710	187.882
gene-B4U62_01055	1590	1310.27	461	6.64256
gene-B4U62_01060	1245	965.265	790	15.4516
gene-B4U62_01065	1929	1649.27	477	5.46036
gene-B4U62_01070	1326	1046.27	361	6.51417
gene-B4U62_01075	1368	1088.27	306	5.3086
gene-B4U62_01080	852	572.265	148	4.88268
gene-B4U62_01085	915	635.265	568	16.8806
gene-B4U62_01090	483	203.959	42	3.88776
gene-B4U62_01095	456	177.868	132	14.011
rna-B4U62_01100	75	20.0645	204.32	192.254
rna-B4U62_01105	76	19.8485	3.25	3.09136
rna-B4U62_01110	73	19.6842	0	0
rna-B4U62_01115	85	20	33	31.1514
rna-B4U62_01120	75	20.0645	137.849	129.709
gene-B4U62_01125	564	284.315	12516	831.112
gene-B4U62_01130	627	347.294	13330	724.647
gene-B4U62_01135	822	542.265	2459	85.6131
gene-B4U62_01140	1452	1172.27	1798	28.9573
gene-B4U62_01145	1347	1067.27	1847	32.6729
gene-B4U62_01150	1803	1523.27	21083	261.307
gene-B4U62_01155	912	632.265	300	8.95809
gene-B4U62_01160	636	356.294	39	2.06657
gene-B4U62_01165	540	260.378	129	9.35361
gene-B4U62_01170	1518	1238.27	117	1.78388
gene-B4U62_01175	2616	2336.27	76	0.614165
gene-B4U62_01180	528	248.437	15	1.13991
gene-B4U62_01185	291	65.5304	7	2.01674
gene-B4U62_01190	375	107.595	73	12.8092
gene-B4U62_01195	303	69.2842	1018	277.401
gene-B4U62_01200	1173	893.265	1060	22.4037
gene-B4U62_01205	315	73.3692	13	3.34521
gene-B4U62_01210	168	34.384	1104	606.187
gene-B4U62_01215	1233	953.265	169	3.34708
gene-B4U62_01220	1491	1211.27	693	10.8016
gene-B4U62_01225	720	440.281	449	19.2535
gene-B4U62_01230	1344	1064.27	250	4.4349
gene-B4U62_01235	516	236.525	37	2.95337
gene-B4U62_01240	426	149.884	522	65.752
gene-B4U62_01245	978	698.265	66	1.7845
gene-B4U62_01250	672	392.281	21	1.01068
gene-B4U62_01255	963	683.265	41	1.13289
gene-B4U62_01260	264	60.0926	76	23.8774
gene-B4U62_01265	771	491.265	257	9.87667
gene-B4U62_01270	858	578.265	2049	66.8973
gene-B4U62_01275	1185	905.265	107	2.23152
gene-B4U62_01280	1389	1109.27	718	12.2203
gene-B4U62_01285	249	56.3906	19	6.36123
gene-B4U62_01290	192	41.7453	2	0.904517
gene-B4U62_01295	804	524.265	369	13.2883
gene-B4U62_01300	1254	974.265	618	11.9758
gene-B4U62_01305	261	59.3205	8548	2720.53
gene-B4U62_01310	1620	1340.27	1420	20.0028
gene-B4U62_01315	882	602.265	255	7.99367
gene-B4U62_01320	1335	1055.27	321	5.74298
gene-B4U62_01325	189	40.4825	3	1.3991
gene-B4U62_01330	249	56.3906	20	6.69603
gene-B4U62_01335	918	638.265	13	0.384535
gene-B4U62_01340	1251	971.265	175	3.40168
gene-B4U62_01345	285	63.9318	82	24.2153
gene-B4U62_01350	912	632.265	392	11.7052
gene-B4U62_01355	2199	1919.27	480	4.72172
gene-B4U62_01360	921	641.265	168	4.94613
gene-B4U62_01365	828	548.265	141	4.85537
gene-B4U62_01370	1155	875.265	399	8.60651
gene-B4U62_01375	942	662.265	3473	99.0071
gene-B4U62_01380	399	126.429	801	119.613
gene-B4U62_01385	891	611.265	455	14.0532
gene-B4U62_01390	534	254.395	926	68.722
gene-B4U62_01395	489	209.843	507	45.615
gene-B4U62_01400	792	512.265	1633	60.1845
gene-B4U62_01405	279	62.5796	106	31.9791
gene-B4U62_01410	1341	1061.27	953	16.9536
gene-B4U62_01415	888	608.265	191	5.92835
gene-B4U62_01420	969	689.265	4641	127.121
gene-B4U62_01425	1245	965.265	1308	25.5832
gene-B4U62_01430	1896	1616.27	208	2.42965
gene-B4U62_01435	750	470.281	359	14.4122
gene-B4U62_01440	708	428.281	91	4.01149
gene-B4U62_01445	276	62.2826	22	6.66883
gene-B4U62_01450	1071	791.265	66	1.57476
gene-B4U62_01455	1413	1133.27	542	9.02945
gene-B4U62_01460	948	668.265	257	7.26069
gene-B4U62_01465	114	19.2139	0	0
gene-B4U62_01470	1437	1157.27	10	0.16314
gene-B4U62_01475	984	704.265	3	0.0804227
gene-B4U62_01480	1233	953.265	210	4.1591
gene-B4U62_01485	945	665.265	89	2.52574
gene-B4U62_01490	189	40.4825	1	0.466366
gene-B4U62_01495	927	647.265	57	1.66259
gene-B4U62_01500	1467	1187.27	45	0.71558
gene-B4U62_01505	1368	1088.27	97	1.68279
gene-B4U62_01510	1368	1088.27	9	0.156135
gene-B4U62_01515	702	422.281	281	12.5631
gene-B4U62_01520	1533	1253.27	105	1.58176
gene-B4U62_01525	921	641.265	3436	101.16
gene-B4U62_01530	162	32.291	6	3.50803
gene-B4U62_01535	939	659.265	25	0.715935
gene-B4U62_01540	681	401.281	57	2.68176
gene-B4U62_01545	936	656.265	32	0.920586
gene-B4U62_01550	924	644.265	70	2.05129
gene-B4U62_01555	687	407.281	186	8.62208
gene-B4U62_01560	387	116.704	1086	175.686
gene-B4U62_01565	429	152.592	78	9.65066
gene-B4U62_01570	732	452.281	121	5.05092
gene-B4U62_01575	177	37.4172	1	0.504571
gene-B4U62_01580	1752	1472.27	54	0.692471
gene-B4U62_01585	213	48.1924	1	0.391756
gene-B4U62_01590	729	449.281	277	11.6401
gene-B4U62_01595	648	368.294	235	12.0467
gene-B4U62_01600	1113	833.265	346	7.83947
gene-B4U62_01605	1440	1160.27	504	8.201
gene-B4U62_01610	567	287.315	406	26.6785
gene-B4U62_01615	1128	848.265	39	0.868014
gene-B4U62_01620	639	359.294	47	2.46969
gene-B4U62_01625	384	114.386	209	34.4959
gene-B4U62_01630	1077	797.265	1558	36.8942
gene-B4U62_01635	957	677.265	320	8.92041
gene-B4U62_01640	702	422.281	713	31.8773
gene-B4U62_01645	741	461.281	23	0.94136
gene-B4U62_01650	1161	881.265	35	0.749817
gene-B4U62_01655	933	653.265	590	17.0512
gene-B4U62_01660	1065	785.265	2168	52.1239
gene-B4U62_01665	1419	1139.27	122	2.02176
gene-B4U62_01670	129	22.2596	0	0
gene-B4U62_01675	1362	1082.27	338	5.89626
gene-B4U62_01680	504	224.664	148	12.4372
gene-B4U62_01685	1122	842.265	5462	122.432
gene-B4U62_01690	777	497.265	105	3.98653
gene-B4U62_01695	1686	1406.27	512	6.87379
gene-B4U62_01700	960	680.265	6363	176.595
gene-B4U62_01705	696	416.281	119	5.39702
gene-B4U62_01710	843	563.265	213	7.13938
gene-B4U62_01715	996	716.265	435	11.4659
gene-B4U62_01720	599	319.305	388	22.9414
gene-B4U62_01725	582	302.305	961	60.0167
gene-B4U62_01730	579	299.315	1140	71.9069
gene-B4U62_01735	774	494.265	2681	102.407
gene-B4U62_01740	1614	1334.27	261	3.69311
gene-B4U62_01745	1092	812.265	244	5.67134
gene-B4U62_01750	1203	923.265	366	7.48425
gene-B4U62_01755	247	55.9725	238	80.2779
gene-B4U62_01760	1173	893.265	23	0.486117
gene-B4U62_01765	303	69.2842	543	147.965
gene-B4U62_01770	1257	977.265	2610	50.4222
gene-B4U62_01775	849	569.265	1261	41.821
gene-B4U62_01780	882	602.265	1735	54.3883
gene-B4U62_01785	1152	872.265	626	13.5494
gene-B4U62_01790	1434	1154.27	1743	28.5092
gene-B4U62_01795	582	302.305	164	10.2422
gene-B4U62_01800	1980	1700.27	3686	40.9291
gene-B4U62_01805	966	686.265	262	7.2078
gene-B4U62_01810	1626	1346.27	201	2.81877
gene-B4U62_01815	1539	1259.27	463	6.94157
gene-B4U62_01820	465	186.522	521	52.7354
gene-B4U62_01825	630	350.294	278	14.9832
gene-B4U62_01830	762	482.265	339	13.2711
gene-B4U62_01835	1341	1061.27	78	1.3876
gene-B4U62_01840	597	317.305	14	0.833
gene-B4U62_01845	819	539.265	4255	148.967
gene-B4U62_01850	594	314.305	387	23.2463
gene-B4U62_01855	186	39.7389	1	0.475092
gene-B4U62_01860	561	281.315	493	33.0863
gene-B4U62_01865	762	482.265	81	3.17097
gene-B4U62_01870	975	695.265	276	7.49466
gene-B4U62_01875	957	677.265	613	17.0882
gene-B4U62_01880	783	503.265	375	14.0679
gene-B4U62_01885	912	632.265	2297	68.5891
gene-B4U62_01890	1548	1268.27	5979	89.0045
gene-B4U62_01895	1422	1142.27	3125	51.6508
gene-B4U62_01900	1236	956.265	1768	34.9058
gene-B4U62_01905	858	578.265	257	8.39073
gene-B4U62_01910	885	605.265	133	4.14858
gene-B4U62_01915	855	575.265	218	7.15454
gene-B4U62_01920	1011	731.265	54	1.39416
gene-B4U62_01925	1452	1172.27	2428	39.1036
gene-B4U62_01930	321	75.7899	560	139.499
gene-B4U62_01935	2418	2138.27	3057	26.9915
gene-B4U62_01940	2133	1853.27	38	0.387115
gene-B4U62_01945	2316	2036.27	25	0.231793
gene-B4U62_01950	1206	926.265	13	0.264973
gene-B4U62_01955	915	635.265	221	6.56796
gene-B4U62_01960	585	305.305	68	4.20503
gene-B4U62_01965	186	39.7389	39	18.5286
gene-B4U62_01970	1194	914.265	3090	63.8087
gene-B4U62_01975	681	401.281	746	35.0981
gene-B4U62_01980	864	584.265	273	8.82158
gene-B4U62_01985	456	177.868	1919	203.69
gene-B4U62_01990	333	80.591	474	111.042
gene-B4U62_01995	1434	1154.27	3594	58.7849
gene-B4U62_02000	399	126.429	860	128.424
gene-B4U62_02005	444	166.444	98	11.1161
gene-B4U62_02010	1722	1442.27	1521	19.9103
gene-B4U62_02015	558	278.343	70	4.74801
gene-B4U62_02020	633	353.294	72	3.8476
gene-B4U62_02025	363	99.054	96	18.2975
gene-B4U62_02030	10764	10484.3	1029.7	1.85424
gene-B4U62_02035	10752	10472.3	1641.3	2.95898
gene-B4U62_02040	3828	3548.27	795	4.23004
gene-B4U62_02045	729	449.281	717	30.1297
gene-B4U62_02050	1227	947.265	894	17.818
gene-B4U62_02055	558	278.343	908	61.5885
gene-B4U62_02060	939	659.265	93	2.66328
gene-B4U62_02065	1335	1055.27	165	2.952
gene-B4U62_02070	675	395.281	515	24.5977
gene-B4U62_02075	648	368.294	551	28.2456
gene-B4U62_02080	744	464.281	697	28.343
gene-B4U62_02085	705	425.281	133	5.90431
gene-B4U62_02090	807	527.265	689	24.6708
gene-B4U62_02095	873	593.265	281	8.94234
gene-B4U62_02100	615	335.294	9	0.50677
gene-B4U62_02105	1422	1142.27	25	0.413206
gene-B4U62_02110	228	51.4397	1	0.367025
gene-B4U62_02115	465	186.522	39	3.94756
gene-B4U62_02120	846	566.265	127	4.23426
gene-B4U62_02125	1479	1199.27	876	13.7906
gene-B4U62_02130	1755	1475.27	289	3.69846
gene-B4U62_02135	222	50.2599	8	3.00512
gene-B4U62_02140	1635	1355.27	88	1.22589
gene-B4U62_02145	1224	944.265	27	0.539838
gene-B4U62_02150	1122	842.265	121	2.71225
gene-B4U62_02155	681	401.281	16	0.752774
gene-B4U62_02160	1461	1181.27	12	0.191791
gene-B4U62_02165	684	404.281	333	15.5509
gene-B4U62_02170	1422	1142.27	747	12.3466
gene-B4U62_02175	1149	869.265	1776	38.5731
gene-B4U62_02180	123	21.06	206	184.673
gene-B4U62_02185	90	19.6667	2617	2512.27
gene-B4U62_02190	114	19.2139	4151	4078.79
gene-B4U62_02195	1365	1085.27	735	12.7863
gene-B4U62_02200	951	671.265	5766	162.171
gene-B4U62_02205	948	668.265	1757	49.6383
gene-B4U62_02210	759	479.281	827	32.5768
gene-B4U62_02215	954	674.265	5730	160.442
gene-B4U62_02220	1419	1139.27	2101	34.8173
gene-B4U62_02225	879	599.265	909	28.6377
gene-B4U62_02230	750	470.281	520	20.8756
gene-B4U62_02235	288	64.6619	172	50.2196
gene-B4U62_02240	315	73.3692	6989	1798.44
gene-B4U62_02245	1440	1160.27	88	1.43192
gene-B4U62_02250	1311	1031.27	9	0.164765
gene-B4U62_02255	1389	1109.27	5292	90.0696
gene-B4U62_02260	864	584.265	168	5.42866
gene-B4U62_02265	786	506.265	165	6.15318
gene-B4U62_02270	615	335.294	8207	462.118
gene-B4U62_02275	1626	1346.27	10402	145.875
gene-B4U62_02280	573	293.315	15551	1000.96
gene-B4U62_02285	354	92.9077	493	100.182
gene-B4U62_02290	1437	1157.27	59	0.962527
gene-B4U62_02295	432	155.348	10	1.21532
gene-B4U62_02300	1122	842.265	132	2.95882
gene-B4U62_02305	1065	785.265	257	6.17889
gene-B4U62_02310	564	284.315	99	6.574
gene-B4U62_02315	609	329.294	953	54.639
gene-B4U62_02320	393	121.504	5357	832.384
gene-B4U62_02325	165	33.426	73	41.2318
gene-B4U62_02330	750	470.281	598	24.007
gene-B4U62_02335	774	494.265	1184	45.2257
gene-B4U62_02340	1215	935.265	388	7.83232
gene-B4U62_02345	774	494.265	515	19.6716
gene-B4U62_02350	723	443.281	219	9.32735
gene-B4U62_02355	1008	728.265	333	8.63273
gene-B4U62_02360	753	473.281	137	5.46506
gene-B4U62_02365	642	362.294	372	19.3854
gene-B4U62_02370	246	55.8355	1150	388.849
gene-B4U62_02375	288	64.6619	331	96.6436
gene-B4U62_02380	2007	1727.27	950	10.3838
gene-B4U62_02385	903	623.265	7989	241.999
gene-B4U62_02390	2085	1805.27	1205	12.602
gene-B4U62_02395	1512	1232.27	1420	21.7559
gene-B4U62_02400	546	266.352	1029	72.9379
gene-B4U62_02405	861	581.265	381	12.375
gene-B4U62_02410	504	224.664	708	59.4969
gene-B4U62_02415	552	272.352	62	4.29789
gene-B4U62_02420	423	147.217	7084	908.478
gene-B4U62_02425	810	530.265	1028	36.601
gene-B4U62_02430	291	65.5304	2148	618.85
gene-B4U62_02435	435	158.089	172	20.541
gene-B4U62_02440	2184	1904.27	2911	28.8608
gene-B4U62_02445	1089	809.265	196	4.57255
gene-B4U62_02450	852	572.265	29	0.956741
gene-B4U62_02455	1710	1430.27	26	0.343203
gene-B4U62_02460	1263	983.265	12	0.230412
gene-B4U62_02465	2112	1832.27	59	0.607935
gene-B4U62_02470	1824	1544.27	630	7.70216
gene-B4U62_02475	450	172.155	4	0.438666
gene-B4U62_02480	1725	1445.27	2494	32.5794
gene-B4U62_02485	199	44.1727	3	1.28222
gene-B4U62_02490	267	60.6535	2889	899.261
gene-B4U62_02495	1278	998.265	22982	434.646
gene-B4U62_02500	258	58.6036	1908	614.678
gene-B4U62_02505	453	174.963	60	6.47439
gene-B4U62_02510	819	539.265	90	3.15089
gene-B4U62_02515	372	105.403	14339	2568.37
gene-B4U62_02520	342	85.52	112	24.7255
gene-B4U62_02525	360	97.091	72	14.0006
gene-B4U62_02530	822	542.265	1791	62.3559
gene-B4U62_02535	1053	773.265	313	7.64204
gene-B4U62_02540	1608	1328.27	49	0.696474
gene-B4U62_02545	681	401.281	28	1.31735
gene-B4U62_02550	1266	986.265	2036	38.9742
gene-B4U62_02555	1053	773.265	4112	100.396
gene-B4U62_02560	927	647.265	150	4.37525
gene-B4U62_02565	741	461.281	397	16.2487
gene-B4U62_02570	336	82.1212	11900	2735.81
gene-B4U62_02575	1146	866.265	1416	30.8607
gene-B4U62_02580	180	38.0666	553.503	274.517
gene-B4U62_02585	165	33.426	480.497	271.394
gene-B4U62_02590	873	593.265	1004	31.9506
gene-B4U62_02595	321	75.7899	11232	2797.95
gene-B4U62_02600	1065	785.265	5166	124.203
gene-B4U62_02605	1374	1094.27	673	11.6114
gene-B4U62_02610	188	40.1927	281	131.994
gene-B4U62_02615	1536	1256.27	20601	309.6
gene-B4U62_02620	480	201	913	85.7568
gene-B4U62_02625	1482	1202.27	1112	17.4622
gene-B4U62_02630	600	320.305	1292	76.154
gene-B4U62_02635	366	101.163	76	14.1836
gene-B4U62_02640	1017	737.265	1337	34.2374
gene-B4U62_02645	1170	890.265	860	18.2378
gene-B4U62_02650	282	63.1286	1410	421.684
gene-B4U62_02655	351	90.9416	2880	597.893
gene-B4U62_02660	825	545.265	3754	129.981
gene-B4U62_02665	366	101.163	21	3.91916
gene-B4U62_02670	402	128.955	14	2.04967
gene-B4U62_02675	1008	728.265	391	10.1363
gene-B4U62_02680	330	79.302	1325	315.446
gene-B4U62_02685	483	203.959	1046	96.8237
gene-B4U62_02690	789	509.265	4061	150.551
gene-B4U62_02695	600	320.305	2944	173.527
gene-B4U62_02700	239	53.8696	1	0.35047
gene-B4U62_02705	294	66.7142	2	0.565986
gene-B4U62_02710	441	163.638	209	24.1133
gene-B4U62_02715	444	166.444	388	44.0106
gene-B4U62_02720	2160	1880.27	1067	10.7137
gene-B4U62_02725	453	174.963	976	105.317
rna-B4U62_02730	75	20.0645	112	105.386
rna-B4U62_02735	91	19.9643	216.502	204.739
rna-B4U62_02740	72	19.3636	25.3361	24.7028
rna-B4U62_02745	75	20.0645	97.1508	91.4138
rna-B4U62_02750	76	19.8485	96.25	91.5519
rna-B4U62_02755	82	20.6941	437.942	399.543
rna-B4U62_02760	87	20.1681	170	159.139
gene-B4U62_02765	1107	827.265	349	7.96479
gene-B4U62_02770	510	230.603	81	6.63153
gene-B4U62_02775	384	114.386	119	19.6412
gene-B4U62_02780	195	42.642	22	9.74046
gene-B4U62_02785	261	59.3205	46	14.6402
gene-B4U62_02790	261	59.3205	182	57.9242
