target_id	length	eff_length	est_counts	tpm
gene-B4U62_00430	894	618.597	0	0
gene-B4U62_00435	927	651.597	0	0
gene-B4U62_00440	1413	1137.6	0	0
gene-B4U62_00445	585	309.671	0	0
gene-B4U62_00450	882	606.597	0	0
gene-B4U62_00455	858	582.597	0	0
gene-B4U62_00460	363	95.3793	0	0
gene-B4U62_00465	504	228.862	0	0
gene-B4U62_00470	210	47.601	0	0
gene-B4U62_00475	1002	726.597	0	0
gene-B4U62_00480	1500	1224.6	0	0
rna-B4U62_00485	1555	1279.6	0	0
rna-B4U62_00490	2933	2657.6	6.01115e-06	4.60312e-08
rna-B4U62_00495	116	19.7549	0	0
rna-B4U62_00500	76	15.1667	0	0
rna-B4U62_00505	76	15.1667	0	0
rna-B4U62_00510	76	15.1667	0	0
rna-B4U62_00515	83	15.6901	0	0
rna-B4U62_00520	75	15.4545	0	0
rna-B4U62_00525	86	16.4146	0	0
rna-B4U62_00530	77	16.1667	0	0
rna-B4U62_00535	77	16.1667	0	0
rna-B4U62_00540	76	15.1667	7.995e-07	1.07278e-06
rna-B4U62_00545	1555	1279.6	15.9468	0.253621
rna-B4U62_00550	2933	2657.6	0.00975177	7.46755e-05
rna-B4U62_00555	116	19.7549	0	0
gene-B4U62_00560	465	190.206	0	0
gene-B4U62_00565	558	282.731	0	0
gene-B4U62_00570	1092	816.597	0	0
gene-B4U62_00575	2433	2157.6	0	0
gene-B4U62_00580	1377	1101.6	0	0
gene-B4U62_00585	1083	807.597	0	0
gene-B4U62_00590	1101	825.597	0	0
gene-B4U62_00595	699	423.621	0	0
gene-B4U62_00600	477	202.089	0	0
gene-B4U62_00605	1452	1176.6	0	0
gene-B4U62_00610	186	39.5517	0	0
gene-B4U62_00615	653	377.621	0	0
gene-B4U62_00620	1401	1125.6	0	0
gene-B4U62_00625	432	157.987	0	0
gene-B4U62_00630	750	474.597	0	0
gene-B4U62_00635	513	237.85	0	0
gene-B4U62_00640	657	381.621	0	0
gene-B4U62_00645	150	28.9533	0	0
gene-B4U62_00650	180	37.2057	0	0
gene-B4U62_00655	534	258.812	0	0
gene-B4U62_00660	426	152.243	0	0
gene-B4U62_00665	699	423.621	0	0
gene-B4U62_00670	501	225.896	0	0
gene-B4U62_00675	372	103.016	0	0
gene-B4U62_00680	606	330.638	0	0
gene-B4U62_00685	3582	3306.6	0	0
gene-B4U62_00690	3600	3324.6	0	0
gene-B4U62_00695	249	57.5576	0	0
gene-B4U62_00700	417	143.725	0	0
gene-B4U62_00705	471	196.139	0	0
gene-B4U62_00710	2079	1803.6	0	0
gene-B4U62_00715	1191	915.597	0	0
gene-B4U62_00720	957	681.597	0	0
gene-B4U62_00725	309	71.5286	0	0
gene-B4U62_00730	630	354.638	0	0
gene-B4U62_00735	624	348.638	0	0
gene-B4U62_00740	288	66.7262	0	0
gene-B4U62_00745	834	558.597	0	0
gene-B4U62_00750	279	65.1527	0	0
gene-B4U62_00755	342	81.1353	0	0
gene-B4U62_00760	657	381.621	0	0
gene-B4U62_00765	435	160.891	0	0
gene-B4U62_00770	201	45.0615	0	0
gene-B4U62_00775	264	61.4287	0	0
gene-B4U62_00780	369	100.421	0	0
gene-B4U62_00785	312	72.2641	0	0
gene-B4U62_00790	540	264.812	0	0
gene-B4U62_00795	186	39.5517	0	0
gene-B4U62_00800	399	126.882	0	0
gene-B4U62_00805	540	264.812	0	0
gene-B4U62_00810	363	95.3793	0	0
gene-B4U62_00815	501	225.896	0	0
gene-B4U62_00820	180	37.2057	0	0
gene-B4U62_00825	441	166.686	0	0
gene-B4U62_00830	1296	1020.6	0	0
gene-B4U62_00835	654	378.621	0	0
gene-B4U62_00840	747	471.597	0	0
gene-B4U62_00845	225	51.6806	0	0
gene-B4U62_00850	219	50.0442	0	0
gene-B4U62_00855	114	19.2599	0	0
gene-B4U62_00860	366	97.8795	0	0
gene-B4U62_00865	396	124.208	0	0
gene-B4U62_00870	945	669.597	0	0
gene-B4U62_00875	363	95.3793	0	0
gene-B4U62_00880	846	570.597	0	0
gene-B4U62_00885	831	555.597	0	0
gene-B4U62_00890	798	522.597	0	0
gene-B4U62_00895	744	468.597	0	0
gene-B4U62_00900	438	163.785	0	0
gene-B4U62_00905	393	121.534	0	0
gene-B4U62_00910	768	492.597	0	0
gene-B4U62_00915	444	169.602	0	0
gene-B4U62_00920	714	438.621	0	0
gene-B4U62_00925	1059	783.597	0	0
gene-B4U62_00930	558	282.731	0	0
gene-B4U62_00935	597	321.671	0	0
gene-B4U62_00940	765	489.597	0	0
rna-B4U62_00945	1555	1279.6	2.48408e-08	3.95071e-10
rna-B4U62_00950	2933	2657.6	0.00714197	5.46906e-05
rna-B4U62_00955	116	19.7549	0	0
rna-B4U62_00960	75	15.4545	0	0
rna-B4U62_00965	73	14.875	0	0
rna-B4U62_00970	75	15.4545	0	0
rna-B4U62_00975	77	16.1667	0	0
rna-B4U62_00980	77	16.1667	0	0
rna-B4U62_00985	76	15.1667	7.995e-07	1.07278e-06
rna-B4U62_00990	1555	1279.6	15.9468	0.253621
rna-B4U62_00995	2933	2657.6	0.00714197	5.46906e-05
rna-B4U62_01000	116	19.7549	0	0
rna-B4U62_01005	1555	1279.6	15.9468	0.253621
rna-B4U62_01010	2933	2657.6	0.00714197	5.46906e-05
rna-B4U62_01015	116	19.7549	0	0
gene-B4U62_01020	237	54.5995	0	0
gene-B4U62_01025	1437	1161.6	0	0
gene-B4U62_01030	921	645.597	0	0
gene-B4U62_01035	753	477.597	0	0
gene-B4U62_01040	1011	735.597	0	0
gene-B4U62_01045	1005	729.597	0	0
gene-B4U62_01050	954	678.597	0	0
gene-B4U62_01055	1590	1314.6	0	0
gene-B4U62_01060	1245	969.597	0	0
gene-B4U62_01065	1929	1653.6	0	0
gene-B4U62_01070	1326	1050.6	0	0
gene-B4U62_01075	1368	1092.6	0	0
gene-B4U62_01080	852	576.597	0	0
gene-B4U62_01085	915	639.597	0	0
gene-B4U62_01090	483	208.048	0	0
gene-B4U62_01095	456	181.364	0	0
rna-B4U62_01100	75	15.4545	0	0
rna-B4U62_01105	76	15.1667	0	0
rna-B4U62_01110	73	14.875	0	0
rna-B4U62_01115	85	16.2051	0	0
rna-B4U62_01120	75	15.4545	0	0
gene-B4U62_01125	564	288.731	0	0
gene-B4U62_01130	627	351.638	0	0
gene-B4U62_01135	822	546.597	0	0
gene-B4U62_01140	1452	1176.6	0	0
gene-B4U62_01145	1347	1071.6	0	0
gene-B4U62_01150	1803	1527.6	0	0
gene-B4U62_01155	912	636.597	0	0
gene-B4U62_01160	636	360.621	0	0
gene-B4U62_01165	540	264.812	0	0
gene-B4U62_01170	1518	1242.6	0	0
gene-B4U62_01175	2616	2340.6	0	0
gene-B4U62_01180	528	252.838	0	0
gene-B4U62_01185	291	67.7245	0	0
gene-B4U62_01190	375	105.619	0	0
gene-B4U62_01195	303	69.8783	0	0
gene-B4U62_01200	1173	897.597	0	0
gene-B4U62_01205	315	72.8503	0	0
gene-B4U62_01210	168	34.7596	0	0
gene-B4U62_01215	1233	957.597	0	0
gene-B4U62_01220	1491	1215.6	0	0
gene-B4U62_01225	720	444.621	0	0
gene-B4U62_01230	1344	1068.6	0	0
gene-B4U62_01235	516	240.85	0	0
gene-B4U62_01240	426	152.243	0	0
gene-B4U62_01245	978	702.597	0	0
gene-B4U62_01250	672	396.621	0	0
gene-B4U62_01255	963	687.597	0	0
gene-B4U62_01260	264	61.4287	0	0
gene-B4U62_01265	771	495.597	0	0
gene-B4U62_01270	858	582.597	0	0
gene-B4U62_01275	1185	909.597	0	0
gene-B4U62_01280	1389	1113.6	0	0
gene-B4U62_01285	249	57.5576	0	0
gene-B4U62_01290	192	41.511	0	0
gene-B4U62_01295	804	528.597	0	0
gene-B4U62_01300	1254	978.597	0	0
gene-B4U62_01305	261	60.2736	0	0
gene-B4U62_01310	1620	1344.6	0	0
gene-B4U62_01315	882	606.597	0	0
gene-B4U62_01320	1335	1059.6	0	0
gene-B4U62_01325	189	40.6779	0	0
gene-B4U62_01330	249	57.5576	0	0
gene-B4U62_01335	918	642.597	0	0
gene-B4U62_01340	1251	975.597	0	0
gene-B4U62_01345	285	66.5288	0	0
gene-B4U62_01350	912	636.597	0	0
gene-B4U62_01355	2199	1923.6	0	0
gene-B4U62_01360	921	645.597	0	0
gene-B4U62_01365	828	552.597	0	0
gene-B4U62_01370	1155	879.597	0	0
gene-B4U62_01375	942	666.597	0	0
gene-B4U62_01380	399	126.882	0	0
gene-B4U62_01385	891	615.597	0	0
gene-B4U62_01390	534	258.812	0	0
gene-B4U62_01395	489	214.006	0	0
gene-B4U62_01400	792	516.597	0	0
gene-B4U62_01405	279	65.1527	0	0
gene-B4U62_01410	1341	1065.6	0	0
gene-B4U62_01415	888	612.597	0	0
gene-B4U62_01420	969	693.597	0	0
gene-B4U62_01425	1245	969.597	0	0
gene-B4U62_01430	1896	1620.6	0	0
gene-B4U62_01435	750	474.597	0	0
gene-B4U62_01440	708	432.621	0	0
gene-B4U62_01445	276	64.2164	0	0
gene-B4U62_01450	1071	795.597	0	0
gene-B4U62_01455	1413	1137.6	0	0
gene-B4U62_01460	948	672.597	0	0
gene-B4U62_01465	114	19.2599	0	0
gene-B4U62_01470	1437	1161.6	0	0
gene-B4U62_01475	984	708.597	0	0
gene-B4U62_01480	1233	957.597	0	0
gene-B4U62_01485	945	669.597	0	0
gene-B4U62_01490	189	40.6779	0	0
gene-B4U62_01495	927	651.597	0	0
gene-B4U62_01500	1467	1191.6	0	0
gene-B4U62_01505	1368	1092.6	0	0
gene-B4U62_01510	1368	1092.6	0	0
gene-B4U62_01515	702	426.621	0	0
gene-B4U62_01520	1533	1257.6	0	0
gene-B4U62_01525	921	645.597	0	0
gene-B4U62_01530	162	32.7531	0	0
gene-B4U62_01535	939	663.597	0	0
gene-B4U62_01540	681	405.621	0	0
gene-B4U62_01545	936	660.597	0	0
gene-B4U62_01550	924	648.597	0	0
gene-B4U62_01555	687	411.621	0	0
gene-B4U62_01560	387	116.093	0	0
gene-B4U62_01565	429	155.073	0	0
gene-B4U62_01570	732	456.621	0	0
gene-B4U62_01575	177	36.9657	0	0
gene-B4U62_01580	1752	1476.6	0	0
gene-B4U62_01585	213	48.4964	0	0
gene-B4U62_01590	729	453.621	0	0
gene-B4U62_01595	648	372.621	0	0
gene-B4U62_01600	1113	837.597	0	0
gene-B4U62_01605	1440	1164.6	0	0
gene-B4U62_01610	567	291.731	0	0
gene-B4U62_01615	1128	852.597	0	0
gene-B4U62_01620	639	363.621	0	0
gene-B4U62_01625	384	113.44	0	0
gene-B4U62_01630	1077	801.597	0	0
gene-B4U62_01635	957	681.597	0	0
gene-B4U62_01640	702	426.621	0	0
gene-B4U62_01645	741	465.597	0	0
gene-B4U62_01650	1161	885.597	0	0
gene-B4U62_01655	933	657.597	0	0
gene-B4U62_01660	1065	789.597	0	0
gene-B4U62_01665	1419	1143.6	0	0
gene-B4U62_01670	129	23.5414	0	0
gene-B4U62_01675	1362	1086.6	0	0
gene-B4U62_01680	504	228.862	0	0
gene-B4U62_01685	1122	846.597	0	0
gene-B4U62_01690	777	501.597	0	0
gene-B4U62_01695	1686	1410.6	0	0
gene-B4U62_01700	960	684.597	0	0
gene-B4U62_01705	696	420.621	0	0
gene-B4U62_01710	843	567.597	0	0
gene-B4U62_01715	996	720.597	0	0
gene-B4U62_01720	599	323.655	0	0
gene-B4U62_01725	582	306.686	0	0
gene-B4U62_01730	579	303.686	0	0
gene-B4U62_01735	774	498.597	0	0
gene-B4U62_01740	1614	1338.6	0	0
gene-B4U62_01745	1092	816.597	0	0
gene-B4U62_01750	1203	927.597	0	0
gene-B4U62_01755	247	57.0857	0	0
gene-B4U62_01760	1173	897.597	0	0
gene-B4U62_01765	303	69.8783	0	0
gene-B4U62_01770	1257	981.597	0	0
gene-B4U62_01775	849	573.597	0	0
gene-B4U62_01780	882	606.597	0	0
gene-B4U62_01785	1152	876.597	0	0
gene-B4U62_01790	1434	1158.6	0	0
gene-B4U62_01795	582	306.686	0	0
gene-B4U62_01800	1980	1704.6	0	0
gene-B4U62_01805	966	690.597	0	0
gene-B4U62_01810	1626	1350.6	0	0
gene-B4U62_01815	1539	1263.6	0	0
gene-B4U62_01820	465	190.206	0	0
gene-B4U62_01825	630	354.638	0	0
gene-B4U62_01830	762	486.597	0	0
gene-B4U62_01835	1341	1065.6	0	0
gene-B4U62_01840	597	321.671	0	0
gene-B4U62_01845	819	543.597	0	0
gene-B4U62_01850	594	318.671	0	0
gene-B4U62_01855	186	39.5517	0	0
gene-B4U62_01860	561	285.731	0	0
gene-B4U62_01865	762	486.597	0	0
gene-B4U62_01870	975	699.597	0	0
gene-B4U62_01875	957	681.597	0	0
gene-B4U62_01880	783	507.597	0	0
gene-B4U62_01885	912	636.597	0	0
gene-B4U62_01890	1548	1272.6	0	0
gene-B4U62_01895	1422	1146.6	0	0
gene-B4U62_01900	1236	960.597	0	0
gene-B4U62_01905	858	582.597	0	0
gene-B4U62_01910	885	609.597	0	0
gene-B4U62_01915	855	579.597	0	0
gene-B4U62_01920	1011	735.597	0	0
gene-B4U62_01925	1452	1176.6	0	0
gene-B4U62_01930	321	74.6277	0	0
gene-B4U62_01935	2418	2142.6	0	0
gene-B4U62_01940	2133	1857.6	0	0
gene-B4U62_01945	2316	2040.6	0	0
gene-B4U62_01950	1206	930.597	0	0
gene-B4U62_01955	915	639.597	0	0
gene-B4U62_01960	585	309.671	0	0
gene-B4U62_01965	186	39.5517	0	0
gene-B4U62_01970	1194	918.597	0	0
gene-B4U62_01975	681	405.621	0	0
gene-B4U62_01980	864	588.597	0	0
gene-B4U62_01985	456	181.364	0	0
gene-B4U62_01990	333	78.7189	0	0
gene-B4U62_01995	1434	1158.6	0	0
gene-B4U62_02000	399	126.882	0	0
gene-B4U62_02005	444	169.602	0	0
gene-B4U62_02010	1722	1446.6	0	0
gene-B4U62_02015	558	282.731	0	0
gene-B4U62_02020	633	357.621	0	0
gene-B4U62_02025	363	95.3793	0	0
gene-B4U62_02030	10764	10488.6	0	0
gene-B4U62_02035	10752	10476.6	0	0
gene-B4U62_02040	3828	3552.6	0	0
gene-B4U62_02045	729	453.621	0	0
gene-B4U62_02050	1227	951.597	0	0
gene-B4U62_02055	558	282.731	0	0
gene-B4U62_02060	939	663.597	0	0
gene-B4U62_02065	1335	1059.6	0	0
gene-B4U62_02070	675	399.621	0	0
gene-B4U62_02075	648	372.621	0	0
gene-B4U62_02080	744	468.597	0	0
gene-B4U62_02085	705	429.621	0	0
gene-B4U62_02090	807	531.597	0	0
gene-B4U62_02095	873	597.597	0	0
gene-B4U62_02100	615	339.638	0	0
gene-B4U62_02105	1422	1146.6	0	0
gene-B4U62_02110	228	52.6504	0	0
gene-B4U62_02115	465	190.206	0	0
gene-B4U62_02120	846	570.597	0	0
gene-B4U62_02125	1479	1203.6	0	0
gene-B4U62_02130	1755	1479.6	0	0
gene-B4U62_02135	222	50.6496	0	0
gene-B4U62_02140	1635	1359.6	0	0
gene-B4U62_02145	1224	948.597	0	0
gene-B4U62_02150	1122	846.597	0	0
gene-B4U62_02155	681	405.621	0	0
gene-B4U62_02160	1461	1185.6	0	0
gene-B4U62_02165	684	408.621	0	0
gene-B4U62_02170	1422	1146.6	0	0
gene-B4U62_02175	1149	873.597	0	0
gene-B4U62_02180	123	21.9573	0	0
gene-B4U62_02185	90	17.0693	0	0
gene-B4U62_02190	114	19.2599	0	0
gene-B4U62_02195	1365	1089.6	0	0
gene-B4U62_02200	951	675.597	0	0
gene-B4U62_02205	948	672.597	0	0
gene-B4U62_02210	759	483.597	0	0
gene-B4U62_02215	954	678.597	0	0
gene-B4U62_02220	1419	1143.6	0	0
gene-B4U62_02225	879	603.597	0	0
gene-B4U62_02230	750	474.597	0	0
gene-B4U62_02235	288	66.7262	0	0
gene-B4U62_02240	315	72.8503	0	0
gene-B4U62_02245	1440	1164.6	0	0
gene-B4U62_02250	1311	1035.6	0	0
gene-B4U62_02255	1389	1113.6	0	0
gene-B4U62_02260	864	588.597	0	0
gene-B4U62_02265	786	510.597	0	0
gene-B4U62_02270	615	339.638	0	0
gene-B4U62_02275	1626	1350.6	0	0
gene-B4U62_02280	573	297.716	1	0.0683567
gene-B4U62_02285	354	88.2048	0	0
gene-B4U62_02290	1437	1161.6	1	0.0175198
gene-B4U62_02295	432	157.987	0	0
gene-B4U62_02300	1122	846.597	0	0
gene-B4U62_02305	1065	789.597	0	0
gene-B4U62_02310	564	288.731	0	0
gene-B4U62_02315	609	333.638	0	0
gene-B4U62_02320	393	121.534	0	0
gene-B4U62_02325	165	33.5395	0	0
gene-B4U62_02330	750	474.597	0	0
gene-B4U62_02335	774	498.597	0	0
gene-B4U62_02340	1215	939.597	0	0
gene-B4U62_02345	774	498.597	0	0
gene-B4U62_02350	723	447.621	0	0
gene-B4U62_02355	1008	732.597	0	0
gene-B4U62_02360	753	477.597	0	0
gene-B4U62_02365	642	366.621	0	0
gene-B4U62_02370	246	56.8192	0	0
gene-B4U62_02375	288	66.7262	0	0
gene-B4U62_02380	2007	1731.6	0	0
gene-B4U62_02385	903	627.597	0	0
gene-B4U62_02390	2085	1809.6	0	0
gene-B4U62_02395	1512	1236.6	0	0
gene-B4U62_02400	546	270.786	0	0
gene-B4U62_02405	861	585.597	0	0
gene-B4U62_02410	504	228.862	0	0
gene-B4U62_02415	552	276.745	0	0
gene-B4U62_02420	423	149.342	0	0
gene-B4U62_02425	810	534.597	0	0
gene-B4U62_02430	291	67.7245	0	0
gene-B4U62_02435	435	160.891	0	0
gene-B4U62_02440	2184	1908.6	0	0
gene-B4U62_02445	1089	813.597	0	0
gene-B4U62_02450	852	576.597	0	0
gene-B4U62_02455	1710	1434.6	0	0
gene-B4U62_02460	1263	987.597	0	0
gene-B4U62_02465	2112	1836.6	0	0
gene-B4U62_02470	1824	1548.6	0	0
gene-B4U62_02475	450	175.489	0	0
gene-B4U62_02480	1725	1449.6	0	0
gene-B4U62_02485	199	44.177	0	0
gene-B4U62_02490	267	62.3998	0	0
gene-B4U62_02495	1278	1002.6	0	0
gene-B4U62_02500	258	59.4928	0	0
gene-B4U62_02505	453	178.436	0	0
gene-B4U62_02510	819	543.597	0	0
gene-B4U62_02515	372	103.016	0	0
gene-B4U62_02520	342	81.1353	0	0
gene-B4U62_02525	360	92.9236	0	0
gene-B4U62_02530	822	546.597	0	0
gene-B4U62_02535	1053	777.597	0	0
gene-B4U62_02540	1608	1332.6	0	0
gene-B4U62_02545	681	405.621	0	0
gene-B4U62_02550	1266	990.597	0	0
gene-B4U62_02555	1053	777.597	0	0
gene-B4U62_02560	927	651.597	0	0
gene-B4U62_02565	741	465.597	0	0
gene-B4U62_02570	336	79.9949	0	0
gene-B4U62_02575	1146	870.597	0	0
gene-B4U62_02580	180	37.2057	0	0
gene-B4U62_02585	165	33.5395	0	0
gene-B4U62_02590	873	597.597	0	0
gene-B4U62_02595	321	74.6277	0	0
gene-B4U62_02600	1065	789.597	0	0
gene-B4U62_02605	1374	1098.6	0	0
gene-B4U62_02610	188	40.3035	0	0
gene-B4U62_02615	1536	1260.6	0	0
gene-B4U62_02620	480	205.058	0	0
gene-B4U62_02625	1482	1206.6	0	0
gene-B4U62_02630	600	324.655	0	0
gene-B4U62_02635	366	97.8795	0	0
gene-B4U62_02640	1017	741.597	0	0
gene-B4U62_02645	1170	894.597	0	0
gene-B4U62_02650	282	65.6865	0	0
gene-B4U62_02655	351	85.9315	0	0
gene-B4U62_02660	825	549.597	0	0
gene-B4U62_02665	366	97.8795	0	0
gene-B4U62_02670	402	129.588	0	0
gene-B4U62_02675	1008	732.597	0	0
gene-B4U62_02680	330	77.4669	0	0
gene-B4U62_02685	483	208.048	0	0
gene-B4U62_02690	789	513.597	0	0
gene-B4U62_02695	600	324.655	0	0
gene-B4U62_02700	239	54.7772	0	0
gene-B4U62_02705	294	68.444	0	0
gene-B4U62_02710	441	166.686	0	0
gene-B4U62_02715	444	169.602	0	0
gene-B4U62_02720	2160	1884.6	0	0
gene-B4U62_02725	453	178.436	0	0
rna-B4U62_02730	75	15.4545	0	0
rna-B4U62_02735	91	17.2642	0	0
rna-B4U62_02740	72	15.8571	0	0
rna-B4U62_02745	75	15.4545	0	0
rna-B4U62_02750	76	15.1667	0	0
rna-B4U62_02755	82	17.3833	0	0
rna-B4U62_02760	87	16.1236	0	0
gene-B4U62_02765	1107	831.597	0	0
gene-B4U62_02770	510	234.85	0	0
gene-B4U62_02775	384	113.44	0	0
gene-B4U62_02780	195	42.4669	0	0
gene-B4U62_02785	261	60.2736	0	0
gene-B4U62_02790	261	60.2736	0	0
gene-B4U62_02795	381	110.851	0	0
gene-B4U62_02800	1443	1167.6	0	0
gene-B4U62_02805	1059	783.597	0	0
gene-B4U62_02810	270	62.9807	0	0
gene-B4U62_02815	267	62.3998	0	0
gene-B4U62_02820	309	71.5286	0	0
gene-B4U62_02825	1065	789.597	0	0
gene-B4U62_02830	249	57.5576	0	0
gene-B4U62_02835	525	249.838	0	0
gene-B4U62_02840	2394	2118.6	0	0
gene-B4U62_02845	327	76.5621	0	0
gene-B4U62_02850	2448	2172.6	0	0
gene-B4U62_02855	990	714.597	0	0
gene-B4U62_02860	507	231.862	0	0
gene-B4U62_02865	381	110.851	0	0
gene-B4U62_02870	801	525.597	0	0
gene-B4U62_02875	1176	900.597	0	0
gene-B4U62_02880	120	21.1509	0	0
gene-B4U62_02885	942	666.597	0	0
gene-B4U62_02890	1020	744.597	0	0
gene-B4U62_02895	411	138.017	0	0
gene-B4U62_02900	450	175.489	0	0
gene-B4U62_02905	543	267.786	0	0
gene-B4U62_02910	765	489.597	0	0
gene-B4U62_02915	1311	1035.6	0	0
gene-B4U62_02920	177	36.9657	0	0
gene-B4U62_02925	687	411.621	0	0
gene-B4U62_02930	186	39.5517	0	0
gene-B4U62_02935	594	318.671	0	0
gene-B4U62_02940	201	45.0615	0	0
gene-B4U62_02945	462	187.263	0	0
gene-B4U62_02950	196	42.9091	0	0
gene-B4U62_02955	237	54.5995	0	0
gene-B4U62_02960	876	600.597	0	0
gene-B4U62_02965	960	684.597	0	0
gene-B4U62_02970	873	597.597	0	0
gene-B4U62_02975	1398	1122.6	0	0
gene-B4U62_02980	1293	1017.6	0	0
gene-B4U62_02985	447	172.559	0	0
gene-B4U62_02990	594	318.671	0	0
gene-B4U62_02995	660	384.621	0	0
gene-B4U62_03000	864	588.597	0	0
gene-B4U62_03005	1392	1116.6	0	0
gene-B4U62_03010	426	152.243	0	0
gene-B4U62_03015	573	297.716	0	0
gene-B4U62_03020	330	77.4669	0	0
gene-B4U62_03025	873	597.597	0	0
gene-B4U62_03030	387	116.093	0	0
gene-B4U62_03035	594	318.671	0	0
gene-B4U62_03040	1188	912.597	0	0
gene-B4U62_03045	597	321.671	0	0
gene-B4U62_03050	186	39.5517	0	0
gene-B4U62_03055	336	79.9949	0	0
gene-B4U62_03060	1308	1032.6	0	0
gene-B4U62_03065	246	56.8192	0	0
gene-B4U62_03070	786	510.597	0	0
gene-B4U62_03075	921	645.597	0	0
gene-B4U62_03080	1449	1173.6	0	0
gene-B4U62_03085	624	348.638	0	0
gene-B4U62_03090	681	405.621	0	0
gene-B4U62_03095	444	169.602	0	0
gene-B4U62_03100	180	37.2057	0	0
gene-B4U62_03105	144	27.2177	0	0
gene-B4U62_03110	1224	948.597	0	0
gene-B4U62_03115	642	366.621	0	0
gene-B4U62_03120	2175	1899.6	0	0
gene-B4U62_03125	903	627.597	0	0
gene-B4U62_03130	690	414.621	0	0
gene-B4U62_03135	813	537.597	0	0
gene-B4U62_03140	894	618.597	0	0
gene-B4U62_03145	621	345.638	0	0
gene-B4U62_03150	939	663.597	0	0
gene-B4U62_03155	390	118.797	0	0
gene-B4U62_03160	339	80.62	0	0
gene-B4U62_03165	237	54.5995	0	0
gene-B4U62_03170	231	53.1812	0	0
