target_id	length	eff_length	est_counts	tpm
gene-B4U62_00240	879	607.738	83	2.1054
gene-B4U62_00245	291	65.7935	22790	5339.91
gene-B4U62_00250	1995	1723.74	1235	11.0451
gene-B4U62_00255	768	496.738	73	2.26552
gene-B4U62_00260	1314	1042.74	4627	68.4064
gene-B4U62_00265	561	289.754	33	1.75573
gene-B4U62_00270	879	607.738	158	4.00787
gene-B4U62_00275	873	601.738	9	0.230573
gene-B4U62_00280	261	57.5614	7749	2075.33
gene-B4U62_00285	186	36.4169	59	24.9759
gene-B4U62_00290	870	598.738	91	2.34303
gene-B4U62_00295	858	586.738	633	16.6315
gene-B4U62_00300	378	111.871	418	57.6012
gene-B4U62_00305	294	66.4702	22036	5110.68
gene-B4U62_00310	1371	1099.74	814	11.4106
gene-B4U62_00315	954	682.738	291	6.5707
gene-B4U62_00320	615	343.738	6815	305.64
gene-B4U62_00325	567	295.754	450	23.4561
gene-B4U62_00330	231	49.6633	105	32.5931
gene-B4U62_00335	3534	3262.74	790	3.73265
gene-B4U62_00340	537	265.78	202	11.7166
gene-B4U62_00345	1599	1327.74	89	1.03336
gene-B4U62_00350	1470	1198.74	315	4.05097
gene-B4U62_00355	261	57.5614	26	6.9633
gene-B4U62_00360	303	68.9237	80	17.8934
gene-B4U62_00365	636	364.738	539	22.7814
gene-B4U62_00370	378	111.871	1484	204.498
gene-B4U62_00375	387	119.859	4902	630.484
rna-B4U62_00380	77	19.2812	12.5	9.99419
rna-B4U62_00385	72	19.04	38.5806	31.2374
gene-B4U62_00390	2484	2212.74	82	0.57129
gene-B4U62_00395	738	466.738	32	1.05694
gene-B4U62_00400	1017	745.738	11	0.227394
gene-B4U62_00405	1419	1147.74	2808	37.7161
gene-B4U62_00410	543	271.754	478	27.116
gene-B4U62_00415	1914	1642.74	6726	63.1192
gene-B4U62_00420	777	505.738	227	6.91947
gene-B4U62_00425	876	604.738	220	5.60826
gene-B4U62_00430	894	622.738	88	2.17846
gene-B4U62_00435	927	655.738	1006	23.6505
gene-B4U62_00440	1413	1141.74	497	6.71062
gene-B4U62_00445	585	313.738	1178	57.8829
gene-B4U62_00450	882	610.738	711	17.9468
gene-B4U62_00455	858	586.738	250	6.56853
gene-B4U62_00460	363	98.9348	18	2.80476
gene-B4U62_00465	504	232.877	85	5.62684
gene-B4U62_00470	210	43.9801	26	9.11361
gene-B4U62_00475	1002	730.738	1226	25.8643
gene-B4U62_00480	1500	1228.74	1242	15.5824
rna-B4U62_00485	1555	1283.74	615.677	7.39348
rna-B4U62_00490	2933	2661.74	644.477	3.73263
rna-B4U62_00495	116	17.6088	7.22222	6.32285
rna-B4U62_00500	76	20.1724	8.92157	6.81799
rna-B4U62_00505	76	20.1724	57.5	43.9423
rna-B4U62_00510	76	20.1724	152.75	116.734
rna-B4U62_00515	83	19.4884	19.0548	15.0731
rna-B4U62_00520	75	20.5926	42	31.4421
rna-B4U62_00525	86	17.9636	0.000134014	0.000115009
rna-B4U62_00530	77	19.2812	31.25	24.9855
rna-B4U62_00535	77	19.2812	15.3333	12.2595
rna-B4U62_00540	76	20.1724	30.1009	23.0035
rna-B4U62_00545	1555	1283.74	362.775	4.35646
rna-B4U62_00550	2933	2661.74	1552.33	8.99069
rna-B4U62_00555	116	17.6088	7.22222	6.32285
gene-B4U62_00560	465	194.301	587	46.5732
gene-B4U62_00565	558	286.754	552	29.6758
gene-B4U62_00570	1092	820.738	658	12.3593
gene-B4U62_00575	2433	2161.74	2475	17.65
gene-B4U62_00580	1377	1105.74	3801	52.993
gene-B4U62_00585	1083	811.738	543	10.3123
gene-B4U62_00590	1101	829.738	1072	19.9171
gene-B4U62_00595	699	427.738	246	8.86604
gene-B4U62_00600	477	206.181	12	0.897232
gene-B4U62_00605	1452	1180.74	3452	45.0702
gene-B4U62_00610	186	36.4169	161	68.1546
gene-B4U62_00615	653	381.738	18	0.726908
gene-B4U62_00620	1401	1129.74	240	3.27496
gene-B4U62_00625	432	161.999	19	1.80806
gene-B4U62_00630	750	478.738	51	1.64227
gene-B4U62_00635	513	241.807	7	0.446275
gene-B4U62_00640	657	385.738	624	24.9382
gene-B4U62_00645	150	26.4191	321	187.31
gene-B4U62_00650	180	34.2214	623	280.649
gene-B4U62_00655	534	262.807	193	11.3212
gene-B4U62_00660	426	156.262	30078	2967.34
gene-B4U62_00665	699	427.738	19437	700.525
gene-B4U62_00670	501	229.924	5048	338.461
gene-B4U62_00675	372	106.686	4443	642.008
gene-B4U62_00680	606	334.738	266	12.2504
gene-B4U62_00685	3582	3310.74	12439	57.9206
gene-B4U62_00690	3600	3328.74	12721	58.9134
gene-B4U62_00695	249	54.0903	4174	1189.61
gene-B4U62_00700	417	147.621	4394	458.866
gene-B4U62_00705	471	200.222	4445	342.242
gene-B4U62_00710	2079	1807.74	25226	215.122
gene-B4U62_00715	1191	919.738	23274	390.103
gene-B4U62_00720	957	685.738	87	1.95584
gene-B4U62_00725	309	71.0276	1731	375.701
gene-B4U62_00730	630	358.738	3637	156.293
gene-B4U62_00735	624	352.738	2436	106.463
gene-B4U62_00740	288	64.6634	613	146.142
gene-B4U62_00745	834	562.738	4349	119.139
gene-B4U62_00750	279	62.8854	618	151.499
gene-B4U62_00755	342	83.7383	761	140.098
gene-B4U62_00760	657	385.738	1739	69.4991
gene-B4U62_00765	435	164.917	450	42.065
gene-B4U62_00770	201	41.2624	28	10.4611
gene-B4U62_00775	264	58.484	158	41.6479
gene-B4U62_00780	369	104.037	727	107.725
gene-B4U62_00785	312	72.1063	455	97.2772
gene-B4U62_00790	540	268.754	1624	93.1546
gene-B4U62_00795	186	36.4169	192	81.2775
gene-B4U62_00800	399	130.75	920	108.473
gene-B4U62_00805	540	268.754	1219	69.9233
gene-B4U62_00810	363	98.9348	785	122.319
gene-B4U62_00815	501	229.924	1119	75.0272
gene-B4U62_00820	180	34.2214	81	36.4889
gene-B4U62_00825	441	170.808	1052	94.9466
gene-B4U62_00830	1296	1024.74	2963	44.575
gene-B4U62_00835	654	382.738	1132	45.595
gene-B4U62_00840	747	475.738	1016	32.9229
gene-B4U62_00845	225	47.5988	263	85.1789
gene-B4U62_00850	219	45.92	249	83.5931
gene-B4U62_00855	114	17.4789	49	43.2171
gene-B4U62_00860	366	101.435	792	120.368
gene-B4U62_00865	396	128.013	1340	161.37
gene-B4U62_00870	945	673.738	3646	83.4254
gene-B4U62_00875	363	98.9348	1807	281.567
gene-B4U62_00880	846	574.738	41	1.09973
gene-B4U62_00885	831	559.738	67	1.84528
gene-B4U62_00890	798	526.738	63	1.84382
gene-B4U62_00895	744	472.738	230	7.50032
gene-B4U62_00900	438	167.825	4135	379.832
gene-B4U62_00905	393	125.303	3167	389.635
gene-B4U62_00910	768	496.738	886	27.4966
gene-B4U62_00915	444	173.739	8	0.709846
gene-B4U62_00920	714	442.738	21	0.731215
gene-B4U62_00925	1059	787.738	3795	74.2681
gene-B4U62_00930	558	286.754	341	18.3324
gene-B4U62_00935	597	325.738	84	3.97542
gene-B4U62_00940	765	493.738	129	4.02778
rna-B4U62_00945	1555	1283.74	1401.02	16.8245
rna-B4U62_00950	2933	2661.74	1562.58	9.05002
rna-B4U62_00955	116	17.6088	7.22222	6.32285
rna-B4U62_00960	75	20.5926	1.5	1.12293
rna-B4U62_00965	73	19.3077	3	2.39532
rna-B4U62_00970	75	20.5926	42	31.4421
rna-B4U62_00975	77	19.2812	31.25	24.9855
rna-B4U62_00980	77	19.2812	15.3333	12.2595
rna-B4U62_00985	76	20.1724	30.1009	23.0035
rna-B4U62_00990	1555	1283.74	362.775	4.35646
rna-B4U62_00995	2933	2661.74	1562.58	9.05002
rna-B4U62_01000	116	17.6088	7.22222	6.32285
rna-B4U62_01005	1555	1283.74	362.775	4.35646
rna-B4U62_01010	2933	2661.74	1562.58	9.05002
rna-B4U62_01015	116	17.6088	7.22222	6.32285
gene-B4U62_01020	237	51.0806	25	7.54495
gene-B4U62_01025	1437	1165.74	544	7.194
gene-B4U62_01030	921	649.738	210	4.98257
gene-B4U62_01035	753	481.738	532	17.0245
gene-B4U62_01040	1011	739.738	1160	24.1742
gene-B4U62_01045	1005	733.738	3133	65.8252
gene-B4U62_01050	954	682.738	10355	233.813
gene-B4U62_01055	1590	1318.74	719	8.4051
gene-B4U62_01060	1245	973.738	58	0.918245
gene-B4U62_01065	1929	1657.74	46	0.427774
gene-B4U62_01070	1326	1054.74	33	0.482327
gene-B4U62_01075	1368	1096.74	32	0.4498
gene-B4U62_01080	852	580.738	9	0.23891
gene-B4U62_01085	915	643.738	52	1.24528
gene-B4U62_01090	483	212.087	9	0.654185
gene-B4U62_01095	456	185.471	72	5.98451
rna-B4U62_01100	75	20.5926	188.097	140.813
rna-B4U62_01105	76	20.1724	8.92157	6.81799
rna-B4U62_01110	73	19.3077	0	0
rna-B4U62_01115	85	19.0408	39	31.5756
rna-B4U62_01120	75	20.5926	53.5706	40.104
gene-B4U62_01125	564	292.754	1086	57.1874
gene-B4U62_01130	627	355.738	1517	65.7397
gene-B4U62_01135	822	550.738	3088	86.438
gene-B4U62_01140	1452	1180.74	1643	21.4514
gene-B4U62_01145	1347	1075.74	1484	21.2667
gene-B4U62_01150	1803	1531.74	49379	496.97
gene-B4U62_01155	912	640.738	65	1.56389
gene-B4U62_01160	636	364.738	24	1.01438
gene-B4U62_01165	540	268.754	59	3.38431
gene-B4U62_01170	1518	1246.74	63	0.779001
gene-B4U62_01175	2616	2344.74	47	0.309013
gene-B4U62_01180	528	256.807	12	0.720357
gene-B4U62_01185	291	65.7935	2	0.468619
gene-B4U62_01190	375	109.288	20	2.82117
gene-B4U62_01195	303	68.9237	243	54.3513
gene-B4U62_01200	1173	901.738	350	5.98357
gene-B4U62_01205	315	73.3681	9	1.89107
gene-B4U62_01210	168	30.6891	37	18.5862
gene-B4U62_01215	1233	961.738	16	0.25647
gene-B4U62_01220	1491	1219.74	59	0.74569
gene-B4U62_01225	720	448.738	43	1.47723
gene-B4U62_01230	1344	1072.74	32	0.459863
gene-B4U62_01235	516	244.807	1	0.0629723
gene-B4U62_01240	426	156.262	87	8.58296
gene-B4U62_01245	978	706.738	33	0.719827
gene-B4U62_01250	672	400.738	13	0.500098
gene-B4U62_01255	963	691.738	32	0.71315
gene-B4U62_01260	264	58.484	49	12.9161
gene-B4U62_01265	771	499.738	105	3.23906
gene-B4U62_01270	858	586.738	801	21.0456
gene-B4U62_01275	1185	913.738	82	1.38345
gene-B4U62_01280	1389	1117.74	215	2.96532
gene-B4U62_01285	249	54.0903	8	2.28005
gene-B4U62_01290	192	38.5949	0	0
gene-B4U62_01295	804	532.738	39	1.12856
gene-B4U62_01300	1254	982.738	95	1.49025
gene-B4U62_01305	261	57.5614	1324	354.592
gene-B4U62_01310	1620	1348.74	2718	31.0667
gene-B4U62_01315	882	610.738	95	2.39796
gene-B4U62_01320	1335	1063.74	148	2.14486
gene-B4U62_01325	189	37.4902	2	0.822405
gene-B4U62_01330	249	54.0903	13	3.70507
gene-B4U62_01335	918	646.738	33	0.786607
gene-B4U62_01340	1251	979.738	172	2.70639
gene-B4U62_01345	285	64.3153	22	5.27329
gene-B4U62_01350	912	640.738	330	7.93973
gene-B4U62_01355	2199	1927.74	405	3.23877
gene-B4U62_01360	921	649.738	88	2.08793
gene-B4U62_01365	828	556.738	42	1.16298
gene-B4U62_01370	1155	883.738	151	2.63406
gene-B4U62_01375	942	670.738	1142	26.2474
gene-B4U62_01380	399	130.75	263	31.009
gene-B4U62_01385	891	619.738	324	8.05952
gene-B4U62_01390	534	262.807	486	28.5084
gene-B4U62_01395	489	217.991	271	19.1647
gene-B4U62_01400	792	520.738	654	19.3611
gene-B4U62_01405	279	62.8854	43	10.5412
gene-B4U62_01410	1341	1069.74	211	3.04073
gene-B4U62_01415	888	616.738	465	11.6232
gene-B4U62_01420	969	697.738	4094	90.454
gene-B4U62_01425	1245	973.738	151	2.3906
gene-B4U62_01430	1896	1624.74	39	0.370044
gene-B4U62_01435	750	478.738	158	5.08782
gene-B4U62_01440	708	436.738	53	1.8708
gene-B4U62_01445	276	62.1478	32	7.93775
gene-B4U62_01450	1071	799.738	7	0.134934
gene-B4U62_01455	1413	1141.74	34	0.459077
gene-B4U62_01460	948	676.738	67	1.52625
gene-B4U62_01465	114	17.4789	0	0
gene-B4U62_01470	1437	1165.74	1	0.0132243
gene-B4U62_01475	984	712.738	1	0.0216293
gene-B4U62_01480	1233	961.738	137	2.19602
gene-B4U62_01485	945	673.738	41	0.938135
gene-B4U62_01490	189	37.4902	0	0
gene-B4U62_01495	927	655.738	1	0.0235094
gene-B4U62_01500	1467	1195.74	3	0.0386775
gene-B4U62_01505	1368	1096.74	28	0.393575
gene-B4U62_01510	1368	1096.74	5	0.0702813
gene-B4U62_01515	702	430.738	66	2.36213
gene-B4U62_01520	1533	1261.74	21	0.25658
gene-B4U62_01525	921	649.738	2269	53.8355
gene-B4U62_01530	162	29.4383	0	0
gene-B4U62_01535	939	667.738	8	0.184696
gene-B4U62_01540	681	409.738	20	0.752482
gene-B4U62_01545	936	664.738	8	0.185529
gene-B4U62_01550	924	652.738	15	0.354262
gene-B4U62_01555	687	415.738	43	1.59449
gene-B4U62_01560	387	119.859	63	8.10292
gene-B4U62_01565	429	159.12	2	0.193766
gene-B4U62_01570	732	460.738	65	2.17486
gene-B4U62_01575	177	33.6486	1	0.458148
gene-B4U62_01580	1752	1480.74	28	0.291509
gene-B4U62_01585	213	44.8837	1	0.343467
gene-B4U62_01590	729	457.738	222	7.47667
gene-B4U62_01595	648	376.738	235	9.61614
gene-B4U62_01600	1113	841.738	151	2.76549
gene-B4U62_01605	1440	1168.74	106	1.39817
gene-B4U62_01610	567	295.754	61	3.1796
gene-B4U62_01615	1128	856.738	51	0.917687
gene-B4U62_01620	639	367.738	3	0.125764
gene-B4U62_01625	384	117.223	36	4.73435
gene-B4U62_01630	1077	805.738	544	10.4082
gene-B4U62_01635	957	685.738	73	1.64111
gene-B4U62_01640	702	430.738	382	13.6717
gene-B4U62_01645	741	469.738	10	0.328183
gene-B4U62_01650	1161	889.738	8	0.138612
gene-B4U62_01655	933	661.738	305	7.10536
gene-B4U62_01660	1065	793.738	171	3.32117
gene-B4U62_01665	1419	1147.74	46	0.617857
gene-B4U62_01670	129	21.0937	0	0
gene-B4U62_01675	1362	1090.74	46	0.650145
gene-B4U62_01680	504	232.877	56	3.70709
gene-B4U62_01685	1122	850.738	1744	31.6026
gene-B4U62_01690	777	505.738	26	0.792538
gene-B4U62_01695	1686	1414.74	58	0.632011
gene-B4U62_01700	960	688.738	2529	56.6066
gene-B4U62_01705	696	424.738	55	1.99625
gene-B4U62_01710	843	571.738	75	2.02226
gene-B4U62_01715	996	724.738	62	1.31881
gene-B4U62_01720	599	327.738	260	12.2298
gene-B4U62_01725	582	310.738	453	22.4738
gene-B4U62_01730	579	307.738	786	39.3744
gene-B4U62_01735	774	502.738	1390	42.6231
gene-B4U62_01740	1614	1342.74	164	1.88289
gene-B4U62_01745	1092	820.738	152	2.85504
gene-B4U62_01750	1203	931.738	1156	19.1265
gene-B4U62_01755	247	53.473	101	29.1179
gene-B4U62_01760	1173	901.738	20	0.341918
gene-B4U62_01765	303	68.9237	136	30.4189
gene-B4U62_01770	1257	985.738	1953	30.5431
gene-B4U62_01775	849	577.738	481	12.8347
gene-B4U62_01780	882	610.738	730	18.4264
gene-B4U62_01785	1152	880.738	64	1.12023
gene-B4U62_01790	1434	1162.74	202	2.67819
gene-B4U62_01795	582	310.738	119	5.90371
gene-B4U62_01800	1980	1708.74	525	4.73649
gene-B4U62_01805	966	694.738	3958	87.8268
gene-B4U62_01810	1626	1354.74	1555	17.6949
gene-B4U62_01815	1539	1267.74	63	0.766097
gene-B4U62_01820	465	194.301	49	3.88771
gene-B4U62_01825	630	358.738	33	1.41811
gene-B4U62_01830	762	490.738	33	1.03666
gene-B4U62_01835	1341	1069.74	23	0.331454
gene-B4U62_01840	597	325.738	2	0.0946529
gene-B4U62_01845	819	547.738	1284	36.138
gene-B4U62_01850	594	322.738	73	3.48694
gene-B4U62_01855	186	36.4169	1	0.423321
gene-B4U62_01860	561	289.754	305	16.2272
gene-B4U62_01865	762	490.738	28	0.879591
gene-B4U62_01870	975	703.738	60	1.31436
gene-B4U62_01875	957	685.738	25	0.562023
gene-B4U62_01880	783	511.738	14	0.421748
gene-B4U62_01885	912	640.738	116	2.79094
gene-B4U62_01890	1548	1276.74	468	5.65089
gene-B4U62_01895	1422	1150.74	101	1.35306
gene-B4U62_01900	1236	964.738	1016	16.2352
gene-B4U62_01905	858	586.738	243	6.38461
gene-B4U62_01910	885	613.738	140	3.51656
gene-B4U62_01915	855	583.738	76	2.0071
gene-B4U62_01920	1011	739.738	98	2.04231
gene-B4U62_01925	1452	1180.74	2332	30.4472
gene-B4U62_01930	321	75.1544	1014	207.997
gene-B4U62_01935	2418	2146.74	8008	57.5066
gene-B4U62_01940	2133	1861.74	14	0.115926
gene-B4U62_01945	2316	2044.74	14	0.105551
gene-B4U62_01950	1206	934.738	12	0.197908
gene-B4U62_01955	915	643.738	49	1.17344
gene-B4U62_01960	585	313.738	11	0.540503
gene-B4U62_01965	186	36.4169	11	4.65653
gene-B4U62_01970	1194	922.738	224	3.74233
gene-B4U62_01975	681	409.738	529	19.9031
gene-B4U62_01980	864	592.738	341	8.86878
gene-B4U62_01985	456	185.471	638	53.0294
gene-B4U62_01990	333	79.9209	50	9.64456
gene-B4U62_01995	1434	1162.74	1523	20.1925
gene-B4U62_02000	399	130.75	339	39.9698
gene-B4U62_02005	444	173.739	41	3.63796
gene-B4U62_02010	1722	1450.74	661	7.02401
gene-B4U62_02015	558	286.754	40	2.15042
gene-B4U62_02020	633	361.738	50	2.13083
gene-B4U62_02025	363	98.9348	76	11.8423
gene-B4U62_02030	10764	10492.7	548.448	0.805786
gene-B4U62_02035	10752	10480.7	674.552	0.992193
gene-B4U62_02040	3828	3556.74	368	1.59503
gene-B4U62_02045	729	457.738	238	8.01553
gene-B4U62_02050	1227	955.738	89	1.43557
gene-B4U62_02055	558	286.754	388	20.8591
gene-B4U62_02060	939	667.738	35	0.808043
gene-B4U62_02065	1335	1063.74	62	0.898524
gene-B4U62_02070	675	403.738	296	11.3022
gene-B4U62_02075	648	376.738	135	5.52416
gene-B4U62_02080	744	472.738	324	10.5657
gene-B4U62_02085	705	433.738	93	3.30543
gene-B4U62_02090	807	535.738	553	15.9127
gene-B4U62_02095	873	601.738	87	2.22887
gene-B4U62_02100	615	343.738	7	0.313937
gene-B4U62_02105	1422	1150.74	54	0.723419
gene-B4U62_02110	228	48.723	1	0.316401
gene-B4U62_02115	465	194.301	24	1.90419
gene-B4U62_02120	846	574.738	46	1.23384
gene-B4U62_02125	1479	1207.74	141	1.79978
gene-B4U62_02130	1755	1483.74	20	0.2078
gene-B4U62_02135	222	46.6011	1	0.330809
gene-B4U62_02140	1635	1363.74	14	0.158259
gene-B4U62_02145	1224	952.738	4	0.0647231
gene-B4U62_02150	1122	850.738	28	0.507382
gene-B4U62_02155	681	409.738	7	0.263369
gene-B4U62_02160	1461	1189.74	11	0.142533
gene-B4U62_02165	684	412.738	146	5.45319
gene-B4U62_02170	1422	1150.74	391	5.23809
gene-B4U62_02175	1149	877.738	491	8.62361
gene-B4U62_02180	123	19.4726	30	23.7504
gene-B4U62_02185	90	17.6857	10	8.71666
gene-B4U62_02190	114	17.4789	16	14.1117
gene-B4U62_02195	1365	1093.74	290	4.0875
gene-B4U62_02200	951	679.738	5107	115.824
gene-B4U62_02205	948	676.738	1441	32.8258
gene-B4U62_02210	759	487.738	1036	32.745
gene-B4U62_02215	954	682.738	3280	74.0615
gene-B4U62_02220	1419	1147.74	146	1.96102
gene-B4U62_02225	879	607.738	91	2.30833
gene-B4U62_02230	750	478.738	348	11.2061
gene-B4U62_02235	288	64.6634	104	24.7941
gene-B4U62_02240	315	73.3681	1682	353.42
gene-B4U62_02245	1440	1168.74	23	0.303377
gene-B4U62_02250	1311	1039.74	7	0.103788
gene-B4U62_02255	1389	1117.74	2321	32.0116
gene-B4U62_02260	864	592.738	16	0.416131
gene-B4U62_02265	786	514.738	28	0.838579
gene-B4U62_02270	615	343.738	2044	91.6696
gene-B4U62_02275	1626	1354.74	3427	38.997
gene-B4U62_02280	573	301.754	3658	186.881
gene-B4U62_02285	354	91.5867	301	50.6649
gene-B4U62_02290	1437	1165.74	63	0.833129
gene-B4U62_02295	432	161.999	6	0.570968
gene-B4U62_02300	1122	850.738	59	1.06913
gene-B4U62_02305	1065	793.738	42	0.815727
gene-B4U62_02310	564	292.754	26	1.36913
gene-B4U62_02315	609	337.738	223	10.1788
gene-B4U62_02320	393	125.303	1270	156.248
gene-B4U62_02325	165	30.2102	20	10.2059
gene-B4U62_02330	750	478.738	304	9.78922
gene-B4U62_02335	774	502.738	498	15.2707
gene-B4U62_02340	1215	943.738	135	2.20524
gene-B4U62_02345	774	502.738	128	3.92501
gene-B4U62_02350	723	451.738	72	2.45707
gene-B4U62_02355	1008	736.738	115	2.40634
gene-B4U62_02360	753	481.738	39	1.24803
gene-B4U62_02365	642	370.738	51	2.12068
gene-B4U62_02370	246	53.1676	234	67.8487
gene-B4U62_02375	288	64.6634	134	31.9462
gene-B4U62_02380	2007	1735.74	588	5.22235
gene-B4U62_02385	903	631.738	1373	33.5047
gene-B4U62_02390	2085	1813.74	322	2.73687
gene-B4U62_02395	1512	1240.74	377	4.68418
gene-B4U62_02400	546	274.754	234	13.1294
gene-B4U62_02405	861	589.738	181	4.73142
gene-B4U62_02410	504	232.877	188	12.4452
gene-B4U62_02415	552	280.754	11	0.604004
gene-B4U62_02420	423	153.379	2860	287.457
gene-B4U62_02425	810	538.738	1650	47.2149
gene-B4U62_02430	291	65.7935	1431	335.297
gene-B4U62_02435	435	164.917	70	6.54344
gene-B4U62_02440	2184	1912.74	1481	11.9364
gene-B4U62_02445	1089	817.738	85	1.60242
gene-B4U62_02450	852	580.738	23	0.610548
gene-B4U62_02455	1710	1438.74	25	0.267874
gene-B4U62_02460	1263	991.738	14	0.217622
gene-B4U62_02465	2112	1840.74	31	0.259623
gene-B4U62_02470	1824	1552.74	210	2.08494
gene-B4U62_02475	450	179.562	0	0
gene-B4U62_02480	1725	1453.74	585	6.20358
gene-B4U62_02485	199	40.6912	0	0
gene-B4U62_02490	267	59.6306	2248	581.166
gene-B4U62_02495	1278	1006.74	529	8.1005
gene-B4U62_02500	258	56.6171	204	55.5463
gene-B4U62_02505	453	182.49	8	0.675809
gene-B4U62_02510	819	547.738	47	1.32281
gene-B4U62_02515	372	106.686	1344	194.206
gene-B4U62_02520	342	83.7383	29	5.33884
gene-B4U62_02525	360	96.4655	20	3.19618
gene-B4U62_02530	822	550.738	418	11.7005
gene-B4U62_02535	1053	781.738	144	2.83971
gene-B4U62_02540	1608	1336.74	33	0.380575
gene-B4U62_02545	681	409.738	12	0.451489
gene-B4U62_02550	1266	994.738	40	0.619903
gene-B4U62_02555	1053	781.738	935	18.4384
gene-B4U62_02560	927	655.738	101	2.37445
gene-B4U62_02565	741	469.738	135	4.43048
gene-B4U62_02570	336	81.3818	18300	3466.54
gene-B4U62_02575	1146	874.738	747	13.1648
gene-B4U62_02580	180	34.2214	379	170.732
gene-B4U62_02585	165	30.2102	476	242.9
gene-B4U62_02590	873	601.738	1085	27.7968
gene-B4U62_02595	321	75.1544	9409	1930.02
gene-B4U62_02600	1065	793.738	4334	84.1752
gene-B4U62_02605	1374	1102.74	464	6.48662
gene-B4U62_02610	188	37.2381	187	77.4154
gene-B4U62_02615	1536	1264.74	5101	62.1767
gene-B4U62_02620	480	209.119	218	16.0707
gene-B4U62_02625	1482	1210.74	239	3.04313
gene-B4U62_02630	600	328.738	395	18.5233
gene-B4U62_02635	366	101.435	60	9.11877
gene-B4U62_02640	1017	745.738	198	4.09309
gene-B4U62_02645	1170	898.738	386	6.62105
gene-B4U62_02650	282	63.279	497	121.079
gene-B4U62_02655	351	89.2906	995	171.787
gene-B4U62_02660	825	553.738	915	25.4735
gene-B4U62_02665	366	101.435	1	0.15198
gene-B4U62_02670	402	133.549	10	1.15434
gene-B4U62_02675	1008	736.738	297	6.21464
gene-B4U62_02680	330	78.6128	1333	261.402
gene-B4U62_02685	483	212.087	597	43.3942
gene-B4U62_02690	789	517.738	2209	65.7746
gene-B4U62_02695	600	328.738	912	42.7678
gene-B4U62_02700	239	51.2813	1	0.300617
gene-B4U62_02705	294	66.4702	1	0.231924
gene-B4U62_02710	441	170.808	102	9.20585
gene-B4U62_02715	444	173.739	116	10.2928
gene-B4U62_02720	2160	1888.74	428	3.49337
gene-B4U62_02725	453	182.49	918	77.5491
rna-B4U62_02730	75	20.5926	174.5	130.634
rna-B4U62_02735	91	18.4366	254.99	213.213
rna-B4U62_02740	72	19.04	38.5806	31.2374
rna-B4U62_02745	75	20.5926	182.429	136.57
rna-B4U62_02750	76	20.1724	152.75	116.734
rna-B4U62_02755	82	19.875	334.945	259.8
rna-B4U62_02760	87	18.6429	124	102.537
gene-B4U62_02765	1107	835.738	75	1.38345
gene-B4U62_02770	510	238.843	36	2.32361
gene-B4U62_02775	384	117.223	27	3.55077
gene-B4U62_02780	195	39.5397	0	0
gene-B4U62_02785	261	57.5614	5	1.3391
gene-B4U62_02790	261	57.5614	45	12.0519
