target_id	length	eff_length	est_counts	tpm
gene-B4U62_00805	540	273.122	361	16.6665
gene-B4U62_00810	363	103.089	316	38.6518
gene-B4U62_00815	501	234.195	416	22.3979
gene-B4U62_00820	180	36.2981	36	12.5058
gene-B4U62_00825	441	174.778	526	37.9483
gene-B4U62_00830	1296	1029.08	2983	36.5508
gene-B4U62_00835	654	387.079	906	29.5135
gene-B4U62_00840	747	480.079	534	14.0256
gene-B4U62_00845	225	47.9041	132	34.7452
gene-B4U62_00850	219	46.3218	105	28.5823
gene-B4U62_00855	114	18.9283	28	18.6527
gene-B4U62_00860	366	105.64	331	39.5087
gene-B4U62_00865	396	131.947	1094	104.547
gene-B4U62_00870	945	678.079	2769	51.4915
gene-B4U62_00875	363	103.089	1783	218.089
gene-B4U62_00880	846	579.079	41	0.892768
gene-B4U62_00885	831	564.079	45	1.00592
gene-B4U62_00890	798	531.079	39	0.925973
gene-B4U62_00895	744	477.079	278	7.34763
gene-B4U62_00900	438	171.818	2392	175.543
gene-B4U62_00905	393	129.23	3050	297.598
gene-B4U62_00910	768	501.079	3238	81.4823
gene-B4U62_00915	444	177.725	118	8.37196
gene-B4U62_00920	714	447.079	339	9.56111
gene-B4U62_00925	1059	792.079	6412	102.075
gene-B4U62_00930	558	291.112	1010	43.7475
gene-B4U62_00935	597	330.092	306	11.6891
gene-B4U62_00940	765	498.079	1633	41.341
rna-B4U62_00945	1555	1288.08	3911.52	38.291
rna-B4U62_00950	2933	2666.08	7506.92	35.5044
rna-B4U62_00955	116	19.4348	0.777778	0.504625
rna-B4U62_00960	75	19.3455	0.5	0.3259
rna-B4U62_00965	73	18.7647	6	4.03183
rna-B4U62_00970	75	19.3455	30.5	19.8799
rna-B4U62_00975	77	20	27	17.0226
rna-B4U62_00980	77	20	15.3333	9.66718
rna-B4U62_00985	76	19.6667	22.5	14.426
rna-B4U62_00990	1555	1288.08	1023.89	10.0231
rna-B4U62_00995	2933	2666.08	7506.92	35.5044
rna-B4U62_01000	116	19.4348	0.777778	0.504625
rna-B4U62_01005	1555	1288.08	1023.89	10.0231
rna-B4U62_01010	2933	2666.08	7506.92	35.5044
rna-B4U62_01015	116	19.4348	0.777778	0.504625
gene-B4U62_01020	237	50.5759	38	9.47399
gene-B4U62_01025	1437	1170.08	133	1.43327
gene-B4U62_01030	921	654.079	564	10.8728
gene-B4U62_01035	753	486.079	313	8.11952
gene-B4U62_01040	1011	744.079	580	9.82883
gene-B4U62_01045	1005	738.079	1607	27.454
gene-B4U62_01050	954	687.079	4358	79.9785
gene-B4U62_01055	1590	1323.08	362	3.44997
gene-B4U62_01060	1245	978.079	1726	22.2515
gene-B4U62_01065	1929	1662.08	797	6.04644
gene-B4U62_01070	1326	1059.08	746	8.88185
gene-B4U62_01075	1368	1101.08	580	6.64205
gene-B4U62_01080	852	585.079	218	4.69824
gene-B4U62_01085	915	648.079	676	13.1526
gene-B4U62_01090	483	216.255	24	1.39939
gene-B4U62_01095	456	189.487	67	4.45849
rna-B4U62_01100	75	19.3455	213	138.833
rna-B4U62_01105	76	19.6667	4.25	2.7249
rna-B4U62_01110	73	18.7647	0	0
rna-B4U62_01115	85	19.8876	14.5	9.19343
rna-B4U62_01120	75	19.3455	115.862	75.5189
gene-B4U62_01125	564	297.112	6809	288.972
gene-B4U62_01130	627	360.092	7646	267.74
gene-B4U62_01135	822	555.079	1551	35.233
gene-B4U62_01140	1452	1185.08	1026	10.9167
gene-B4U62_01145	1347	1080.08	1292	15.0834
gene-B4U62_01150	1803	1536.08	11970	98.2593
gene-B4U62_01155	912	645.079	372	7.27148
gene-B4U62_01160	636	369.092	27	0.922406
gene-B4U62_01165	540	273.122	123	5.67861
gene-B4U62_01170	1518	1251.08	97	0.977642
gene-B4U62_01175	2616	2349.08	86	0.46163
gene-B4U62_01180	528	261.131	12	0.579451
gene-B4U62_01185	291	63.2406	12	2.39265
gene-B4U62_01190	375	113.195	155	17.2663
gene-B4U62_01195	303	67.4434	986	184.345
gene-B4U62_01200	1173	906.079	470	6.54071
gene-B4U62_01205	315	72.8008	12	2.07844
gene-B4U62_01210	168	32.2429	1676	655.441
gene-B4U62_01215	1233	966.079	167	2.1797
gene-B4U62_01220	1491	1224.08	622	6.40728
gene-B4U62_01225	720	453.079	392	10.9095
gene-B4U62_01230	1344	1077.08	213	2.49359
gene-B4U62_01235	516	249.148	49	2.47989
gene-B4U62_01240	426	160.204	557	43.8403
gene-B4U62_01245	978	711.079	49	0.868902
gene-B4U62_01250	672	405.079	21	0.653691
gene-B4U62_01255	963	696.079	51	0.923856
gene-B4U62_01260	264	55.9627	84	18.9267
gene-B4U62_01265	771	504.079	171	4.2775
gene-B4U62_01270	858	591.079	1940	41.3856
gene-B4U62_01275	1185	918.079	63	0.865273
gene-B4U62_01280	1389	1122.08	644	7.23695
gene-B4U62_01285	249	52.301	18	4.33966
gene-B4U62_01290	192	39.5346	0	0
gene-B4U62_01295	804	537.079	374	8.78064
gene-B4U62_01300	1254	987.079	458	5.85068
gene-B4U62_01305	261	55.2937	9633	2196.74
gene-B4U62_01310	1620	1353.08	667	6.21578
gene-B4U62_01315	882	615.079	117	2.39854
gene-B4U62_01320	1335	1068.08	496	5.8556
gene-B4U62_01325	189	38.7187	21	6.83899
gene-B4U62_01330	249	52.301	45	10.8491
gene-B4U62_01335	918	651.079	7	0.135568
gene-B4U62_01340	1251	984.079	122	1.56323
gene-B4U62_01345	285	61.279	108	22.2231
gene-B4U62_01350	912	645.079	270	5.27769
gene-B4U62_01355	2199	1932.08	317	2.06884
gene-B4U62_01360	921	654.079	101	1.94708
gene-B4U62_01365	828	561.079	45	1.0113
gene-B4U62_01370	1155	888.079	271	3.84778
gene-B4U62_01375	942	675.079	3027	56.5393
gene-B4U62_01380	399	134.73	881	82.4524
gene-B4U62_01385	891	624.079	329	6.64736
gene-B4U62_01390	534	267.131	397	18.7396
gene-B4U62_01395	489	222.233	303	17.192
gene-B4U62_01400	792	525.079	760	18.2508
gene-B4U62_01405	279	59.7514	74	15.6162
gene-B4U62_01410	1341	1074.08	484	5.68201
gene-B4U62_01415	888	621.079	144	2.92354
gene-B4U62_01420	969	702.079	1907	34.2498
gene-B4U62_01425	1245	978.079	1258	16.2181
gene-B4U62_01430	1896	1629.08	67	0.518592
gene-B4U62_01435	750	483.079	134	3.49767
gene-B4U62_01440	708	441.079	54	1.54373
gene-B4U62_01445	276	59.1045	10	2.1334
gene-B4U62_01450	1071	804.079	39	0.611588
gene-B4U62_01455	1413	1146.08	184	2.0244
gene-B4U62_01460	948	681.079	157	2.90666
gene-B4U62_01465	114	18.9283	0	0
gene-B4U62_01470	1437	1170.08	35	0.377177
gene-B4U62_01475	984	717.079	7	0.12309
gene-B4U62_01480	1233	966.079	136	1.77508
gene-B4U62_01485	945	678.079	54	1.00417
gene-B4U62_01490	189	38.7187	0	0
gene-B4U62_01495	927	660.079	11	0.210131
gene-B4U62_01500	1467	1200.08	32	0.336227
gene-B4U62_01505	1368	1101.08	65	0.744368
gene-B4U62_01510	1368	1101.08	6	0.0687109
gene-B4U62_01515	702	435.079	94	2.72428
gene-B4U62_01520	1533	1266.08	87	0.866466
gene-B4U62_01525	921	654.079	2431	46.8649
gene-B4U62_01530	162	30.1044	1	0.418854
gene-B4U62_01535	939	672.079	14	0.262664
gene-B4U62_01540	681	414.079	61	1.85754
gene-B4U62_01545	936	669.079	34	0.640758
gene-B4U62_01550	924	657.079	65	1.24735
gene-B4U62_01555	687	420.079	111	3.33184
gene-B4U62_01560	387	123.77	1390	141.61
gene-B4U62_01565	429	163.069	239	18.4807
gene-B4U62_01570	732	465.079	59	1.59962
gene-B4U62_01575	177	35.2826	1	0.357382
gene-B4U62_01580	1752	1485.08	55	0.466988
gene-B4U62_01585	213	44.9029	4	1.12326
gene-B4U62_01590	729	462.079	193	5.26664
gene-B4U62_01595	648	381.079	205	6.78315
gene-B4U62_01600	1113	846.079	252	3.75563
gene-B4U62_01605	1440	1173.08	181	1.94556
gene-B4U62_01610	567	300.112	191	8.02495
gene-B4U62_01615	1128	861.079	78	1.14221
gene-B4U62_01620	639	372.092	14	0.474429
gene-B4U62_01625	384	121.083	102	10.6221
gene-B4U62_01630	1077	810.079	372	5.7904
gene-B4U62_01635	957	690.079	607	11.0913
gene-B4U62_01640	702	435.079	699	20.2582
gene-B4U62_01645	741	474.079	35	0.930915
gene-B4U62_01650	1161	894.079	47	0.662849
gene-B4U62_01655	933	666.079	439	8.31058
gene-B4U62_01660	1065	798.079	763	12.0551
gene-B4U62_01665	1419	1152.08	58	0.634802
gene-B4U62_01670	129	21.3072	0	0
gene-B4U62_01675	1362	1095.08	117	1.3472
gene-B4U62_01680	504	237.172	84	4.4659
gene-B4U62_01685	1122	855.079	5426	80.0141
gene-B4U62_01690	777	510.079	108	2.6698
gene-B4U62_01695	1686	1419.08	603	5.35801
gene-B4U62_01700	960	693.079	2273	41.3532
gene-B4U62_01705	696	429.079	23	0.675901
gene-B4U62_01710	843	576.079	58	1.26952
gene-B4U62_01715	996	729.079	107	1.85056
gene-B4U62_01720	599	332.092	126	4.78416
gene-B4U62_01725	582	315.092	404	16.1673
gene-B4U62_01730	579	312.092	418	16.8883
gene-B4U62_01735	774	507.079	1344	33.4208
gene-B4U62_01740	1614	1347.08	119	1.1139
gene-B4U62_01745	1092	825.079	118	1.80335
gene-B4U62_01750	1203	936.079	105	1.41439
gene-B4U62_01755	247	51.8008	156	37.9735
gene-B4U62_01760	1173	906.079	11	0.15308
gene-B4U62_01765	303	67.4434	581	108.625
gene-B4U62_01770	1257	990.079	1229	15.6522
gene-B4U62_01775	849	582.079	691	14.9689
gene-B4U62_01780	882	615.079	983	20.1519
gene-B4U62_01785	1152	885.079	297	4.23124
gene-B4U62_01790	1434	1167.08	1201	12.9758
gene-B4U62_01795	582	315.092	113	4.52204
gene-B4U62_01800	1980	1713.08	4159	30.6129
gene-B4U62_01805	966	699.079	128	2.30875
gene-B4U62_01810	1626	1359.08	114	1.05768
gene-B4U62_01815	1539	1272.08	251	2.48801
gene-B4U62_01820	465	198.339	337	21.4247
gene-B4U62_01825	630	363.092	269	9.34176
gene-B4U62_01830	762	495.079	920	23.4318
gene-B4U62_01835	1341	1074.08	183	2.14836
gene-B4U62_01840	597	330.092	32	1.22239
gene-B4U62_01845	819	552.079	3256	74.3663
gene-B4U62_01850	594	327.092	325	12.5287
gene-B4U62_01855	186	38.0339	3	0.994589
gene-B4U62_01860	561	294.112	321	13.7621
gene-B4U62_01865	762	495.079	26	0.662204
gene-B4U62_01870	975	708.079	123	2.19036
gene-B4U62_01875	957	690.079	102	1.86378
gene-B4U62_01880	783	516.079	662	16.1746
gene-B4U62_01885	912	645.079	1116	21.8144
gene-B4U62_01890	1548	1281.08	2572	25.3156
gene-B4U62_01895	1422	1155.08	1267	13.8311
gene-B4U62_01900	1236	969.079	1221	15.8873
gene-B4U62_01905	858	591.079	147	3.13592
gene-B4U62_01910	885	618.079	81	1.65247
gene-B4U62_01915	855	588.079	214	4.5885
gene-B4U62_01920	1011	744.079	29	0.491441
gene-B4U62_01925	1452	1185.08	1244	13.2363
gene-B4U62_01930	321	75.4953	283	47.2672
gene-B4U62_01935	2418	2151.08	1185	6.94632
gene-B4U62_01940	2133	1866.08	27	0.182443
gene-B4U62_01945	2316	2049.08	26	0.159995
gene-B4U62_01950	1206	939.079	18	0.241693
gene-B4U62_01955	915	648.079	8	0.155652
gene-B4U62_01960	585	318.092	2	0.0792812
gene-B4U62_01965	186	38.0339	0	0
gene-B4U62_01970	1194	927.079	14	0.190416
gene-B4U62_01975	681	414.079	416	12.6678
gene-B4U62_01980	864	597.079	188	3.97026
gene-B4U62_01985	456	189.487	2327	154.849
gene-B4U62_01990	333	81.5026	608	94.0644
gene-B4U62_01995	1434	1167.08	1932	20.8737
gene-B4U62_02000	399	134.73	1766	165.279
gene-B4U62_02005	444	177.725	60	4.25693
gene-B4U62_02010	1722	1455.08	1068	9.25503
gene-B4U62_02015	558	291.112	62	2.68549
gene-B4U62_02020	633	366.092	33	1.13662
gene-B4U62_02025	363	103.089	34	4.15873
gene-B4U62_02030	10764	10497.1	799.753	0.960684
gene-B4U62_02035	10752	10485.1	1232.25	1.4819
gene-B4U62_02040	3828	3561.08	551	1.95103
gene-B4U62_02045	729	462.079	410	11.1882
gene-B4U62_02050	1227	960.079	395	5.1878
gene-B4U62_02055	558	291.112	547	23.693
gene-B4U62_02060	939	672.079	85	1.59475
gene-B4U62_02065	1335	1068.08	87	1.02709
gene-B4U62_02070	675	408.079	293	9.05349
gene-B4U62_02075	648	381.079	202	6.68388
gene-B4U62_02080	744	477.079	614	16.2282
gene-B4U62_02085	705	438.079	119	3.42521
gene-B4U62_02090	807	540.079	625	14.592
gene-B4U62_02095	873	606.079	300	6.24144
gene-B4U62_02100	615	348.092	9	0.326018
gene-B4U62_02105	1422	1155.08	16	0.174663
gene-B4U62_02110	228	48.3968	5	1.30271
gene-B4U62_02115	465	198.339	35	2.22512
gene-B4U62_02120	846	579.079	109	2.37346
gene-B4U62_02125	1479	1212.08	906	9.42519
gene-B4U62_02130	1755	1488.08	1276	10.8123
gene-B4U62_02135	222	47.2312	7	1.8688
gene-B4U62_02140	1635	1368.08	141	1.29957
gene-B4U62_02145	1224	957.079	24	0.316196
gene-B4U62_02150	1122	855.079	109	1.60736
gene-B4U62_02155	681	414.079	28	0.852643
gene-B4U62_02160	1461	1194.08	40	0.422396
gene-B4U62_02165	684	417.079	168	5.07906
gene-B4U62_02170	1422	1155.08	643	7.01927
gene-B4U62_02175	1149	882.079	2903	41.4985
gene-B4U62_02180	123	20.6441	321	196.066
gene-B4U62_02185	90	19.7094	26064	16674.8
gene-B4U62_02190	114	18.9283	42373	28227.5
gene-B4U62_02195	1365	1098.08	357	4.09947
gene-B4U62_02200	951	684.079	4465	82.3015
gene-B4U62_02205	948	681.079	1313	24.3086
gene-B4U62_02210	759	492.079	751	19.2441
gene-B4U62_02215	954	687.079	6086	111.691
gene-B4U62_02220	1419	1152.08	1331	14.5676
gene-B4U62_02225	879	612.079	488	10.0532
gene-B4U62_02230	750	483.079	221	5.76855
gene-B4U62_02235	288	62.2128	62	12.5662
gene-B4U62_02240	315	72.8008	6473	1121.15
gene-B4U62_02245	1440	1173.08	112	1.20388
gene-B4U62_02250	1311	1044.08	12	0.144924
gene-B4U62_02255	1389	1122.08	893	10.0351
gene-B4U62_02260	864	597.079	314	6.63118
gene-B4U62_02265	786	519.079	309	7.50616
gene-B4U62_02270	615	348.092	7364	266.755
gene-B4U62_02275	1626	1359.08	7544	69.9922
gene-B4U62_02280	573	306.112	14107	581.094
gene-B4U62_02285	354	95.6799	167	22.0084
gene-B4U62_02290	1437	1170.08	46	0.495719
gene-B4U62_02295	432	165.976	1	0.0759711
gene-B4U62_02300	1122	855.079	122	1.79906
gene-B4U62_02305	1065	798.079	967	15.2782
gene-B4U62_02310	564	297.112	67	2.84346
gene-B4U62_02315	609	342.092	668	24.6222
gene-B4U62_02320	393	129.23	4925	480.548
gene-B4U62_02325	165	31.1215	116	46.9993
gene-B4U62_02330	750	483.079	286	7.46518
gene-B4U62_02335	774	507.079	581	14.4475
gene-B4U62_02340	1215	948.079	148	1.96839
gene-B4U62_02345	774	507.079	324	8.05679
gene-B4U62_02350	723	456.079	65	1.79707
gene-B4U62_02355	1008	741.079	102	1.73552
gene-B4U62_02360	753	486.079	61	1.5824
gene-B4U62_02365	642	375.092	1506	50.6268
gene-B4U62_02370	246	51.5217	675	165.199
gene-B4U62_02375	288	62.2128	227	46.0086
gene-B4U62_02380	2007	1740.08	576	4.17394
gene-B4U62_02385	903	636.079	6237	123.64
gene-B4U62_02390	2085	1818.08	835	5.79117
gene-B4U62_02395	1512	1245.08	851	8.61838
gene-B4U62_02400	546	279.112	672	30.3587
gene-B4U62_02405	861	594.079	218	4.62706
gene-B4U62_02410	504	237.172	421	22.3827
gene-B4U62_02415	552	285.112	46	2.03439
gene-B4U62_02420	423	157.364	17795	1425.89
gene-B4U62_02425	810	543.079	184	4.27216
gene-B4U62_02430	291	63.2406	2314	461.382
gene-B4U62_02435	435	168.869	83	6.19755
gene-B4U62_02440	2184	1917.08	1223	8.04414
gene-B4U62_02445	1089	822.079	340	5.21505
gene-B4U62_02450	852	585.079	63	1.35775
gene-B4U62_02455	1710	1443.08	23	0.20097
gene-B4U62_02460	1263	996.079	11	0.139249
gene-B4U62_02465	2112	1845.08	40	0.273362
gene-B4U62_02470	1824	1557.08	520	4.211
gene-B4U62_02475	450	183.586	3	0.206051
gene-B4U62_02480	1725	1458.08	3036	26.2551
gene-B4U62_02485	199	42.0593	1	0.299799
gene-B4U62_02490	267	56.7348	2165	481.173
gene-B4U62_02495	1278	1011.08	11428	142.521
gene-B4U62_02500	258	54.5441	2571	594.357
gene-B4U62_02505	453	186.506	65	4.39454
gene-B4U62_02510	819	552.079	53	1.21051
gene-B4U62_02515	372	110.634	10193	1161.73
gene-B4U62_02520	342	86.8138	84	12.2007
gene-B4U62_02525	360	100.557	66	8.27608
gene-B4U62_02530	822	555.079	1132	25.7149
gene-B4U62_02535	1053	786.079	247	3.96208
gene-B4U62_02540	1608	1341.08	37	0.347889
gene-B4U62_02545	681	414.079	9	0.274064
gene-B4U62_02550	1266	999.079	987	12.4569
gene-B4U62_02555	1053	786.079	2377	38.129
gene-B4U62_02560	927	660.079	70	1.3372
gene-B4U62_02565	741	474.079	199	5.29292
gene-B4U62_02570	336	83.3346	10926	1653.21
gene-B4U62_02575	1146	879.079	946	13.5693
gene-B4U62_02580	180	36.2981	432	150.07
gene-B4U62_02585	165	31.1215	404	163.687
gene-B4U62_02590	873	606.079	529	11.0057
gene-B4U62_02595	321	75.4953	1951	325.86
gene-B4U62_02600	1065	798.079	3743	59.138
gene-B4U62_02605	1374	1107.08	438	4.98871
gene-B4U62_02610	188	38.4864	416	136.295
gene-B4U62_02615	1536	1269.08	11922	118.455
gene-B4U62_02620	480	213.269	568	33.5825
gene-B4U62_02625	1482	1215.08	522	5.417
gene-B4U62_02630	600	333.092	953	36.0763
gene-B4U62_02635	366	105.64	73	8.7134
gene-B4U62_02640	1017	750.079	4239	71.2606
gene-B4U62_02645	1170	903.079	373	5.20806
gene-B4U62_02650	282	60.244	1191	249.282
gene-B4U62_02655	351	93.3164	2062	278.627
gene-B4U62_02660	825	558.079	4152	93.8111
gene-B4U62_02665	366	105.64	19	2.26787
gene-B4U62_02670	402	137.551	10	0.916702
gene-B4U62_02675	1008	741.079	197	3.35193
gene-B4U62_02680	330	79.8529	2725	430.298
gene-B4U62_02685	483	216.255	1971	114.925
gene-B4U62_02690	789	522.079	9731	235.025
gene-B4U62_02695	600	333.092	8924	337.822
gene-B4U62_02700	239	51.0073	7	1.73045
gene-B4U62_02705	294	64.269	0	0
gene-B4U62_02710	441	174.778	96	6.92593
gene-B4U62_02715	444	177.725	213	15.1121
gene-B4U62_02720	2160	1893.08	1805	12.0227
gene-B4U62_02725	453	186.506	588	39.7537
rna-B4U62_02730	75	19.3455	62.5	40.7375
rna-B4U62_02735	91	19.448	133.486	86.5472
rna-B4U62_02740	72	18.875	3.94278e-05	2.63396e-05
rna-B4U62_02745	75	19.3455	44.1379	28.7691
rna-B4U62_02750	76	19.6667	60	38.4692
rna-B4U62_02755	82	20.8767	247	149.186
rna-B4U62_02760	87	19.1262	86	56.6973
gene-B4U62_02765	1107	840.079	202	3.03196
gene-B4U62_02770	510	243.164	53	2.74833
gene-B4U62_02775	384	121.083	61	6.35245
gene-B4U62_02780	195	40.3114	4	1.25119
gene-B4U62_02785	261	55.2937	6	1.36826
gene-B4U62_02790	261	55.2937	27	6.15717
