target_id	length	eff_length	est_counts	tpm
gene-B4U62_00255	768	500.192	32	0.828981
gene-B4U62_00260	1314	1046.19	2741	33.9491
gene-B4U62_00265	561	293.222	36	1.59088
gene-B4U62_00270	879	611.192	238	5.0458
gene-B4U62_00275	873	605.192	1632	34.9428
gene-B4U62_00280	261	51.6951	22499	5639.55
gene-B4U62_00285	186	34.7822	2516	937.312
gene-B4U62_00290	870	602.192	80	1.72142
gene-B4U62_00295	858	590.192	631	13.8537
gene-B4U62_00300	378	114.587	1204	136.151
gene-B4U62_00305	294	61.6494	74741	15709.5
gene-B4U62_00310	1371	1103.19	2007	23.5737
gene-B4U62_00315	954	686.192	741	13.9928
gene-B4U62_00320	615	347.192	77338	2886.39
gene-B4U62_00325	567	299.222	779	33.7346
gene-B4U62_00330	231	45.4699	541	154.172
gene-B4U62_00335	3534	3266.19	2423	9.61264
gene-B4U62_00340	537	269.25	1119	53.8525
gene-B4U62_00345	1599	1331.19	16	0.155744
gene-B4U62_00350	1470	1202.19	134	1.44432
gene-B4U62_00355	261	51.6951	43	10.7783
gene-B4U62_00360	303	65.469	149	29.4905
gene-B4U62_00365	636	368.192	248	8.72787
gene-B4U62_00370	378	114.587	790	89.3352
gene-B4U62_00375	387	122.647	1913	202.111
rna-B4U62_00380	77	26.4651	1	0.489618
rna-B4U62_00385	72	27.6471	0.00917323	0.00429937
gene-B4U62_00390	2484	2216.19	1793	10.4834
gene-B4U62_00395	738	470.192	943	25.9877
gene-B4U62_00400	1017	749.192	69	1.1934
gene-B4U62_00405	1419	1151.19	3560	40.0713
gene-B4U62_00410	543	275.241	139	6.54385
gene-B4U62_00415	1914	1646.19	9153	72.0467
gene-B4U62_00420	777	509.192	42	1.06881
gene-B4U62_00425	876	608.192	176	3.74976
gene-B4U62_00430	894	626.192	42	0.869106
gene-B4U62_00435	927	659.192	1248	24.532
gene-B4U62_00440	1413	1145.19	97	1.09755
gene-B4U62_00445	585	317.192	579	23.6531
gene-B4U62_00450	882	614.192	193	4.07178
gene-B4U62_00455	858	590.192	187	4.10563
gene-B4U62_00460	363	101.866	7	0.890429
gene-B4U62_00465	504	236.307	33	1.80954
gene-B4U62_00470	210	41.3054	8	2.50966
gene-B4U62_00475	1002	734.192	890	15.7077
gene-B4U62_00480	1500	1232.19	1041	10.9472
rna-B4U62_00485	1555	1287.19	5970.98	60.1082
rna-B4U62_00490	2933	2665.19	10268.9	49.9259
rna-B4U62_00495	116	20.6213	0.111111	0.0698187
rna-B4U62_00500	76	26.0714	0.5	0.248506
rna-B4U62_00505	76	26.0714	6.5	3.23057
rna-B4U62_00510	76	26.0714	7.75	3.85184
rna-B4U62_00515	83	23.6613	3	1.64291
rna-B4U62_00520	75	26.325	6	2.95334
rna-B4U62_00525	86	21.6538	0	0
rna-B4U62_00530	77	26.4651	4.5	2.20328
rna-B4U62_00535	77	26.4651	2.66667	1.30565
rna-B4U62_00540	76	26.0714	3.5	1.73954
rna-B4U62_00545	1555	1287.19	6193.84	62.3516
rna-B4U62_00550	2933	2665.19	21607.1	105.051
rna-B4U62_00555	116	20.6213	0.111111	0.0698187
gene-B4U62_00560	465	197.486	1473	96.6488
gene-B4U62_00565	558	290.222	1373	61.3015
gene-B4U62_00570	1092	824.192	1682	26.4441
gene-B4U62_00575	2433	2165.19	16100	96.352
gene-B4U62_00580	1377	1109.19	3067	35.8293
gene-B4U62_00585	1083	815.192	277	4.40302
gene-B4U62_00590	1101	833.192	1260	19.5955
gene-B4U62_00595	699	431.192	382	11.4795
gene-B4U62_00600	477	209.358	11	0.680823
gene-B4U62_00605	1452	1184.19	12331	134.93
gene-B4U62_00610	186	34.7822	573	213.466
gene-B4U62_00615	653	385.192	36	1.21103
gene-B4U62_00620	1401	1133.19	637	7.28395
gene-B4U62_00625	432	165.062	47	3.68962
gene-B4U62_00630	750	482.192	132	3.5472
gene-B4U62_00635	513	245.275	7	0.369808
gene-B4U62_00640	657	389.192	372	12.3854
gene-B4U62_00645	150	26.2713	58	28.6074
gene-B4U62_00650	180	33.0548	119	46.6491
gene-B4U62_00655	534	266.25	103	5.01279
gene-B4U62_00660	426	159.279	12849	1045.3
gene-B4U62_00665	699	431.192	7177	215.677
gene-B4U62_00670	501	233.307	5441	302.192
gene-B4U62_00675	372	109.503	5128	606.808
gene-B4U62_00680	606	338.192	84	3.21845
gene-B4U62_00685	3582	3314.19	13840	54.1115
gene-B4U62_00690	3600	3332.19	29525	114.813
gene-B4U62_00695	249	48.8273	1095	290.591
gene-B4U62_00700	417	150.63	1554	133.681
gene-B4U62_00705	471	203.413	3017	192.189
gene-B4U62_00710	2079	1811.19	21404	153.13
gene-B4U62_00715	1191	923.192	38410	539.117
gene-B4U62_00720	957	689.192	35	0.65805
gene-B4U62_00725	309	68.3338	399	75.6604
gene-B4U62_00730	630	362.192	1681	60.1395
gene-B4U62_00735	624	356.192	1052	38.2704
gene-B4U62_00740	288	59.305	401	87.6161
gene-B4U62_00745	834	566.192	4010	91.7723
gene-B4U62_00750	279	56.5495	473	108.384
gene-B4U62_00755	342	85.6149	389	58.875
gene-B4U62_00760	657	389.192	1162	38.6877
gene-B4U62_00765	435	168.029	401	30.9237
gene-B4U62_00770	201	38.7717	27	9.0236
gene-B4U62_00775	264	52.5938	75	18.4781
gene-B4U62_00780	369	106.953	746	90.3814
gene-B4U62_00785	312	69.6457	428	79.6307
gene-B4U62_00790	540	272.25	1356	64.5392
gene-B4U62_00795	186	34.7822	189	70.4102
gene-B4U62_00800	399	133.615	847	82.1406
gene-B4U62_00805	540	272.25	1119	53.2591
gene-B4U62_00810	363	101.866	723	91.9686
gene-B4U62_00815	501	233.307	1111	61.7046
gene-B4U62_00820	180	33.0548	75	29.4007
gene-B4U62_00825	441	173.903	1379	102.752
gene-B4U62_00830	1296	1028.19	5989	75.4764
gene-B4U62_00835	654	386.192	1917	64.3206
gene-B4U62_00840	747	479.192	675	18.2526
gene-B4U62_00845	225	44.1629	151	44.3048
gene-B4U62_00850	219	43.0851	148	44.5108
gene-B4U62_00855	114	20.7101	22	13.7649
gene-B4U62_00860	366	104.366	663	82.3162
gene-B4U62_00865	396	130.812	2920	289.246
gene-B4U62_00870	945	677.192	6044	115.649
gene-B4U62_00875	363	101.866	3446	438.345
gene-B4U62_00880	846	578.192	55	1.2326
gene-B4U62_00885	831	563.192	92	2.11672
gene-B4U62_00890	798	530.192	68	1.66191
gene-B4U62_00895	744	476.192	272	7.40147
gene-B4U62_00900	438	170.995	1853	140.418
gene-B4U62_00905	393	128.043	3207	324.543
gene-B4U62_00910	768	500.192	1171	30.3355
gene-B4U62_00915	444	176.815	111	8.13457
gene-B4U62_00920	714	446.192	136	3.94956
gene-B4U62_00925	1059	791.192	11103	181.84
gene-B4U62_00930	558	290.222	1186	52.9524
gene-B4U62_00935	597	329.192	302	11.8875
gene-B4U62_00940	765	497.192	934	24.3419
rna-B4U62_00945	1555	1287.19	14190.5	142.851
rna-B4U62_00950	2933	2665.19	23286	113.214
rna-B4U62_00955	116	20.6213	0.111111	0.0698187
rna-B4U62_00960	75	26.325	1	0.492224
rna-B4U62_00965	73	27.8571	8	3.72121
rna-B4U62_00970	75	26.325	6	2.95334
rna-B4U62_00975	77	26.4651	4.5	2.20328
rna-B4U62_00980	77	26.4651	2.66667	1.30565
rna-B4U62_00985	76	26.0714	3.5	1.73954
rna-B4U62_00990	1555	1287.19	6193.84	62.3516
rna-B4U62_00995	2933	2665.19	23286	113.214
rna-B4U62_01000	116	20.6213	0.111111	0.0698187
rna-B4U62_01005	1555	1287.19	6193.84	62.3516
rna-B4U62_01010	2933	2665.19	23286	113.214
rna-B4U62_01015	116	20.6213	0.111111	0.0698187
gene-B4U62_01020	237	46.6085	13	3.61417
gene-B4U62_01025	1437	1169.19	121	1.34101
gene-B4U62_01030	921	653.192	545	10.8115
gene-B4U62_01035	753	485.192	242	6.46298
gene-B4U62_01040	1011	743.192	661	11.5248
gene-B4U62_01045	1005	737.192	1639	28.8091
gene-B4U62_01050	954	686.192	4904	92.6053
gene-B4U62_01055	1590	1322.19	249	2.44026
gene-B4U62_01060	1245	977.192	2599	34.4633
gene-B4U62_01065	1929	1661.19	1366	10.6552
gene-B4U62_01070	1326	1058.19	993	12.1595
gene-B4U62_01075	1368	1100.19	796	9.3751
gene-B4U62_01080	852	584.192	243	5.38991
gene-B4U62_01085	915	647.192	569	11.3923
gene-B4U62_01090	483	215.337	26	1.56454
gene-B4U62_01095	456	188.621	30	2.06092
rna-B4U62_01100	75	26.325	124.954	61.5054
rna-B4U62_01105	76	26.0714	0.5	0.248506
rna-B4U62_01110	73	27.8571	0	0
rna-B4U62_01115	85	21.48	3	1.80975
rna-B4U62_01120	75	26.325	51.3333	25.2675
gene-B4U62_01125	564	296.222	13888	607.51
gene-B4U62_01130	627	359.192	15994	576.981
gene-B4U62_01135	822	554.192	462	10.8022
gene-B4U62_01140	1452	1184.19	841	9.20248
gene-B4U62_01145	1347	1079.19	814	9.77365
gene-B4U62_01150	1803	1535.19	19627	165.662
gene-B4U62_01155	912	644.192	86	1.72987
gene-B4U62_01160	636	368.192	30	1.05579
gene-B4U62_01165	540	272.25	75	3.56964
gene-B4U62_01170	1518	1250.19	83	0.860265
gene-B4U62_01175	2616	2348.19	81	0.446974
gene-B4U62_01180	528	260.25	23	1.14517
gene-B4U62_01185	291	60.6037	0	0
gene-B4U62_01190	375	112.046	30	3.46942
gene-B4U62_01195	303	65.469	63	12.4691
gene-B4U62_01200	1173	905.192	944	13.5133
gene-B4U62_01205	315	71.0237	7	1.2771
gene-B4U62_01210	168	30.5171	2738	1162.57
gene-B4U62_01215	1233	965.192	430	5.77279
gene-B4U62_01220	1491	1223.19	333	3.52761
gene-B4U62_01225	720	452.192	370	10.6025
gene-B4U62_01230	1344	1076.19	153	1.84218
gene-B4U62_01235	516	248.266	21	1.09606
gene-B4U62_01240	426	159.279	694	56.4589
gene-B4U62_01245	978	710.192	43	0.784556
gene-B4U62_01250	672	404.192	44	1.41057
gene-B4U62_01255	963	695.192	24	0.44734
gene-B4U62_01260	264	52.5938	30	7.39125
gene-B4U62_01265	771	503.192	74	1.90559
gene-B4U62_01270	858	590.192	1136	24.9411
gene-B4U62_01275	1185	917.192	50	0.706384
gene-B4U62_01280	1389	1121.19	823	9.51154
gene-B4U62_01285	249	48.8273	8	2.12304
gene-B4U62_01290	192	36.6396	3	1.06097
gene-B4U62_01295	804	536.192	333	8.04739
gene-B4U62_01300	1254	986.192	771	10.1303
gene-B4U62_01305	261	51.6951	7037	1763.88
gene-B4U62_01310	1620	1352.19	598	5.73052
gene-B4U62_01315	882	614.192	258	5.4431
gene-B4U62_01320	1335	1067.19	380	4.61394
gene-B4U62_01325	189	35.4358	0	0
gene-B4U62_01330	249	48.8273	10	2.6538
gene-B4U62_01335	918	650.192	7	0.139504
gene-B4U62_01340	1251	983.192	220	2.89945
gene-B4U62_01345	285	58.4365	7	1.55219
gene-B4U62_01350	912	644.192	95	1.91091
gene-B4U62_01355	2199	1931.19	204	1.36879
gene-B4U62_01360	921	653.192	126	2.49954
gene-B4U62_01365	828	560.192	93	2.15118
gene-B4U62_01370	1155	887.192	189	2.76042
gene-B4U62_01375	942	674.192	3367	64.7129
gene-B4U62_01380	399	133.615	963	93.3901
gene-B4U62_01385	891	623.192	94	1.95451
gene-B4U62_01390	534	266.25	218	10.6096
gene-B4U62_01395	489	221.337	227	13.2893
gene-B4U62_01400	792	524.192	482	11.9148
gene-B4U62_01405	279	56.5495	56	12.8319
gene-B4U62_01410	1341	1073.19	2878	34.7492
gene-B4U62_01415	888	620.192	212	4.42936
gene-B4U62_01420	969	701.192	2265	41.8564
gene-B4U62_01425	1245	977.192	2179	28.8941
gene-B4U62_01430	1896	1628.19	101	0.803798
gene-B4U62_01435	750	482.192	188	5.05207
gene-B4U62_01440	708	440.192	50	1.47183
gene-B4U62_01445	276	55.7632	3	0.697115
gene-B4U62_01450	1071	803.192	43	0.693714
gene-B4U62_01455	1413	1145.19	156	1.76513
gene-B4U62_01460	948	680.192	146	2.78133
gene-B4U62_01465	114	20.7101	0	0
gene-B4U62_01470	1437	1169.19	16	0.177323
gene-B4U62_01475	984	716.192	9	0.162834
gene-B4U62_01480	1233	965.192	108	1.44991
gene-B4U62_01485	945	677.192	59	1.12894
gene-B4U62_01490	189	35.4358	0	0
gene-B4U62_01495	927	659.192	41	0.805941
gene-B4U62_01500	1467	1199.19	73	0.788797
gene-B4U62_01505	1368	1100.19	116	1.36622
gene-B4U62_01510	1368	1100.19	5	0.0588888
gene-B4U62_01515	702	434.192	86	2.56654
gene-B4U62_01520	1533	1265.19	184	1.88448
gene-B4U62_01525	921	653.192	1809	35.8863
gene-B4U62_01530	162	29.368	0	0
gene-B4U62_01535	939	671.192	21	0.405419
gene-B4U62_01540	681	413.192	40	1.25441
gene-B4U62_01545	936	668.192	8	0.155139
gene-B4U62_01550	924	656.192	28	0.552915
gene-B4U62_01555	687	419.192	55	1.70012
gene-B4U62_01560	387	122.647	392	41.4154
gene-B4U62_01565	429	162.182	479	38.2704
gene-B4U62_01570	732	464.192	49	1.36782
gene-B4U62_01575	177	32.3595	0	0
gene-B4U62_01580	1752	1484.19	80	0.698443
gene-B4U62_01585	213	41.9705	5	1.54368
gene-B4U62_01590	729	461.192	362	10.1709
gene-B4U62_01595	648	380.192	280	9.54303
gene-B4U62_01600	1113	845.192	272	4.17008
gene-B4U62_01605	1440	1172.19	218	2.40984
gene-B4U62_01610	567	299.222	259	11.216
gene-B4U62_01615	1128	860.192	42	0.632681
gene-B4U62_01620	639	371.192	0	0
gene-B4U62_01625	384	119.957	30	3.24062
gene-B4U62_01630	1077	809.192	167	2.67421
gene-B4U62_01635	957	689.192	964	18.1246
gene-B4U62_01640	702	434.192	763	22.7706
gene-B4U62_01645	741	473.192	12	0.328606
gene-B4U62_01650	1161	893.192	35	0.507755
gene-B4U62_01655	933	665.192	393	7.65555
gene-B4U62_01660	1065	797.192	754	12.2557
gene-B4U62_01665	1419	1151.19	62	0.697871
gene-B4U62_01670	129	23.0729	0	0
gene-B4U62_01675	1362	1094.19	94	1.11318
gene-B4U62_01680	504	236.307	42	2.30305
gene-B4U62_01685	1122	854.192	3598	54.5804
gene-B4U62_01690	777	509.192	46	1.1706
gene-B4U62_01695	1686	1418.19	405	3.70042
gene-B4U62_01700	960	692.192	489	9.15405
gene-B4U62_01705	696	428.192	13	0.393401
gene-B4U62_01710	843	575.192	30	0.675833
gene-B4U62_01715	996	728.192	123	2.18872
gene-B4U62_01720	599	331.192	447	17.4888
gene-B4U62_01725	582	314.192	1185	48.8714
gene-B4U62_01730	579	311.192	2841	118.297
gene-B4U62_01735	774	506.192	5310	135.928
gene-B4U62_01740	1614	1346.19	234	2.25237
gene-B4U62_01745	1092	824.192	264	4.15056
gene-B4U62_01750	1203	935.192	169	2.34162
gene-B4U62_01755	247	48.1749	209	56.2155
gene-B4U62_01760	1173	905.192	11	0.157465
gene-B4U62_01765	303	65.469	114	22.5632
gene-B4U62_01770	1257	989.192	670	8.77658
gene-B4U62_01775	849	581.192	859	19.1516
gene-B4U62_01780	882	614.192	1373	28.9666
gene-B4U62_01785	1152	884.192	536	7.85506
gene-B4U62_01790	1434	1166.19	2398	26.6447
gene-B4U62_01795	582	314.192	29	1.19601
gene-B4U62_01800	1980	1712.19	9875	74.7336
gene-B4U62_01805	966	698.192	525	9.74351
gene-B4U62_01810	1626	1358.19	176	1.67912
gene-B4U62_01815	1539	1271.19	235	2.39545
gene-B4U62_01820	465	197.486	117	7.67679
gene-B4U62_01825	630	362.192	104	3.72071
gene-B4U62_01830	762	494.192	501	13.1363
gene-B4U62_01835	1341	1073.19	156	1.88355
gene-B4U62_01840	597	329.192	20	0.787249
gene-B4U62_01845	819	551.192	9516	223.709
gene-B4U62_01850	594	326.192	204	8.10379
gene-B4U62_01855	186	34.7822	4	1.49016
gene-B4U62_01860	561	293.222	151	6.67285
gene-B4U62_01865	762	494.192	40	1.04881
gene-B4U62_01870	975	707.192	49	0.897821
gene-B4U62_01875	957	689.192	27	0.507639
gene-B4U62_01880	783	515.192	227	5.70937
gene-B4U62_01885	912	644.192	625	12.5718
gene-B4U62_01890	1548	1280.19	4483	45.3758
gene-B4U62_01895	1422	1154.19	2369	26.5961
gene-B4U62_01900	1236	968.192	763	10.2116
gene-B4U62_01905	858	590.192	148	3.24937
gene-B4U62_01910	885	617.192	67	1.40665
gene-B4U62_01915	855	587.192	198	4.36934
gene-B4U62_01920	1011	743.192	46	0.802025
gene-B4U62_01925	1452	1184.19	2768	30.2883
gene-B4U62_01930	321	73.9485	362	63.4323
gene-B4U62_01935	2418	2150.19	1419	8.55138
gene-B4U62_01940	2133	1865.19	37	0.257045
gene-B4U62_01945	2316	2048.19	41	0.259385
gene-B4U62_01950	1206	938.192	36	0.497212
gene-B4U62_01955	915	647.192	3	0.0600647
gene-B4U62_01960	585	317.192	6	0.24511
gene-B4U62_01965	186	34.7822	0	0
gene-B4U62_01970	1194	926.192	2	0.0279808
gene-B4U62_01975	681	413.192	476	14.9275
gene-B4U62_01980	864	596.192	165	3.58615
gene-B4U62_01985	456	188.621	780	53.584
gene-B4U62_01990	333	80.199	497	80.3006
gene-B4U62_01995	1434	1166.19	1586	17.6224
gene-B4U62_02000	399	133.615	1619	157.008
gene-B4U62_02005	444	176.815	35	2.56496
gene-B4U62_02010	1722	1454.19	1444	12.867
gene-B4U62_02015	558	290.222	36	1.60732
gene-B4U62_02020	633	365.192	34	1.20639
gene-B4U62_02025	363	101.866	41	5.21537
gene-B4U62_02030	10764	10496.2	1669.91	2.06154
gene-B4U62_02035	10752	10484.2	2703.09	3.34085
gene-B4U62_02040	3828	3560.19	1284	4.67329
gene-B4U62_02045	729	461.192	1215	34.137
gene-B4U62_02050	1227	959.192	293	3.95816
gene-B4U62_02055	558	290.222	150	6.69718
gene-B4U62_02060	939	671.192	78	1.50584
gene-B4U62_02065	1335	1067.19	95	1.15349
gene-B4U62_02070	675	407.192	165	5.25068
gene-B4U62_02075	648	380.192	69	2.35167
gene-B4U62_02080	744	476.192	627	17.0615
gene-B4U62_02085	705	437.192	70	2.07471
gene-B4U62_02090	807	539.192	440	10.574
gene-B4U62_02095	873	605.192	96	2.05546
gene-B4U62_02100	615	347.192	5	0.186609
gene-B4U62_02105	1422	1154.19	39	0.437842
gene-B4U62_02110	228	44.7837	1	0.289342
gene-B4U62_02115	465	197.486	23	1.50911
gene-B4U62_02120	846	578.192	158	3.54092
gene-B4U62_02125	1479	1211.19	1097	11.7361
gene-B4U62_02130	1755	1487.19	1311	11.4226
gene-B4U62_02135	222	43.6391	5	1.48465
gene-B4U62_02140	1635	1367.19	94	0.890901
gene-B4U62_02145	1224	956.192	12	0.162617
gene-B4U62_02150	1122	854.192	84	1.27425
gene-B4U62_02155	681	413.192	21	0.658565
gene-B4U62_02160	1461	1193.19	34	0.369232
gene-B4U62_02165	684	416.192	110	3.42476
gene-B4U62_02170	1422	1154.19	588	6.60131
gene-B4U62_02175	1149	881.192	1083	15.9254
gene-B4U62_02180	123	21.9069	170	100.554
gene-B4U62_02185	90	20.64	42573	26727.3
gene-B4U62_02190	114	20.7101	46173	28889.4
gene-B4U62_02195	1365	1097.19	244	2.88163
gene-B4U62_02200	951	683.192	3213	60.9395
gene-B4U62_02205	948	680.192	946	18.0215
gene-B4U62_02210	759	491.192	306	8.07237
gene-B4U62_02215	954	686.192	4754	89.7728
gene-B4U62_02220	1419	1151.19	1592	17.9195
gene-B4U62_02225	879	611.192	185	3.92216
gene-B4U62_02230	750	482.192	371	9.96977
gene-B4U62_02235	288	59.305	60	13.1096
gene-B4U62_02240	315	71.0237	4628	844.347
gene-B4U62_02245	1440	1172.19	104	1.14965
gene-B4U62_02250	1311	1043.19	25	0.310532
gene-B4U62_02255	1389	1121.19	1691	19.5432
gene-B4U62_02260	864	596.192	370	8.04168
gene-B4U62_02265	786	518.192	388	9.70224
gene-B4U62_02270	615	347.192	9311	347.502
gene-B4U62_02275	1626	1358.19	8570	81.7619
gene-B4U62_02280	573	305.192	12516	531.402
gene-B4U62_02285	354	94.4492	44	6.03651
gene-B4U62_02290	1437	1169.19	70	0.775788
gene-B4U62_02295	432	165.062	11	0.863528
gene-B4U62_02300	1122	854.192	217	3.29181
gene-B4U62_02305	1065	797.192	1617	26.2832
gene-B4U62_02310	564	296.222	37	1.61851
gene-B4U62_02315	609	341.192	724	27.4961
gene-B4U62_02320	393	128.043	1400	141.678
gene-B4U62_02325	165	30.1219	53	22.7994
gene-B4U62_02330	750	482.192	240	6.44945
gene-B4U62_02335	774	506.192	99	2.53426
gene-B4U62_02340	1215	947.192	63	0.861854
gene-B4U62_02345	774	506.192	327	8.37074
gene-B4U62_02350	723	455.192	98	2.78973
gene-B4U62_02355	1008	740.192	234	4.0964
gene-B4U62_02360	753	485.192	36	0.961435
gene-B4U62_02365	642	374.192	578	20.0154
gene-B4U62_02370	246	47.9432	244	65.9468
gene-B4U62_02375	288	59.305	110	24.0344
gene-B4U62_02380	2007	1739.19	593	4.41813
gene-B4U62_02385	903	635.192	11763	239.963
gene-B4U62_02390	2085	1817.19	1123	8.00774
gene-B4U62_02395	1512	1244.19	849	8.84202
gene-B4U62_02400	546	278.231	298	13.8785
gene-B4U62_02405	861	593.192	244	5.32998
gene-B4U62_02410	504	236.307	549	30.1042
gene-B4U62_02415	552	284.222	19	0.866218
gene-B4U62_02420	423	156.379	6592	546.223
gene-B4U62_02425	810	542.192	115	2.74837
gene-B4U62_02430	291	60.6037	1695	362.411
gene-B4U62_02435	435	168.029	31	2.39061
gene-B4U62_02440	2184	1916.19	1545	10.4477
gene-B4U62_02445	1089	821.192	182	2.87182
gene-B4U62_02450	852	584.192	16	0.354891
gene-B4U62_02455	1710	1442.19	37	0.332437
gene-B4U62_02460	1263	995.192	12	0.156245
gene-B4U62_02465	2112	1844.19	17	0.119447
gene-B4U62_02470	1824	1556.19	567	4.72118
gene-B4U62_02475	450	182.708	3	0.212763
gene-B4U62_02480	1725	1457.19	3316	29.4869
gene-B4U62_02485	199	38.2942	1	0.338374
gene-B4U62_02490	267	53.3697	1052	255.418
gene-B4U62_02495	1278	1010.19	6666	85.5052
gene-B4U62_02500	258	51.0039	1172	297.753
gene-B4U62_02505	453	185.665	93	6.4906
gene-B4U62_02510	819	551.192	26	0.611226
gene-B4U62_02515	372	109.503	14481	1713.57
gene-B4U62_02520	342	85.6149	31	4.69184
gene-B4U62_02525	360	99.4372	22	2.86685
gene-B4U62_02530	822	554.192	1587	37.1063
gene-B4U62_02535	1053	785.192	157	2.59093
gene-B4U62_02540	1608	1340.19	35	0.338401
gene-B4U62_02545	681	413.192	27	0.846726
gene-B4U62_02550	1266	998.192	3980	51.6654
gene-B4U62_02555	1053	785.192	1234	20.3643
gene-B4U62_02560	927	659.192	38	0.746969
gene-B4U62_02565	741	473.192	105	2.8753
gene-B4U62_02570	336	82.0082	5492	867.769
gene-B4U62_02575	1146	878.192	1124	16.5847
gene-B4U62_02580	180	33.0548	169	66.2496
gene-B4U62_02585	165	30.1219	151	64.9569
gene-B4U62_02590	873	605.192	389	8.3289
gene-B4U62_02595	321	73.9485	987	172.949
gene-B4U62_02600	1065	797.192	3429	55.736
gene-B4U62_02605	1374	1106.19	401	4.69726
gene-B4U62_02610	188	35.1582	147	54.1778
gene-B4U62_02615	1536	1268.19	7324	74.8332
gene-B4U62_02620	480	212.351	596	36.3683
gene-B4U62_02625	1482	1214.19	474	5.0585
gene-B4U62_02630	600	332.192	633	24.6914
gene-B4U62_02635	366	104.366	43	5.33876
gene-B4U62_02640	1017	749.192	5323	92.065
gene-B4U62_02645	1170	902.192	323	4.63911
gene-B4U62_02650	282	57.2576	580	131.258
gene-B4U62_02655	351	92.013	894	125.898
gene-B4U62_02660	825	557.192	3341	77.6967
gene-B4U62_02665	366	104.366	47	5.83539
gene-B4U62_02670	402	136.424	1	0.0949815
gene-B4U62_02675	1008	740.192	110	1.92566
gene-B4U62_02680	330	78.5671	1354	223.311
gene-B4U62_02685	483	215.337	1871	112.587
gene-B4U62_02690	789	521.192	8670	215.552
gene-B4U62_02695	600	332.192	5087	198.428
gene-B4U62_02700	239	47.067	2	0.55061
gene-B4U62_02705	294	61.6494	0	0
gene-B4U62_02710	441	173.903	60	4.4707
gene-B4U62_02715	444	176.815	109	7.988
gene-B4U62_02720	2160	1892.19	1299	8.8956
gene-B4U62_02725	453	185.665	274	19.1228
rna-B4U62_02730	75	26.325	12	5.90669
rna-B4U62_02735	91	20.6571	48.9231	30.6884
rna-B4U62_02740	72	27.6471	0.00917323	0.00429937
rna-B4U62_02745	75	26.325	25.6667	12.6337
rna-B4U62_02750	76	26.0714	7.75	3.85184
rna-B4U62_02755	82	23.4167	26	14.3873
rna-B4U62_02760	87	20.4138	28	17.7732
gene-B4U62_02765	1107	839.192	86	1.32791
gene-B4U62_02770	510	242.291	15	0.802205
gene-B4U62_02775	384	119.957	25	2.70052
gene-B4U62_02780	195	37.5691	0	0
gene-B4U62_02785	261	51.6951	9	2.25592
gene-B4U62_02790	261	51.6951	51	12.7835
