target_id	length	eff_length	est_counts	tpm
gene-B4U62_00275	873	620.603	367	14.3927
gene-B4U62_00280	261	64.7979	19781	7429.79
gene-B4U62_00285	186	43.2722	585	329.03
gene-B4U62_00290	870	617.603	203	7.99974
gene-B4U62_00295	858	605.603	1353	54.3749
gene-B4U62_00300	378	130.977	1286	238.966
gene-B4U62_00305	294	76.4292	96209	30637
gene-B4U62_00310	1371	1118.6	1826	39.7296
gene-B4U62_00315	954	701.603	717	24.8723
gene-B4U62_00320	615	362.603	41914	2813.3
gene-B4U62_00325	567	314.636	1964	151.923
gene-B4U62_00330	231	55.7094	592	258.632
gene-B4U62_00335	3534	3281.6	2167	16.0717
gene-B4U62_00340	537	284.666	1021	87.2931
gene-B4U62_00345	1599	1346.6	56	1.01213
gene-B4U62_00350	1470	1217.6	249	4.97717
gene-B4U62_00355	261	64.7979	27	10.1413
gene-B4U62_00360	303	80.3936	110	33.3012
gene-B4U62_00365	636	383.603	748	47.4579
gene-B4U62_00370	378	130.977	2778	516.211
gene-B4U62_00375	387	138.985	8771	1535.92
rna-B4U62_00380	77	18.3874	10.5	13.8982
rna-B4U62_00385	72	17.2135	38.0761	53.8361
gene-B4U62_00390	2484	2231.6	1129	12.3131
gene-B4U62_00395	738	485.603	512	25.6612
gene-B4U62_00400	1017	764.603	122	3.88341
gene-B4U62_00405	1419	1166.6	6093	127.115
gene-B4U62_00410	543	290.666	757	63.3857
gene-B4U62_00415	1914	1661.6	18393	269.41
gene-B4U62_00420	777	524.603	264	12.2479
gene-B4U62_00425	876	623.603	462	18.0311
gene-B4U62_00430	894	641.603	153	5.80382
gene-B4U62_00435	927	674.603	4233	152.718
gene-B4U62_00440	1413	1160.6	298	6.24916
gene-B4U62_00445	585	332.615	1181	86.4166
gene-B4U62_00450	882	629.603	494	19.0963
gene-B4U62_00455	858	605.603	298	11.9762
gene-B4U62_00460	363	118.695	16	3.28079
gene-B4U62_00465	504	251.772	71	6.86341
gene-B4U62_00470	210	50.6791	23	11.0456
gene-B4U62_00475	1002	749.603	1287	41.7865
gene-B4U62_00480	1500	1247.6	1389	27.0966
rna-B4U62_00485	1555	1302.6	3397.75	63.4847
rna-B4U62_00490	2933	2680.6	9353.28	84.9221
rna-B4U62_00495	116	18.9612	0.777778	0.998341
rna-B4U62_00500	76	18.5577	5.22727	6.85552
rna-B4U62_00505	76	18.5577	49.5	64.9188
rna-B4U62_00510	76	18.5577	75.25	98.6897
rna-B4U62_00515	83	17.3636	36.1333	50.6472
rna-B4U62_00520	75	18.0792	37	49.8094
rna-B4U62_00525	86	17.5436	0	0
rna-B4U62_00530	77	18.3874	23.75	31.4364
rna-B4U62_00535	77	18.3874	12	15.8837
rna-B4U62_00540	76	18.5577	22.5	29.5085
rna-B4U62_00545	1555	1302.6	3454.69	64.5485
rna-B4U62_00550	2933	2680.6	19002.8	172.534
rna-B4U62_00555	116	18.9612	0.777778	0.998341
gene-B4U62_00560	465	213.018	2117	241.877
gene-B4U62_00565	558	305.636	2370	188.727
gene-B4U62_00570	1092	839.603	3386	98.1527
gene-B4U62_00575	2433	2180.6	15399	171.872
gene-B4U62_00580	1377	1124.6	7251	156.923
gene-B4U62_00585	1083	830.603	951	27.8661
gene-B4U62_00590	1101	848.603	2483	71.2133
gene-B4U62_00595	699	446.603	1029	56.0767
gene-B4U62_00600	477	224.93	12	1.29844
gene-B4U62_00605	1452	1199.6	5721	116.071
gene-B4U62_00610	186	43.2722	309	173.795
gene-B4U62_00615	653	400.603	35	2.12639
gene-B4U62_00620	1401	1148.6	495	10.4888
gene-B4U62_00625	432	180.727	49	6.59875
gene-B4U62_00630	750	497.603	95	4.64654
gene-B4U62_00635	513	260.738	8	0.746749
gene-B4U62_00640	657	404.603	2667	160.429
gene-B4U62_00645	150	30.6049	689	547.921
gene-B4U62_00650	180	41.1375	1070	633.045
gene-B4U62_00655	534	281.666	369	31.8846
gene-B4U62_00660	426	174.906	23026	3204.08
gene-B4U62_00665	699	446.603	14272	777.772
gene-B4U62_00670	501	248.781	4225	413.332
gene-B4U62_00675	372	125.936	4728	913.724
gene-B4U62_00680	606	353.603	284	19.5475
gene-B4U62_00685	3582	3329.6	18466	134.98
gene-B4U62_00690	3600	3347.6	24282	176.539
gene-B4U62_00695	249	61.2415	2998	1191.45
gene-B4U62_00700	417	166.449	2673	390.848
gene-B4U62_00705	471	218.967	3383	376.021
gene-B4U62_00710	2079	1826.6	23280	310.19
gene-B4U62_00715	1191	938.603	27289	707.611
gene-B4U62_00720	957	704.603	134	4.6286
gene-B4U62_00725	309	83.3338	1063	310.457
gene-B4U62_00730	630	377.603	2704	174.285
gene-B4U62_00735	624	371.603	1926	126.144
gene-B4U62_00740	288	73.8961	587	193.333
gene-B4U62_00745	834	581.603	4283	179.23
gene-B4U62_00750	279	70.4615	509	175.815
gene-B4U62_00755	342	102.489	603	143.196
gene-B4U62_00760	657	404.603	1718	103.343
gene-B4U62_00765	435	183.624	530	70.2483
gene-B4U62_00770	201	48.0088	32	16.2225
gene-B4U62_00775	264	65.8506	128	47.3085
gene-B4U62_00780	369	123.499	757	149.184
gene-B4U62_00785	312	84.9016	495	141.899
gene-B4U62_00790	540	287.666	1701	143.915
gene-B4U62_00795	186	43.2722	235	132.174
gene-B4U62_00800	399	149.666	1000	162.617
gene-B4U62_00805	540	287.666	1544	130.632
gene-B4U62_00810	363	118.695	888	182.084
gene-B4U62_00815	501	248.781	1199	117.298
gene-B4U62_00820	180	41.1375	118	69.8125
gene-B4U62_00825	441	189.431	1208	155.204
gene-B4U62_00830	1296	1043.6	4673	108.981
gene-B4U62_00835	654	401.603	1949	118.115
gene-B4U62_00840	747	494.603	1076	52.9474
gene-B4U62_00845	225	53.8888	434	196.011
gene-B4U62_00850	219	52.7804	329	151.709
gene-B4U62_00855	114	18.5522	72	94.4555
gene-B4U62_00860	366	121.048	1085	218.154
gene-B4U62_00865	396	146.993	2397	396.882
gene-B4U62_00870	945	692.603	5075	178.337
gene-B4U62_00875	363	118.695	2223	455.824
gene-B4U62_00880	846	593.603	54	2.21405
gene-B4U62_00885	831	578.603	113	4.75321
gene-B4U62_00890	798	545.603	106	4.72844
gene-B4U62_00895	744	491.603	224	11.0898
gene-B4U62_00900	438	186.513	3141	409.872
gene-B4U62_00905	393	144.354	3609	608.483
gene-B4U62_00910	768	515.603	2620	123.673
gene-B4U62_00915	444	192.381	62	7.84368
gene-B4U62_00920	714	461.603	164	8.64698
gene-B4U62_00925	1059	806.603	4793	144.623
gene-B4U62_00930	558	305.636	710	56.5383
gene-B4U62_00935	597	344.615	153	10.8055
gene-B4U62_00940	765	512.603	546	25.9239
rna-B4U62_00945	1555	1302.6	7117.5	132.986
rna-B4U62_00950	2933	2680.6	17003.4	154.381
rna-B4U62_00955	116	18.9612	0.777778	0.998341
rna-B4U62_00960	75	18.0792	0	0
rna-B4U62_00965	73	17.1263	10	14.211
rna-B4U62_00970	75	18.0792	37	49.8094
rna-B4U62_00975	77	18.3874	23.75	31.4364
rna-B4U62_00980	77	18.3874	12	15.8837
rna-B4U62_00985	76	18.5577	22.5	29.5085
rna-B4U62_00990	1555	1302.6	3454.69	64.5485
rna-B4U62_00995	2933	2680.6	17003.4	154.381
rna-B4U62_01000	116	18.9612	0.777778	0.998341
rna-B4U62_01005	1555	1302.6	3454.69	64.5485
rna-B4U62_01010	2933	2680.6	17003.4	154.381
rna-B4U62_01015	116	18.9612	0.777778	0.998341
gene-B4U62_01020	237	57.5614	20	8.45644
gene-B4U62_01025	1437	1184.6	327	6.71837
gene-B4U62_01030	921	668.603	572	20.8217
gene-B4U62_01035	753	500.603	561	27.2746
gene-B4U62_01040	1011	758.603	1048	33.6229
gene-B4U62_01045	1005	752.603	1950	63.0605
gene-B4U62_01050	954	701.603	5678	196.967
gene-B4U62_01055	1590	1337.6	499	9.07951
gene-B4U62_01060	1245	992.603	960	23.5388
gene-B4U62_01065	1929	1676.6	719	10.4373
gene-B4U62_01070	1326	1073.6	641	14.5313
gene-B4U62_01075	1368	1115.6	637	13.8969
gene-B4U62_01080	852	599.603	366	14.8562
gene-B4U62_01085	915	662.603	561	20.6062
gene-B4U62_01090	483	230.892	52	5.48129
gene-B4U62_01095	456	204.144	85	10.1338
rna-B4U62_01100	75	18.0792	41.6193	56.0279
rna-B4U62_01105	76	18.5577	5.22727	6.85552
rna-B4U62_01110	73	17.1263	0	0
rna-B4U62_01115	85	17.5326	24.5	34.0102
rna-B4U62_01120	75	18.0792	145.695	196.135
gene-B4U62_01125	564	311.636	8205	640.796
gene-B4U62_01130	627	374.603	10348	672.317
gene-B4U62_01135	822	569.603	1614	68.9637
gene-B4U62_01140	1452	1199.6	1566	31.7719
gene-B4U62_01145	1347	1094.6	1296	28.8163
gene-B4U62_01150	1803	1550.6	18188	285.479
gene-B4U62_01155	912	659.603	244	9.00319
gene-B4U62_01160	636	383.603	48	3.04543
gene-B4U62_01165	540	287.666	86	7.27611
gene-B4U62_01170	1518	1265.6	118	2.2692
gene-B4U62_01175	2616	2363.6	60	0.617826
gene-B4U62_01180	528	275.684	15	1.32424
gene-B4U62_01185	291	75.1057	14	4.53674
gene-B4U62_01190	375	128.422	85	16.109
gene-B4U62_01195	303	80.3936	605	183.157
gene-B4U62_01200	1173	920.603	745	19.6958
gene-B4U62_01205	315	86.4565	6	1.68905
gene-B4U62_01210	168	37.086	921	604.421
gene-B4U62_01215	1233	980.603	192	4.76538
gene-B4U62_01220	1491	1238.6	629	12.3597
gene-B4U62_01225	720	467.603	341	17.7487
gene-B4U62_01230	1344	1091.6	281	6.26514
gene-B4U62_01235	516	263.738	61	5.62919
gene-B4U62_01240	426	174.906	382	53.1556
gene-B4U62_01245	978	725.603	42	1.40877
gene-B4U62_01250	672	419.603	23	1.33407
gene-B4U62_01255	963	710.603	43	1.47275
gene-B4U62_01260	264	65.8506	68	25.1327
gene-B4U62_01265	771	518.603	155	7.27421
gene-B4U62_01270	858	605.603	1275	51.2402
gene-B4U62_01275	1185	932.603	107	2.79239
gene-B4U62_01280	1389	1136.6	498	10.6637
gene-B4U62_01285	249	61.2415	14	5.56379
gene-B4U62_01290	192	45.2606	1	0.537736
gene-B4U62_01295	804	551.603	331	14.6046
gene-B4U62_01300	1254	1001.6	1573	38.2228
gene-B4U62_01305	261	64.7979	13425	5042.46
gene-B4U62_01310	1620	1367.6	1594	28.3673
gene-B4U62_01315	882	629.603	123	4.75475
gene-B4U62_01320	1335	1082.6	260	5.84512
gene-B4U62_01325	189	44.2923	4	2.19796
gene-B4U62_01330	249	61.2415	18	7.15345
gene-B4U62_01335	918	665.603	15	0.548485
gene-B4U62_01340	1251	998.603	319	7.77476
gene-B4U62_01345	285	72.6504	37	12.3952
gene-B4U62_01350	912	659.603	316	11.6599
gene-B4U62_01355	2199	1946.6	436	5.45128
gene-B4U62_01360	921	668.603	153	5.56945
gene-B4U62_01365	828	575.603	66	2.79068
gene-B4U62_01370	1155	902.603	277	7.46917
gene-B4U62_01375	942	689.603	3094	109.197
gene-B4U62_01380	399	149.666	655	106.514
gene-B4U62_01385	891	638.603	248	9.4517
gene-B4U62_01390	534	281.666	837	72.3237
gene-B4U62_01395	489	236.861	461	47.3692
gene-B4U62_01400	792	539.603	1527	68.8737
gene-B4U62_01405	279	70.4615	73	25.2151
gene-B4U62_01410	1341	1088.6	890	19.898
gene-B4U62_01415	888	635.603	154	5.8969
gene-B4U62_01420	969	716.603	4484	152.292
gene-B4U62_01425	1245	992.603	1036	25.4023
gene-B4U62_01430	1896	1643.6	142	2.10272
gene-B4U62_01435	750	497.603	214	10.4669
gene-B4U62_01440	708	455.603	73	3.89965
gene-B4U62_01445	276	69.4358	25	8.76285
gene-B4U62_01450	1071	818.603	80	2.37851
gene-B4U62_01455	1413	1160.6	348	7.29768
gene-B4U62_01460	948	695.603	170	5.94808
gene-B4U62_01465	114	18.5522	0	0
gene-B4U62_01470	1437	1184.6	18	0.369819
gene-B4U62_01475	984	731.603	3	0.099801
gene-B4U62_01480	1233	980.603	160	3.97115
gene-B4U62_01485	945	692.603	87	3.0572
gene-B4U62_01490	189	44.2923	0	0
gene-B4U62_01495	927	674.603	137	4.94267
gene-B4U62_01500	1467	1214.6	129	2.5849
gene-B4U62_01505	1368	1115.6	108	2.35615
gene-B4U62_01510	1368	1115.6	26	0.567222
gene-B4U62_01515	702	449.603	352	19.0547
gene-B4U62_01520	1533	1280.6	149	2.83179
gene-B4U62_01525	921	668.603	2645	96.2823
gene-B4U62_01530	162	34.8377	3	2.09585
gene-B4U62_01535	939	686.603	25	0.886183
gene-B4U62_01540	681	428.603	46	2.61211
gene-B4U62_01545	936	683.603	47	1.67334
gene-B4U62_01550	924	671.603	115	4.16749
gene-B4U62_01555	687	434.603	306	17.1363
gene-B4U62_01560	387	138.985	2179	381.573
gene-B4U62_01565	429	177.817	96	13.1397
gene-B4U62_01570	732	479.603	88	4.4657
gene-B4U62_01575	177	39.9935	2	1.21711
gene-B4U62_01580	1752	1499.6	66	1.07117
gene-B4U62_01585	213	51.4004	7	3.31452
gene-B4U62_01590	729	476.603	231	11.7963
gene-B4U62_01595	648	395.603	225	13.8424
gene-B4U62_01600	1113	860.603	300	8.48413
gene-B4U62_01605	1440	1187.6	413	8.46385
gene-B4U62_01610	567	314.636	491	37.9806
gene-B4U62_01615	1128	875.603	64	1.77894
gene-B4U62_01620	639	386.603	25	1.57385
gene-B4U62_01625	384	136.29	89	15.8933
gene-B4U62_01630	1077	824.603	1209	35.6837
gene-B4U62_01635	957	704.603	223	7.70281
gene-B4U62_01640	702	449.603	592	32.0466
gene-B4U62_01645	741	488.603	23	1.14567
gene-B4U62_01650	1161	908.603	40	1.07146
gene-B4U62_01655	933	680.603	568	20.3116
gene-B4U62_01660	1065	812.603	1238	37.0793
gene-B4U62_01665	1419	1166.6	101	2.10711
gene-B4U62_01670	129	22.3555	0	0
gene-B4U62_01675	1362	1109.6	297	6.51445
gene-B4U62_01680	504	251.772	88	8.50676
gene-B4U62_01685	1122	869.603	3279	91.7718
gene-B4U62_01690	777	524.603	244	11.32
gene-B4U62_01695	1686	1433.6	1364	23.1566
gene-B4U62_01700	960	707.603	5054	173.834
gene-B4U62_01705	696	443.603	89	4.88298
gene-B4U62_01710	843	590.603	109	4.49179
gene-B4U62_01715	996	743.603	472	15.4486
gene-B4U62_01720	599	346.615	304	21.346
gene-B4U62_01725	582	329.615	975	71.9925
gene-B4U62_01730	579	326.615	1838	136.962
gene-B4U62_01735	774	521.603	2845	132.749
gene-B4U62_01740	1614	1361.6	284	5.07641
gene-B4U62_01745	1092	839.603	268	7.76873
gene-B4U62_01750	1203	950.603	370	9.47309
gene-B4U62_01755	247	60.686	264	105.878
gene-B4U62_01760	1173	920.603	34	0.898867
gene-B4U62_01765	303	80.3936	452	136.838
gene-B4U62_01770	1257	1004.6	1967	47.654
gene-B4U62_01775	849	596.603	984	40.142
gene-B4U62_01780	882	629.603	1053	40.7053
gene-B4U62_01785	1152	899.603	478	12.932
gene-B4U62_01790	1434	1181.6	1366	28.1364
gene-B4U62_01795	582	329.615	136	10.042
gene-B4U62_01800	1980	1727.6	3335	46.983
gene-B4U62_01805	966	713.603	154	5.25234
gene-B4U62_01810	1626	1373.6	163	2.88812
gene-B4U62_01815	1539	1286.6	270	5.1075
gene-B4U62_01820	465	213.018	374	42.7312
gene-B4U62_01825	630	377.603	202	13.0198
gene-B4U62_01830	762	509.603	313	14.9486
gene-B4U62_01835	1341	1088.6	83	1.85566
gene-B4U62_01840	597	344.615	18	1.27124
gene-B4U62_01845	819	566.603	7460	320.442
gene-B4U62_01850	594	341.615	253	18.0249
gene-B4U62_01855	186	43.2722	3	1.68733
gene-B4U62_01860	561	308.636	481	37.9304
gene-B4U62_01865	762	509.603	73	3.48642
gene-B4U62_01870	975	722.603	211	7.10676
gene-B4U62_01875	957	704.603	245	8.46273
gene-B4U62_01880	783	530.603	272	12.4764
gene-B4U62_01885	912	659.603	2379	87.7811
gene-B4U62_01890	1548	1295.6	6010	112.899
gene-B4U62_01895	1422	1169.6	2893	60.2004
gene-B4U62_01900	1236	983.603	1381	34.1714
gene-B4U62_01905	858	605.603	224	9.00221
gene-B4U62_01910	885	632.603	133	5.11693
gene-B4U62_01915	855	602.603	247	9.97596
gene-B4U62_01920	1011	758.603	126	4.04245
gene-B4U62_01925	1452	1199.6	3614	73.3229
gene-B4U62_01930	321	89.8561	804	217.77
gene-B4U62_01935	2418	2165.6	4186	47.0446
gene-B4U62_01940	2133	1880.6	68	0.880037
gene-B4U62_01945	2316	2063.6	56	0.660467
gene-B4U62_01950	1206	953.603	33	0.842239
gene-B4U62_01955	915	662.603	276	10.1378
gene-B4U62_01960	585	332.615	67	4.90255
gene-B4U62_01965	186	43.2722	65	36.5589
gene-B4U62_01970	1194	941.603	4304	111.248
gene-B4U62_01975	681	428.603	536	30.4368
gene-B4U62_01980	864	611.603	233	9.27204
gene-B4U62_01985	456	204.144	2136	254.656
gene-B4U62_01990	333	96.5873	292	73.5787
gene-B4U62_01995	1434	1181.6	3317	68.3224
gene-B4U62_02000	399	149.666	987	160.503
gene-B4U62_02005	444	192.381	64	8.0967
gene-B4U62_02010	1722	1469.6	1456	24.113
gene-B4U62_02015	558	305.636	120	9.55577
gene-B4U62_02020	633	380.603	107	6.84228
gene-B4U62_02025	363	118.695	99	20.2999
gene-B4U62_02030	10764	10511.6	1347.45	3.11985
gene-B4U62_02035	10752	10499.6	2266.55	5.25389
gene-B4U62_02040	3828	3575.6	932	6.34389
gene-B4U62_02045	729	476.603	532	27.1671
gene-B4U62_02050	1227	974.603	670	16.7315
gene-B4U62_02055	558	305.636	764	60.8384
gene-B4U62_02060	939	686.603	55	1.9496
gene-B4U62_02065	1335	1082.6	126	2.83263
gene-B4U62_02070	675	422.603	384	22.115
gene-B4U62_02075	648	395.603	297	18.272
gene-B4U62_02080	744	491.603	690	34.1604
gene-B4U62_02085	705	452.603	137	7.36702
gene-B4U62_02090	807	554.603	647	28.393
gene-B4U62_02095	873	620.603	333	13.0593
gene-B4U62_02100	615	362.603	13	0.872571
gene-B4U62_02105	1422	1169.6	19	0.39537
gene-B4U62_02110	228	54.6328	2	0.890975
gene-B4U62_02115	465	213.018	30	3.42764
gene-B4U62_02120	846	593.603	134	5.49412
gene-B4U62_02125	1479	1226.6	577	11.4488
gene-B4U62_02130	1755	1502.6	331	5.36133
gene-B4U62_02135	222	53.543	4	1.81822
gene-B4U62_02140	1635	1382.6	137	2.41164
gene-B4U62_02145	1224	971.603	25	0.626239
gene-B4U62_02150	1122	869.603	116	3.24658
gene-B4U62_02155	681	428.603	16	0.90856
gene-B4U62_02160	1461	1208.6	18	0.362475
gene-B4U62_02165	684	431.603	242	13.6465
gene-B4U62_02170	1422	1169.6	670	13.942
gene-B4U62_02175	1149	896.603	1697	46.065
gene-B4U62_02180	123	20.7051	250	293.868
gene-B4U62_02185	90	17.336	3530	4955.81
gene-B4U62_02190	114	18.5522	3529	4629.63
gene-B4U62_02195	1365	1112.6	379	8.29064
gene-B4U62_02200	951	698.603	4358	151.826
gene-B4U62_02205	948	695.603	1493	52.2381
gene-B4U62_02210	759	506.603	649	31.1793
gene-B4U62_02215	954	701.603	3972	137.787
gene-B4U62_02220	1419	1166.6	1325	27.6428
gene-B4U62_02225	879	626.603	410	15.925
gene-B4U62_02230	750	497.603	468	22.8903
gene-B4U62_02235	288	73.8961	143	47.0981
gene-B4U62_02240	315	86.4565	6754	1901.31
gene-B4U62_02245	1440	1187.6	88	1.80344
gene-B4U62_02250	1311	1058.6	8	0.183927
gene-B4U62_02255	1389	1136.6	7774	166.466
gene-B4U62_02260	864	611.603	182	7.24254
gene-B4U62_02265	786	533.603	169	7.70828
gene-B4U62_02270	615	362.603	4590	308.085
gene-B4U62_02275	1626	1373.6	6812	120.699
gene-B4U62_02280	573	320.626	8641	655.926
gene-B4U62_02285	354	111.455	320	69.8779
gene-B4U62_02290	1437	1184.6	68	1.39709
gene-B4U62_02295	432	180.727	7	0.942678
gene-B4U62_02300	1122	869.603	178	4.98182
gene-B4U62_02305	1065	812.603	235	7.03847
gene-B4U62_02310	564	311.636	107	8.35652
gene-B4U62_02315	609	356.603	533	36.3774
gene-B4U62_02320	393	144.354	3884	654.848
gene-B4U62_02325	165	36.1824	140	94.1715
gene-B4U62_02330	750	497.603	527	25.7761
gene-B4U62_02335	774	521.603	663	30.9359
gene-B4U62_02340	1215	962.603	251	6.34623
gene-B4U62_02345	774	521.603	356	16.6111
gene-B4U62_02350	723	470.603	161	8.32646
gene-B4U62_02355	1008	755.603	249	8.02038
gene-B4U62_02360	753	500.603	98	4.76455
gene-B4U62_02365	642	389.603	273	17.0541
gene-B4U62_02370	246	60.4326	713	287.149
gene-B4U62_02375	288	73.8961	215	70.8119
gene-B4U62_02380	2007	1754.6	802	11.1246
gene-B4U62_02385	903	650.603	6186	231.41
gene-B4U62_02390	2085	1832.6	1210	16.0696
gene-B4U62_02395	1512	1259.6	1168	22.5683
gene-B4U62_02400	546	293.656	1688	139.902
gene-B4U62_02405	861	608.603	790	31.5924
gene-B4U62_02410	504	251.772	1422	137.461
gene-B4U62_02415	552	299.646	124	10.0717
gene-B4U62_02420	423	172.085	11519	1629.15
gene-B4U62_02425	810	557.603	962	41.9893
gene-B4U62_02430	291	75.1057	1394	451.73
gene-B4U62_02435	435	183.624	110	14.5798
gene-B4U62_02440	2184	1931.6	2409	30.3535
gene-B4U62_02445	1089	836.603	204	5.93471
gene-B4U62_02450	852	599.603	53	2.1513
gene-B4U62_02455	1710	1457.6	58	0.968451
gene-B4U62_02460	1263	1010.6	34	0.818818
gene-B4U62_02465	2112	1859.6	90	1.17791
gene-B4U62_02470	1824	1571.6	583	9.02848
gene-B4U62_02475	450	198.251	1	0.122765
gene-B4U62_02480	1725	1472.6	5813	96.0735
gene-B4U62_02485	199	47.4282	1	0.51316
gene-B4U62_02490	267	66.6812	1956	713.929
gene-B4U62_02495	1278	1025.6	30002	711.967
gene-B4U62_02500	258	64.0139	4822	1833.34
gene-B4U62_02505	453	201.204	148	17.9025
gene-B4U62_02510	819	566.603	84	3.60819
gene-B4U62_02515	372	125.936	21752	4203.75
gene-B4U62_02520	342	102.489	76	18.0479
gene-B4U62_02525	360	116.273	46	9.62869
gene-B4U62_02530	822	569.603	2916	124.596
gene-B4U62_02535	1053	800.603	299	9.08956
gene-B4U62_02540	1608	1355.6	70	1.25677
gene-B4U62_02545	681	428.603	63	3.57746
gene-B4U62_02550	1266	1013.6	1836	44.0853
gene-B4U62_02555	1053	800.603	3773	114.699
gene-B4U62_02560	927	674.603	96	3.46347
gene-B4U62_02565	741	488.603	239	11.905
gene-B4U62_02570	336	98.5527	7451	1840.07
gene-B4U62_02575	1146	893.603	1114	30.341
gene-B4U62_02580	180	41.1375	531	314.156
gene-B4U62_02585	165	36.1824	439	295.295
gene-B4U62_02590	873	620.603	833	32.6678
gene-B4U62_02595	321	89.8561	9607	2602.13
gene-B4U62_02600	1065	812.603	4083	122.29
gene-B4U62_02605	1374	1121.6	536	11.6309
gene-B4U62_02610	188	44.0395	270	149.214
gene-B4U62_02615	1536	1283.6	14735	279.389
gene-B4U62_02620	480	227.908	505	53.9289
gene-B4U62_02625	1482	1229.6	849	16.8047
gene-B4U62_02630	600	347.615	822	57.5523
gene-B4U62_02635	366	121.048	74	14.8787
gene-B4U62_02640	1017	764.603	981	31.2264
gene-B4U62_02645	1170	917.603	968	25.675
gene-B4U62_02650	282	71.5526	1045	355.451
gene-B4U62_02655	351	109.197	3188	710.554
gene-B4U62_02660	825	572.603	5675	241.213
gene-B4U62_02665	366	121.048	27	5.42871
gene-B4U62_02670	402	152.416	34	5.42921
gene-B4U62_02675	1008	755.603	663	21.3555
gene-B4U62_02680	330	94.8072	2925	750.885
gene-B4U62_02685	483	230.892	2047	215.773
gene-B4U62_02690	789	536.603	11611	526.63
gene-B4U62_02695	600	347.615	7327	513
gene-B4U62_02700	239	58.2326	8	3.34359
gene-B4U62_02705	294	76.4292	1	0.318442
gene-B4U62_02710	441	189.431	176	22.6126
gene-B4U62_02715	444	192.381	390	49.3393
gene-B4U62_02720	2160	1907.6	1050	13.3965
gene-B4U62_02725	453	201.204	565	68.344
rna-B4U62_02730	75	18.0792	54.5	73.3679
rna-B4U62_02735	91	17.2322	191.264	270.136
rna-B4U62_02740	72	17.2135	38.0761	53.8361
rna-B4U62_02745	75	18.0792	74.3046	100.029
rna-B4U62_02750	76	18.5577	75.25	98.6897
rna-B4U62_02755	82	17.6471	238.867	329.437
rna-B4U62_02760	87	17.3684	110	154.142
gene-B4U62_02765	1107	854.603	226	6.43625
gene-B4U62_02770	510	257.755	48	4.53234
gene-B4U62_02775	384	136.29	97	17.3219
gene-B4U62_02780	195	46.3956	39	20.4586
gene-B4U62_02785	261	64.7979	74	27.7946
gene-B4U62_02790	261	64.7979	385	144.607
gene-B4U62_02795	381	133.604	530	96.5485
