target_id	length	eff_length	est_counts	tpm
gene-B4U62_00565	558	290.428	415	25.8442
gene-B4U62_00570	1092	824.418	628	13.7773
gene-B4U62_00575	2433	2165.42	2265	18.9182
gene-B4U62_00580	1377	1109.42	3438	56.0485
gene-B4U62_00585	1083	815.418	239	5.30116
gene-B4U62_00590	1101	833.418	671	14.5617
gene-B4U62_00595	699	431.418	233	9.76812
gene-B4U62_00600	477	209.657	15	1.294
gene-B4U62_00605	1452	1184.42	2862	43.7037
gene-B4U62_00610	186	35.601	216	109.735
gene-B4U62_00615	653	385.418	12	0.563122
gene-B4U62_00620	1401	1133.42	189	3.01596
gene-B4U62_00625	432	165.251	21	2.29841
gene-B4U62_00630	750	482.418	56	2.09951
gene-B4U62_00635	513	245.506	2	0.14734
gene-B4U62_00640	657	389.418	1021	47.4201
gene-B4U62_00645	150	26.8149	714	481.588
gene-B4U62_00650	180	34.2	1897	1003.22
gene-B4U62_00655	534	266.456	229	15.544
gene-B4U62_00660	426	159.376	30557	3467.69
gene-B4U62_00665	699	431.418	10630	445.644
gene-B4U62_00670	501	233.554	4573	354.134
gene-B4U62_00675	372	109.464	4331	715.601
gene-B4U62_00680	606	338.418	163	8.71139
gene-B4U62_00685	3582	3314.42	11883	64.8443
gene-B4U62_00690	3600	3332.42	10588	57.4656
gene-B4U62_00695	249	50.8498	3183	1132.14
gene-B4U62_00700	417	150.729	1463	175.55
gene-B4U62_00705	471	203.705	1479	131.317
gene-B4U62_00710	2079	1811.42	9866	98.5089
gene-B4U62_00715	1191	923.418	18245	357.354
gene-B4U62_00720	957	689.418	72	1.88887
gene-B4U62_00725	309	68.8319	836	219.669
gene-B4U62_00730	630	362.418	1221	60.9339
gene-B4U62_00735	624	356.418	805	40.8498
gene-B4U62_00740	288	61.3364	186	54.8464
gene-B4U62_00745	834	566.418	1854	59.2006
gene-B4U62_00750	279	59.0409	202	61.8802
gene-B4U62_00755	342	85.5719	206	43.5401
gene-B4U62_00760	657	389.418	515	23.9191
gene-B4U62_00765	435	168.173	168	18.0678
gene-B4U62_00770	201	40.021	8	3.61539
gene-B4U62_00775	264	54.9424	38	12.5092
gene-B4U62_00780	369	106.919	257	43.4741
gene-B4U62_00785	312	69.8643	152	39.3497
gene-B4U62_00790	540	272.447	533	35.3833
gene-B4U62_00795	186	35.601	75	38.1024
gene-B4U62_00800	399	133.695	348	47.0778
gene-B4U62_00805	540	272.447	411	27.2843
gene-B4U62_00810	363	101.94	274	48.614
gene-B4U62_00815	501	233.554	394	30.5115
gene-B4U62_00820	180	34.2	41	21.6826
gene-B4U62_00825	441	174.099	410	42.5933
gene-B4U62_00830	1296	1028.42	2793	49.1196
gene-B4U62_00835	654	386.418	936	43.8098
gene-B4U62_00840	747	479.418	678	25.5781
gene-B4U62_00845	225	44.96	162	65.1692
gene-B4U62_00850	219	43.8825	116	47.8101
gene-B4U62_00855	114	22	25	20.5528
gene-B4U62_00860	366	104.433	320	55.42
gene-B4U62_00865	396	130.923	839	115.904
gene-B4U62_00870	945	677.418	1868	49.8739
gene-B4U62_00875	363	101.94	1573	279.087
gene-B4U62_00880	846	578.418	33	1.03187
gene-B4U62_00885	831	563.418	40	1.28405
gene-B4U62_00890	798	530.418	47	1.60263
gene-B4U62_00895	744	476.418	117	4.44172
gene-B4U62_00900	438	171.139	1609	170.043
gene-B4U62_00905	393	128.111	1952	275.579
gene-B4U62_00910	768	500.418	3951	142.8
gene-B4U62_00915	444	177.058	28	2.86019
gene-B4U62_00920	714	446.418	65	2.63345
gene-B4U62_00925	1059	791.418	4385	100.211
gene-B4U62_00930	558	290.428	365	22.7304
gene-B4U62_00935	597	329.418	74	4.06291
gene-B4U62_00940	765	497.418	154	5.59954
rna-B4U62_00945	1555	1287.42	2295.05	32.2423
rna-B4U62_00950	2933	2665.42	6403.76	43.4533
rna-B4U62_00955	116	21.4417	1.66667	1.40586
rna-B4U62_00960	75	21.9831	1.50545	1.23861
rna-B4U62_00965	73	21.4545	26	21.9183
rna-B4U62_00970	75	21.9831	60.5	49.7761
rna-B4U62_00975	77	23.9831	34	25.6406
rna-B4U62_00980	77	23.9831	29.6667	22.3727
rna-B4U62_00985	76	22.9831	38.4158	30.2312
rna-B4U62_00990	1555	1287.42	720.676	10.1245
rna-B4U62_00995	2933	2665.42	6403.76	43.4533
rna-B4U62_01000	116	21.4417	1.66667	1.40586
rna-B4U62_01005	1555	1287.42	720.676	10.1245
rna-B4U62_01010	2933	2665.42	6403.76	43.4533
rna-B4U62_01015	116	21.4417	1.66667	1.40586
gene-B4U62_01020	237	47.6854	20	7.58575
gene-B4U62_01025	1437	1169.42	160	2.47459
gene-B4U62_01030	921	653.418	354	9.79863
gene-B4U62_01035	753	485.418	473	17.6238
gene-B4U62_01040	1011	743.418	924	22.4798
gene-B4U62_01045	1005	737.418	1884	46.2083
gene-B4U62_01050	954	686.418	6583	173.456
gene-B4U62_01055	1590	1322.42	427	5.83999
gene-B4U62_01060	1245	977.418	114	2.10949
gene-B4U62_01065	1929	1661.42	48	0.522535
gene-B4U62_01070	1326	1058.42	38	0.649351
gene-B4U62_01075	1368	1100.42	35	0.575259
gene-B4U62_01080	852	584.418	21	0.649904
gene-B4U62_01085	915	647.418	90	2.51426
gene-B4U62_01090	483	215.629	20	1.67756
gene-B4U62_01095	456	188.881	97	9.28833
rna-B4U62_01100	75	21.9831	247.532	203.656
rna-B4U62_01105	76	22.9831	6	4.72168
rna-B4U62_01110	73	21.4545	0	0
rna-B4U62_01115	85	24.5875	50.5	37.1476
rna-B4U62_01120	75	21.9831	158.454	130.367
gene-B4U62_01125	564	296.428	4321	263.644
gene-B4U62_01130	627	359.418	5678	285.725
gene-B4U62_01135	822	554.418	3492	113.917
gene-B4U62_01140	1452	1184.42	1055	16.1102
gene-B4U62_01145	1347	1079.42	1397	23.4078
gene-B4U62_01150	1803	1535.42	13100	154.311
gene-B4U62_01155	912	644.418	120	3.36796
gene-B4U62_01160	636	368.418	11	0.540014
gene-B4U62_01165	540	272.447	89	5.90829
gene-B4U62_01170	1518	1250.42	46	0.665359
gene-B4U62_01175	2616	2348.42	39	0.30036
gene-B4U62_01180	528	260.465	7	0.486074
gene-B4U62_01185	291	62.1261	8	2.329
gene-B4U62_01190	375	112.03	82	13.2383
gene-B4U62_01195	303	66.4914	1864	507.03
gene-B4U62_01200	1173	905.418	465	9.28874
gene-B4U62_01205	315	71.0235	14	3.56516
gene-B4U62_01210	168	31.4766	219	125.837
gene-B4U62_01215	1233	965.418	58	1.08659
gene-B4U62_01220	1491	1223.42	410	6.06125
gene-B4U62_01225	720	452.418	201	8.03543
gene-B4U62_01230	1344	1076.42	87	1.46181
gene-B4U62_01235	516	248.498	9	0.655047
gene-B4U62_01240	426	159.376	333	37.7897
gene-B4U62_01245	978	710.418	59	1.50207
gene-B4U62_01250	672	404.418	13	0.581388
gene-B4U62_01255	963	695.418	18	0.468144
gene-B4U62_01260	264	54.9424	54	17.7762
gene-B4U62_01265	771	503.418	160	5.74837
gene-B4U62_01270	858	590.418	3229	98.9149
gene-B4U62_01275	1185	917.418	114	2.24745
gene-B4U62_01280	1389	1121.42	483	7.78992
gene-B4U62_01285	249	50.8498	9	3.20116
gene-B4U62_01290	192	37.4596	0	0
gene-B4U62_01295	804	536.418	173	5.83305
gene-B4U62_01300	1254	986.418	277	5.07893
gene-B4U62_01305	261	54.0695	2888	966.046
gene-B4U62_01310	1620	1352.42	1708	22.8418
gene-B4U62_01315	882	614.418	91	2.67874
gene-B4U62_01320	1335	1067.42	143	2.42301
gene-B4U62_01325	189	36.315	3	1.49413
gene-B4U62_01330	249	50.8498	6	2.1341
gene-B4U62_01335	918	650.418	25	0.695185
gene-B4U62_01340	1251	983.418	260	4.78177
gene-B4U62_01345	285	60.3225	45	13.4923
gene-B4U62_01350	912	644.418	520	14.5945
gene-B4U62_01355	2199	1931.42	610	5.71224
gene-B4U62_01360	921	653.418	175	4.84396
gene-B4U62_01365	828	560.418	91	2.93686
gene-B4U62_01370	1155	887.418	467	9.51792
gene-B4U62_01375	942	674.418	2469	66.2133
gene-B4U62_01380	399	133.695	555	75.081
gene-B4U62_01385	891	623.418	488	14.1577
gene-B4U62_01390	534	266.456	526	35.7038
gene-B4U62_01395	489	221.614	374	30.523
gene-B4U62_01400	792	524.418	925	31.902
gene-B4U62_01405	279	59.0409	92	28.1831
gene-B4U62_01410	1341	1073.42	507	8.54264
gene-B4U62_01415	888	620.418	516	15.0424
gene-B4U62_01420	969	701.418	2746	70.8071
gene-B4U62_01425	1245	977.418	468	8.66002
gene-B4U62_01430	1896	1628.42	65	0.721939
gene-B4U62_01435	750	482.418	115	4.31149
gene-B4U62_01440	708	440.418	63	2.58719
gene-B4U62_01445	276	58.4098	20	6.19295
gene-B4U62_01450	1071	803.418	20	0.450237
gene-B4U62_01455	1413	1145.42	584	9.22151
gene-B4U62_01460	948	680.418	210	5.58209
gene-B4U62_01465	114	22	0	0
gene-B4U62_01470	1437	1169.42	4	0.0618648
gene-B4U62_01475	984	716.418	2	0.0504913
gene-B4U62_01480	1233	965.418	144	2.69774
gene-B4U62_01485	945	677.418	32	0.854371
gene-B4U62_01490	189	36.315	0	0
gene-B4U62_01495	927	659.418	6	0.164567
gene-B4U62_01500	1467	1199.42	5	0.0753968
gene-B4U62_01505	1368	1100.42	43	0.706747
gene-B4U62_01510	1368	1100.42	0	0
gene-B4U62_01515	702	434.418	60	2.49802
gene-B4U62_01520	1533	1265.42	56	0.8004
gene-B4U62_01525	921	653.418	2683	74.2648
gene-B4U62_01530	162	29.5502	1	0.612059
gene-B4U62_01535	939	671.418	16	0.431003
gene-B4U62_01540	681	413.418	41	1.79369
gene-B4U62_01545	936	668.418	14	0.37882
gene-B4U62_01550	924	656.418	48	1.32256
gene-B4U62_01555	687	419.418	174	7.50335
gene-B4U62_01560	387	122.693	422	62.208
gene-B4U62_01565	429	162.328	5	0.557096
gene-B4U62_01570	732	464.418	40	1.55777
gene-B4U62_01575	177	33.8694	0	0
gene-B4U62_01580	1752	1484.42	28	0.341158
gene-B4U62_01585	213	42.6087	0	0
gene-B4U62_01590	729	461.418	140	5.48765
gene-B4U62_01595	648	380.418	140	6.6561
gene-B4U62_01600	1113	845.418	253	5.41255
gene-B4U62_01605	1440	1172.42	150	2.31399
gene-B4U62_01610	567	299.428	252	15.2216
gene-B4U62_01615	1128	860.418	45	0.945924
gene-B4U62_01620	639	371.418	6	0.292174
gene-B4U62_01625	384	119.99	139	20.9519
gene-B4U62_01630	1077	809.418	1067	23.8421
gene-B4U62_01635	957	689.418	127	3.33176
gene-B4U62_01640	702	434.418	673	28.0195
gene-B4U62_01645	741	473.418	17	0.649467
gene-B4U62_01650	1161	893.418	15	0.303662
gene-B4U62_01655	933	665.418	446	12.1225
gene-B4U62_01660	1065	797.418	619	14.0397
gene-B4U62_01665	1419	1151.42	73	1.14668
gene-B4U62_01670	129	22.8718	0	0
gene-B4U62_01675	1362	1094.42	97	1.60303
gene-B4U62_01680	504	236.522	79	6.04099
gene-B4U62_01685	1122	854.418	4366	92.4201
gene-B4U62_01690	777	509.418	37	1.31365
gene-B4U62_01695	1686	1418.42	256	3.26429
gene-B4U62_01700	960	692.418	14452	377.496
gene-B4U62_01705	696	428.418	98	4.13725
gene-B4U62_01710	843	575.418	219	6.88357
gene-B4U62_01715	996	728.418	97	2.40849
gene-B4U62_01720	599	331.418	179	9.76855
gene-B4U62_01725	582	314.418	469	26.9785
gene-B4U62_01730	579	311.418	565	32.8139
gene-B4U62_01735	774	506.418	1376	49.1431
gene-B4U62_01740	1614	1346.42	230	3.08959
gene-B4U62_01745	1092	824.418	253	5.55043
gene-B4U62_01750	1203	935.418	716	13.844
gene-B4U62_01755	247	50.4827	217	77.7446
gene-B4U62_01760	1173	905.418	10	0.199758
gene-B4U62_01765	303	66.4914	431	117.237
gene-B4U62_01770	1257	989.418	1217	22.2466
gene-B4U62_01775	849	581.418	422	13.1274
gene-B4U62_01780	882	614.418	727	21.4005
gene-B4U62_01785	1152	884.418	137	2.80166
gene-B4U62_01790	1434	1166.42	871	13.5057
gene-B4U62_01795	582	314.418	130	7.47806
gene-B4U62_01800	1980	1712.42	511	5.39715
gene-B4U62_01805	966	698.418	46	1.19123
gene-B4U62_01810	1626	1358.42	70	0.932004
gene-B4U62_01815	1539	1271.42	280	3.98312
gene-B4U62_01820	465	197.778	272	24.8739
gene-B4U62_01825	630	362.418	68	3.39353
gene-B4U62_01830	762	494.418	91	3.3289
gene-B4U62_01835	1341	1073.42	36	0.606578
gene-B4U62_01840	597	329.418	5	0.274521
gene-B4U62_01845	819	551.418	1996	65.4686
gene-B4U62_01850	594	326.418	254	14.0738
gene-B4U62_01855	186	35.601	0	0
gene-B4U62_01860	561	293.428	387	23.8541
gene-B4U62_01865	762	494.418	39	1.42667
gene-B4U62_01870	975	707.418	104	2.65895
gene-B4U62_01875	957	689.418	166	4.3549
gene-B4U62_01880	783	515.418	57	2.00018
gene-B4U62_01885	912	644.418	1367	38.3667
gene-B4U62_01890	1548	1280.42	3027	42.7577
gene-B4U62_01895	1422	1154.42	949	14.8681
gene-B4U62_01900	1236	968.418	952	17.7798
gene-B4U62_01905	858	590.418	180	5.51399
gene-B4U62_01910	885	617.418	93	2.72431
gene-B4U62_01915	855	587.418	71	2.18607
gene-B4U62_01920	1011	743.418	32	0.778521
gene-B4U62_01925	1452	1184.42	1412	21.5617
gene-B4U62_01930	321	73.8918	735	179.905
gene-B4U62_01935	2418	2150.42	2233	18.781
gene-B4U62_01940	2133	1865.42	15	0.145435
gene-B4U62_01945	2316	2048.42	18	0.15893
gene-B4U62_01950	1206	938.418	11	0.212007
gene-B4U62_01955	915	647.418	579	16.1751
gene-B4U62_01960	585	317.418	148	8.43302
gene-B4U62_01965	186	35.601	266	135.137
gene-B4U62_01970	1194	926.418	3886	75.8663
gene-B4U62_01975	681	413.418	498	21.7868
gene-B4U62_01980	864	596.418	144	4.36682
gene-B4U62_01985	456	188.881	1566	149.954
gene-B4U62_01990	333	79.8614	150	33.9709
gene-B4U62_01995	1434	1166.42	817	12.6684
gene-B4U62_02000	399	133.695	769	104.031
gene-B4U62_02005	444	177.058	78	7.96768
gene-B4U62_02010	1722	1454.42	759	9.43856
gene-B4U62_02015	558	290.428	51	3.17603
gene-B4U62_02020	633	365.418	50	2.47476
gene-B4U62_02025	363	101.94	34	6.03239
gene-B4U62_02030	10764	10496.4	467.372	0.805331
gene-B4U62_02035	10752	10484.4	789.628	1.36217
gene-B4U62_02040	3828	3560.42	399	2.02687
gene-B4U62_02045	729	461.418	480	18.8148
gene-B4U62_02050	1227	959.418	395	7.44633
gene-B4U62_02055	558	290.428	742	46.2081
gene-B4U62_02060	939	671.418	70	1.88564
gene-B4U62_02065	1335	1067.42	95	1.60969
gene-B4U62_02070	675	407.418	341	15.138
gene-B4U62_02075	648	380.418	307	14.5959
gene-B4U62_02080	744	476.418	818	31.0541
gene-B4U62_02085	705	437.418	85	3.5146
gene-B4U62_02090	807	539.418	558	18.7095
gene-B4U62_02095	873	605.418	108	3.22643
gene-B4U62_02100	615	347.418	8	0.416477
gene-B4U62_02105	1422	1154.42	11	0.172339
gene-B4U62_02110	228	45.4913	2	0.79516
gene-B4U62_02115	465	197.778	24	2.19475
gene-B4U62_02120	846	578.418	61	1.9074
gene-B4U62_02125	1479	1211.42	149	2.22457
gene-B4U62_02130	1755	1487.42	38	0.462066
gene-B4U62_02135	222	44.6618	4	1.61986
gene-B4U62_02140	1635	1367.42	37	0.489388
gene-B4U62_02145	1224	956.418	5	0.094553
gene-B4U62_02150	1122	854.418	59	1.24892
gene-B4U62_02155	681	413.418	1	0.0437486
gene-B4U62_02160	1461	1193.42	13	0.197017
gene-B4U62_02165	684	416.418	258	11.2058
gene-B4U62_02170	1422	1154.42	346	5.42084
gene-B4U62_02175	1149	881.418	470	9.64427
gene-B4U62_02180	123	21.8421	184	152.362
gene-B4U62_02185	90	22.6389	34	27.163
gene-B4U62_02190	114	22	52	42.7498
gene-B4U62_02195	1365	1097.42	491	8.09213
gene-B4U62_02200	951	683.418	3813	100.91
gene-B4U62_02205	948	680.418	975	25.9168
gene-B4U62_02210	759	491.418	707	26.0209
gene-B4U62_02215	954	686.418	3488	91.9054
gene-B4U62_02220	1419	1151.42	284	4.46106
gene-B4U62_02225	879	611.418	152	4.49633
gene-B4U62_02230	750	482.418	220	8.24807
gene-B4U62_02235	288	61.3364	65	19.1667
gene-B4U62_02240	315	71.0235	4985	1269.45
gene-B4U62_02245	1440	1172.42	53	0.817611
gene-B4U62_02250	1311	1043.42	2	0.0346677
gene-B4U62_02255	1389	1121.42	1098	17.7088
gene-B4U62_02260	864	596.418	62	1.88016
gene-B4U62_02265	786	518.418	58	2.02349
gene-B4U62_02270	615	347.418	3322	172.942
gene-B4U62_02275	1626	1358.42	4465	59.4485
gene-B4U62_02280	573	305.418	8600	509.28
gene-B4U62_02285	354	94.433	395	75.653
gene-B4U62_02290	1437	1169.42	42	0.64958
gene-B4U62_02295	432	165.251	0	0
gene-B4U62_02300	1122	854.418	82	1.73579
gene-B4U62_02305	1065	797.418	123	2.78979
gene-B4U62_02310	564	296.428	77	4.69812
gene-B4U62_02315	609	341.418	471	24.951
gene-B4U62_02320	393	128.111	4448	627.959
gene-B4U62_02325	165	30.3551	17	10.1291
gene-B4U62_02330	750	482.418	359	13.4594
gene-B4U62_02335	774	506.418	1435	51.2502
gene-B4U62_02340	1215	947.418	219	4.18076
gene-B4U62_02345	774	506.418	575	20.5358
gene-B4U62_02350	723	455.418	115	4.5671
gene-B4U62_02355	1008	740.418	213	5.20302
gene-B4U62_02360	753	485.418	95	3.53965
gene-B4U62_02365	642	374.418	138	6.66616
gene-B4U62_02370	246	50.2244	940	338.506
gene-B4U62_02375	288	61.3364	212	62.5131
gene-B4U62_02380	2007	1739.42	773	8.03764
gene-B4U62_02385	903	635.418	4120	117.271
gene-B4U62_02390	2085	1817.42	400	3.98069
gene-B4U62_02395	1512	1244.42	293	4.25848
gene-B4U62_02400	546	278.438	688	44.6903
gene-B4U62_02405	861	593.418	150	4.57176
gene-B4U62_02410	504	236.522	509	38.9223
gene-B4U62_02415	552	284.438	46	2.92499
gene-B4U62_02420	423	156.487	4980	575.579
gene-B4U62_02425	810	542.418	971	32.3771
gene-B4U62_02430	291	62.1261	1309	381.082
gene-B4U62_02435	435	168.173	140	15.0565
gene-B4U62_02440	2184	1916.42	1363	12.8635
gene-B4U62_02445	1089	821.418	138	3.03856
gene-B4U62_02450	852	584.418	22	0.680851
gene-B4U62_02455	1710	1442.42	17	0.213163
gene-B4U62_02460	1263	995.418	13	0.236206
gene-B4U62_02465	2112	1844.42	43	0.42166
gene-B4U62_02470	1824	1556.42	429	4.98522
gene-B4U62_02475	450	182.968	0	0
gene-B4U62_02480	1725	1457.42	1534	19.0368
gene-B4U62_02485	199	39.4355	7	3.21044
gene-B4U62_02490	267	55.9687	1461	472.126
gene-B4U62_02495	1278	1010.42	1202	21.5158
gene-B4U62_02500	258	53.2115	1391	472.797
gene-B4U62_02505	453	185.943	24	2.33445
gene-B4U62_02510	819	551.418	70	2.29599
gene-B4U62_02515	372	109.464	4636	765.995
gene-B4U62_02520	342	85.5719	59	12.4702
gene-B4U62_02525	360	99.4367	52	9.45823
gene-B4U62_02530	822	554.418	793	25.8696
gene-B4U62_02535	1053	785.418	234	5.3885
gene-B4U62_02540	1608	1340.42	28	0.377808
gene-B4U62_02545	681	413.418	17	0.743726
gene-B4U62_02550	1266	998.418	221	4.00344
gene-B4U62_02555	1053	785.418	1549	35.6701
gene-B4U62_02560	927	659.418	111	3.0445
gene-B4U62_02565	741	473.418	197	7.52618
gene-B4U62_02570	336	81.7772	20887	4619.52
gene-B4U62_02575	1146	878.418	1081	22.2576
gene-B4U62_02580	180	34.2	609	322.066
gene-B4U62_02585	165	30.3551	741	441.509
gene-B4U62_02590	873	605.418	1049	31.3381
gene-B4U62_02595	321	73.8918	4846	1186.15
gene-B4U62_02600	1065	797.418	3638	82.5144
gene-B4U62_02605	1374	1106.42	414	6.76759
gene-B4U62_02610	188	36.1019	338	169.332
gene-B4U62_02615	1536	1268.42	8628	123.027
gene-B4U62_02620	480	212.636	673	57.2443
gene-B4U62_02625	1482	1214.42	648	9.65073
gene-B4U62_02630	600	332.418	696	37.8685
gene-B4U62_02635	366	104.433	35	6.06157
gene-B4U62_02640	1017	749.418	166	4.00624
gene-B4U62_02645	1170	902.418	381	7.63608
gene-B4U62_02650	282	59.5479	992	301.299
gene-B4U62_02655	351	92.0329	1782	350.201
gene-B4U62_02660	825	557.418	2155	69.9229
gene-B4U62_02665	366	104.433	3	0.519563
gene-B4U62_02670	402	136.495	5	0.66253
gene-B4U62_02675	1008	740.418	192	4.69005
gene-B4U62_02680	330	78.3027	1053	243.223
gene-B4U62_02685	483	215.629	474	39.7581
gene-B4U62_02690	789	521.418	2147	74.4731
gene-B4U62_02695	600	332.418	1388	75.5193
gene-B4U62_02700	239	48.1496	1	0.37563
gene-B4U62_02705	294	62.9774	0	0
gene-B4U62_02710	441	174.099	90	9.34974
gene-B4U62_02715	444	177.058	137	13.9945
gene-B4U62_02720	2160	1892.42	372	3.55532
gene-B4U62_02725	453	185.943	620	60.3066
rna-B4U62_02730	75	21.9831	136.495	112.3
rna-B4U62_02735	91	22.4474	229.003	184.514
rna-B4U62_02740	72	20.4545	34.0936	30.1464
rna-B4U62_02745	75	21.9831	106.546	87.6605
rna-B4U62_02750	76	22.9831	114	89.712
rna-B4U62_02755	82	25.4559	660.658	469.398
rna-B4U62_02760	87	24.3068	130	96.7316
gene-B4U62_02765	1107	839.418	196	4.2231
gene-B4U62_02770	510	242.506	66	4.92237
gene-B4U62_02775	384	119.99	42	6.33078
gene-B4U62_02780	195	38.3337	1	0.471816
gene-B4U62_02785	261	54.0695	6	2.00702
gene-B4U62_02790	261	54.0695	30	10.0351
gene-B4U62_02795	381	117.411	4	0.616176
gene-B4U62_02800	1443	1175.42	0	0
