target_id	length	eff_length	est_counts	tpm
gene-B4U62_00450	882	612.726	303	7.76409
gene-B4U62_00455	858	588.726	145	3.86695
gene-B4U62_00460	363	100.636	13	2.02816
gene-B4U62_00465	504	234.834	23	1.53773
gene-B4U62_00470	210	43.4185	16	5.78573
gene-B4U62_00475	1002	732.726	892	19.1134
gene-B4U62_00480	1500	1230.73	747	9.52957
rna-B4U62_00485	1555	1285.73	974.265	11.8971
rna-B4U62_00490	2933	2663.73	2230.6	13.1476
rna-B4U62_00495	116	18.4362	2.33333	1.98709
rna-B4U62_00500	76	18.2381	7.5	6.45648
rna-B4U62_00505	76	18.2381	73	62.843
rna-B4U62_00510	76	18.2381	141.25	121.597
rna-B4U62_00515	83	18.2188	46.2855	39.8878
rna-B4U62_00520	75	17.6585	76.5	68.0175
rna-B4U62_00525	86	19.5714	0	0
rna-B4U62_00530	77	16.9583	49.25	45.5971
rna-B4U62_00535	77	16.9583	33	30.5523
rna-B4U62_00540	76	18.2381	46.9079	40.3813
rna-B4U62_00545	1555	1285.73	709.838	8.66812
rna-B4U62_00550	2933	2663.73	4788.87	28.2265
rna-B4U62_00555	116	18.4362	2.33333	1.98709
gene-B4U62_00560	465	196.125	895	71.6481
gene-B4U62_00565	558	288.777	373	20.2796
gene-B4U62_00570	1092	822.726	484	9.23643
gene-B4U62_00575	2433	2163.73	2040	14.8027
gene-B4U62_00580	1377	1107.73	3754	53.2079
gene-B4U62_00585	1083	813.726	268	5.17095
gene-B4U62_00590	1101	831.726	716	13.516
gene-B4U62_00595	699	429.726	233	8.51292
gene-B4U62_00600	477	207.996	14	1.05678
gene-B4U62_00605	1452	1182.73	3432	45.5593
gene-B4U62_00610	186	37.1354	261	110.348
gene-B4U62_00615	653	383.726	9	0.368244
gene-B4U62_00620	1401	1131.73	205	2.84398
gene-B4U62_00625	432	163.738	18	1.72599
gene-B4U62_00630	750	480.726	67	2.18822
gene-B4U62_00635	513	243.795	5	0.322003
gene-B4U62_00640	657	387.726	976	39.522
gene-B4U62_00645	150	25.7359	685	417.892
gene-B4U62_00650	180	35.5107	2047	905.048
gene-B4U62_00655	534	264.795	220	13.0445
gene-B4U62_00660	426	157.959	36655	3643.37
gene-B4U62_00665	699	429.726	13158	480.742
gene-B4U62_00670	501	231.85	5855	396.491
gene-B4U62_00675	372	108.346	5555	804.981
gene-B4U62_00680	606	336.737	160	7.46006
gene-B4U62_00685	3582	3312.73	12794	60.6366
gene-B4U62_00690	3600	3330.73	11283	53.1863
gene-B4U62_00695	249	52.6382	3372	1005.77
gene-B4U62_00700	417	149.304	1634	171.828
gene-B4U62_00705	471	202.072	1525	118.489
gene-B4U62_00710	2079	1809.73	10019	86.9211
gene-B4U62_00715	1191	921.726	20901	356.024
gene-B4U62_00720	957	687.726	82	1.87203
gene-B4U62_00725	309	69.2182	945	214.351
gene-B4U62_00730	630	360.726	1181	51.4028
gene-B4U62_00735	624	354.726	738	32.6646
gene-B4U62_00740	288	62.3677	211	53.1174
gene-B4U62_00745	834	564.726	2115	58.8013
gene-B4U62_00750	279	60.3128	222	57.7906
gene-B4U62_00755	342	84.6034	235	43.6108
gene-B4U62_00760	657	387.726	555	22.4741
gene-B4U62_00765	435	166.65	134	12.6245
gene-B4U62_00770	201	40.7238	6	2.31322
gene-B4U62_00775	264	56.6267	34	9.42695
gene-B4U62_00780	369	105.776	221	32.8035
gene-B4U62_00785	312	70.0127	169	37.8986
gene-B4U62_00790	540	270.786	486	28.1789
gene-B4U62_00795	186	37.1354	73	30.8637
gene-B4U62_00800	399	132.445	305	36.1557
gene-B4U62_00805	540	270.786	353	20.4674
gene-B4U62_00810	363	100.636	222	34.6348
gene-B4U62_00815	501	231.85	369	24.9881
gene-B4U62_00820	180	35.5107	33	14.5904
gene-B4U62_00825	441	172.508	491	44.6875
gene-B4U62_00830	1296	1026.73	2818	43.0924
gene-B4U62_00835	654	384.726	819	33.4231
gene-B4U62_00840	747	477.726	705	23.1699
gene-B4U62_00845	225	46.8486	120	40.216
gene-B4U62_00850	219	45.51	89	30.7042
gene-B4U62_00855	114	18.1527	32	27.6772
gene-B4U62_00860	366	103.135	285	43.3863
gene-B4U62_00865	396	129.685	774	93.7057
gene-B4U62_00870	945	675.726	1912	44.4254
gene-B4U62_00875	363	100.636	1791	279.418
gene-B4U62_00880	846	576.726	15	0.408353
gene-B4U62_00885	831	561.726	27	0.754663
gene-B4U62_00890	798	528.726	42	1.24719
gene-B4U62_00895	744	474.726	144	4.76248
gene-B4U62_00900	438	169.582	2151	199.147
gene-B4U62_00905	393	126.945	2464	304.746
gene-B4U62_00910	768	498.726	4413	138.927
gene-B4U62_00915	444	175.444	28	2.50573
gene-B4U62_00920	714	444.726	66	2.33005
gene-B4U62_00925	1059	789.726	4816	95.7467
gene-B4U62_00930	558	288.777	428	23.2699
gene-B4U62_00935	597	327.737	79	3.78456
gene-B4U62_00940	765	495.726	163	5.1625
rna-B4U62_00945	1555	1285.73	2295.15	28.027
rna-B4U62_00950	2933	2663.73	5893.94	34.74
rna-B4U62_00955	116	18.4362	2.33333	1.98709
rna-B4U62_00960	75	17.6585	1	0.889117
rna-B4U62_00965	73	17.3784	36	32.5242
rna-B4U62_00970	75	17.6585	76.5	68.0175
rna-B4U62_00975	77	16.9583	49.25	45.5971
rna-B4U62_00980	77	16.9583	33	30.5523
rna-B4U62_00985	76	18.2381	46.9079	40.3813
rna-B4U62_00990	1555	1285.73	709.838	8.66812
rna-B4U62_00995	2933	2663.73	5893.94	34.74
rna-B4U62_01000	116	18.4362	2.33333	1.98709
rna-B4U62_01005	1555	1285.73	709.838	8.66812
rna-B4U62_01010	2933	2663.73	5893.94	34.74
rna-B4U62_01015	116	18.4362	2.33333	1.98709
gene-B4U62_01020	237	49.5997	18	5.6978
gene-B4U62_01025	1437	1167.73	171	2.29916
gene-B4U62_01030	921	651.726	445	10.7203
gene-B4U62_01035	753	483.726	497	16.1314
gene-B4U62_01040	1011	741.726	891	18.8603
gene-B4U62_01045	1005	735.726	1610	34.3577
gene-B4U62_01050	954	684.726	6613	151.634
gene-B4U62_01055	1590	1320.73	472	5.61104
gene-B4U62_01060	1245	975.726	85	1.36774
gene-B4U62_01065	1929	1659.73	36	0.340549
gene-B4U62_01070	1326	1056.73	47	0.698312
gene-B4U62_01075	1368	1098.73	37	0.528721
gene-B4U62_01080	852	582.726	17	0.458035
gene-B4U62_01085	915	645.726	103	2.5044
gene-B4U62_01090	483	213.961	28	2.05464
gene-B4U62_01095	456	187.215	127	10.6507
rna-B4U62_01100	75	17.6585	281.724	250.485
rna-B4U62_01105	76	18.2381	7.5	6.45648
rna-B4U62_01110	73	17.3784	0	0
rna-B4U62_01115	85	19.1176	61	50.0967
rna-B4U62_01120	75	17.6585	205.639	182.837
gene-B4U62_01125	564	294.757	5536	294.88
gene-B4U62_01130	627	357.726	6661	292.35
gene-B4U62_01135	822	552.726	3617	102.743
gene-B4U62_01140	1452	1182.73	1044	13.8589
gene-B4U62_01145	1347	1077.73	1607	23.4111
gene-B4U62_01150	1803	1533.73	14855	152.068
gene-B4U62_01155	912	642.726	151	3.68863
gene-B4U62_01160	636	366.726	18	0.770628
gene-B4U62_01165	540	270.786	94	5.45024
gene-B4U62_01170	1518	1248.73	52	0.653808
gene-B4U62_01175	2616	2346.73	40	0.267616
gene-B4U62_01180	528	258.795	13	0.788681
gene-B4U62_01185	291	63.1088	8	1.99028
gene-B4U62_01190	375	110.903	87	12.3166
gene-B4U62_01195	303	66.9376	1934	453.628
gene-B4U62_01200	1173	903.726	512	8.89502
gene-B4U62_01205	315	71.1456	21	4.63431
gene-B4U62_01210	168	31.8462	216	106.49
gene-B4U62_01215	1233	963.726	27	0.43987
gene-B4U62_01220	1491	1221.73	314	4.03524
gene-B4U62_01225	720	450.726	193	6.72293
gene-B4U62_01230	1344	1074.73	98	1.43167
gene-B4U62_01235	516	246.795	13	0.82703
gene-B4U62_01240	426	157.959	295	29.3219
gene-B4U62_01245	978	708.726	43	0.952586
gene-B4U62_01250	672	402.726	18	0.701741
gene-B4U62_01255	963	693.726	39	0.882654
gene-B4U62_01260	264	56.6267	87	24.1219
gene-B4U62_01265	771	501.726	156	4.88171
gene-B4U62_01270	858	588.726	3641	97.1005
gene-B4U62_01275	1185	915.726	158	2.70898
gene-B4U62_01280	1389	1119.73	524	7.3474
gene-B4U62_01285	249	52.6382	10	2.98272
gene-B4U62_01290	192	38.2009	6	2.46599
gene-B4U62_01295	804	534.726	183	5.37321
gene-B4U62_01300	1254	984.726	264	4.20923
gene-B4U62_01305	261	55.8166	3044	856.239
gene-B4U62_01310	1620	1350.73	2010	23.3638
gene-B4U62_01315	882	612.726	114	2.92114
gene-B4U62_01320	1335	1065.73	109	1.60581
gene-B4U62_01325	189	37.6591	4	1.66764
gene-B4U62_01330	249	52.6382	9	2.68445
gene-B4U62_01335	918	648.726	11	0.266223
gene-B4U62_01340	1251	981.726	306	4.89379
gene-B4U62_01345	285	61.4671	62	15.8366
gene-B4U62_01350	912	642.726	561	13.7041
gene-B4U62_01355	2199	1929.73	754	6.13465
gene-B4U62_01360	921	651.726	148	3.56542
gene-B4U62_01365	828	558.726	118	3.31587
gene-B4U62_01370	1155	885.726	482	8.54401
gene-B4U62_01375	942	672.726	2818	65.7683
gene-B4U62_01380	399	132.445	568	67.3326
gene-B4U62_01385	891	621.726	571	14.4195
gene-B4U62_01390	534	264.795	523	31.0103
gene-B4U62_01395	489	219.925	404	28.8417
gene-B4U62_01400	792	522.726	968	29.0747
gene-B4U62_01405	279	60.3128	107	27.854
gene-B4U62_01410	1341	1071.73	528	7.73507
gene-B4U62_01415	888	618.726	507	12.8654
gene-B4U62_01420	969	699.726	3219	72.2282
gene-B4U62_01425	1245	975.726	485	7.80419
gene-B4U62_01430	1896	1626.73	63	0.608051
gene-B4U62_01435	750	480.726	138	4.50708
gene-B4U62_01440	708	438.726	63	2.25456
gene-B4U62_01445	276	59.6822	32	8.41819
gene-B4U62_01450	1071	801.726	15	0.293751
gene-B4U62_01455	1413	1143.73	660	9.06016
gene-B4U62_01460	948	678.726	197	4.55707
gene-B4U62_01465	114	18.1527	0	0
gene-B4U62_01470	1437	1167.73	12	0.161344
gene-B4U62_01475	984	714.726	2	0.0439344
gene-B4U62_01480	1233	963.726	136	2.21564
gene-B4U62_01485	945	675.726	26	0.604111
gene-B4U62_01490	189	37.6591	0	0
gene-B4U62_01495	927	657.726	9	0.214838
gene-B4U62_01500	1467	1197.73	3	0.0393258
gene-B4U62_01505	1368	1098.73	61	0.871674
gene-B4U62_01510	1368	1098.73	1	0.0142897
gene-B4U62_01515	702	432.726	89	3.22917
gene-B4U62_01520	1533	1263.73	54	0.670895
gene-B4U62_01525	921	651.726	3061	73.7415
gene-B4U62_01530	162	29.6367	1	0.529766
gene-B4U62_01535	939	669.726	14	0.328205
gene-B4U62_01540	681	411.726	39	1.4872
gene-B4U62_01545	936	666.726	18	0.423876
gene-B4U62_01550	924	654.726	36	0.86329
gene-B4U62_01555	687	417.726	148	5.56268
gene-B4U62_01560	387	121.484	418	54.0219
gene-B4U62_01565	429	160.857	9	0.878447
gene-B4U62_01570	732	462.726	52	1.76439
gene-B4U62_01575	177	34.6263	3	1.36028
gene-B4U62_01580	1752	1482.73	31	0.328257
gene-B4U62_01585	213	44.0811	0	0
gene-B4U62_01590	729	459.726	170	5.80582
gene-B4U62_01595	648	378.726	209	8.66434
gene-B4U62_01600	1113	843.726	260	4.83822
gene-B4U62_01605	1440	1170.73	185	2.48102
gene-B4U62_01610	567	297.757	263	13.8678
gene-B4U62_01615	1128	858.726	39	0.713056
gene-B4U62_01620	639	369.726	11	0.467118
gene-B4U62_01625	384	118.758	176	23.2681
gene-B4U62_01630	1077	807.726	1351	26.2606
gene-B4U62_01635	957	687.726	156	3.56142
gene-B4U62_01640	702	432.726	680	24.6723
gene-B4U62_01645	741	471.726	18	0.599096
gene-B4U62_01650	1161	891.726	15	0.264103
gene-B4U62_01655	933	663.726	538	12.7265
gene-B4U62_01660	1065	795.726	725	14.305
gene-B4U62_01665	1419	1149.73	86	1.17441
gene-B4U62_01670	129	21.5232	0	0
gene-B4U62_01675	1362	1092.73	101	1.45119
gene-B4U62_01680	504	234.834	116	7.7555
gene-B4U62_01685	1122	852.726	5001	92.0791
gene-B4U62_01690	777	507.726	44	1.36062
gene-B4U62_01695	1686	1416.73	226	2.50459
gene-B4U62_01700	960	690.726	17220	391.418
gene-B4U62_01705	696	426.726	133	4.89347
gene-B4U62_01710	843	573.726	286	7.82664
gene-B4U62_01715	996	726.726	117	2.52772
gene-B4U62_01720	599	329.737	227	10.8087
gene-B4U62_01725	582	312.737	479	24.0475
gene-B4U62_01730	579	309.737	552	27.9807
gene-B4U62_01735	774	504.726	1459	45.3851
gene-B4U62_01740	1614	1344.73	218	2.54529
gene-B4U62_01745	1092	822.726	291	5.55331
gene-B4U62_01750	1203	933.726	816	13.721
gene-B4U62_01755	247	52.364	269	80.6553
gene-B4U62_01760	1173	903.726	26	0.4517
gene-B4U62_01765	303	66.9376	463	108.599
gene-B4U62_01770	1257	987.726	1369	21.7611
gene-B4U62_01775	849	579.726	452	12.2414
gene-B4U62_01780	882	612.726	718	18.3981
gene-B4U62_01785	1152	882.726	215	3.82408
gene-B4U62_01790	1434	1164.73	1006	13.5609
gene-B4U62_01795	582	312.737	160	8.03256
gene-B4U62_01800	1980	1710.73	488	4.47871
gene-B4U62_01805	966	696.726	62	1.39715
gene-B4U62_01810	1626	1356.73	64	0.740631
gene-B4U62_01815	1539	1269.73	241	2.98003
gene-B4U62_01820	465	196.125	266	21.2943
gene-B4U62_01825	630	360.726	88	3.83018
gene-B4U62_01830	762	492.726	92	2.93154
gene-B4U62_01835	1341	1071.73	39	0.57134
gene-B4U62_01840	597	327.737	6	0.287435
gene-B4U62_01845	819	549.726	2144	61.234
gene-B4U62_01850	594	324.737	301	14.5528
gene-B4U62_01855	186	37.1354	0	0
gene-B4U62_01860	561	291.777	492	26.4745
gene-B4U62_01865	762	492.726	29	0.924074
gene-B4U62_01870	975	705.726	94	2.09125
gene-B4U62_01875	957	687.726	182	4.15499
gene-B4U62_01880	783	513.726	61	1.86429
gene-B4U62_01885	912	642.726	1249	30.5106
gene-B4U62_01890	1548	1278.73	3084	37.8661
gene-B4U62_01895	1422	1152.73	750	10.2153
gene-B4U62_01900	1236	966.726	958	15.5588
gene-B4U62_01905	858	588.726	252	6.7205
gene-B4U62_01910	885	615.726	121	3.0854
gene-B4U62_01915	855	585.726	82	2.19803
gene-B4U62_01920	1011	741.726	27	0.571524
gene-B4U62_01925	1452	1182.73	1685	22.3681
gene-B4U62_01930	321	73.7595	866	184.338
gene-B4U62_01935	2418	2148.73	3053	22.3079
gene-B4U62_01940	2133	1863.73	15	0.126364
gene-B4U62_01945	2316	2046.73	26	0.199447
gene-B4U62_01950	1206	936.726	26	0.435787
gene-B4U62_01955	915	645.726	644	15.6586
gene-B4U62_01960	585	315.737	155	7.70761
gene-B4U62_01965	186	37.1354	299	126.414
gene-B4U62_01970	1194	924.726	4541	77.0996
gene-B4U62_01975	681	411.726	647	24.6723
gene-B4U62_01980	864	594.726	232	6.1247
gene-B4U62_01985	456	187.215	1737	145.671
gene-B4U62_01990	333	78.8685	229	45.5875
gene-B4U62_01995	1434	1164.73	990	13.3452
gene-B4U62_02000	399	132.445	779	92.3453
gene-B4U62_02005	444	175.444	99	8.85953
gene-B4U62_02010	1722	1452.73	729	7.87876
gene-B4U62_02015	558	288.777	48	2.60971
gene-B4U62_02020	633	363.726	57	2.46045
gene-B4U62_02025	363	100.636	53	8.26866
gene-B4U62_02030	10764	10494.7	483.138	0.722792
gene-B4U62_02035	10752	10482.7	789.862	1.18302
gene-B4U62_02040	3828	3558.73	393	1.73385
gene-B4U62_02045	729	459.726	537	18.3396
gene-B4U62_02050	1227	957.726	406	6.65578
gene-B4U62_02055	558	288.777	863	46.9205
gene-B4U62_02060	939	669.726	51	1.1956
gene-B4U62_02065	1335	1065.73	109	1.60581
gene-B4U62_02070	675	405.726	483	18.6908
gene-B4U62_02075	648	378.726	398	16.4996
gene-B4U62_02080	744	474.726	957	31.6507
gene-B4U62_02085	705	435.726	115	4.1438
gene-B4U62_02090	807	537.726	692	20.205
gene-B4U62_02095	873	603.726	120	3.12072
gene-B4U62_02100	615	345.737	4	0.181647
gene-B4U62_02105	1422	1152.73	26	0.354129
gene-B4U62_02110	228	47.5608	1	0.330114
gene-B4U62_02115	465	196.125	27	2.16145
gene-B4U62_02120	846	576.726	46	1.25228
gene-B4U62_02125	1479	1209.73	193	2.50486
gene-B4U62_02130	1755	1485.73	51	0.538946
gene-B4U62_02135	222	46.4247	1	0.338193
gene-B4U62_02140	1635	1365.73	24	0.275906
gene-B4U62_02145	1224	954.726	6	0.0986703
gene-B4U62_02150	1122	852.726	56	1.03108
gene-B4U62_02155	681	411.726	6	0.228801
gene-B4U62_02160	1461	1191.73	12	0.158095
gene-B4U62_02165	684	414.726	242	9.16153
gene-B4U62_02170	1422	1152.73	407	5.54348
gene-B4U62_02175	1149	879.726	568	10.1371
gene-B4U62_02180	123	19.5024	265	213.339
gene-B4U62_02185	90	18.663	61	51.317
gene-B4U62_02190	114	18.1527	42	36.3263
gene-B4U62_02195	1365	1095.73	644	9.22779
gene-B4U62_02200	951	681.726	4230	97.4192
gene-B4U62_02205	948	678.726	1085	25.0986
gene-B4U62_02210	759	489.726	732	23.4678
gene-B4U62_02215	954	684.726	3940	90.3428
gene-B4U62_02220	1419	1149.73	308	4.20601
gene-B4U62_02225	879	609.726	150	3.86252
gene-B4U62_02230	750	480.726	269	8.78555
gene-B4U62_02235	288	62.3677	82	20.6428
gene-B4U62_02240	315	71.1456	5505	1214.85
gene-B4U62_02245	1440	1170.73	52	0.697368
gene-B4U62_02250	1311	1041.73	6	0.0904298
gene-B4U62_02255	1389	1119.73	1250	17.5272
gene-B4U62_02260	864	594.726	70	1.84797
gene-B4U62_02265	786	516.726	84	2.55231
gene-B4U62_02270	615	345.737	3885	176.424
gene-B4U62_02275	1626	1356.73	4868	56.3342
gene-B4U62_02280	573	303.737	9261	478.711
gene-B4U62_02285	354	93.0993	397	66.9511
gene-B4U62_02290	1437	1167.73	56	0.752941
gene-B4U62_02295	432	163.738	2	0.191776
gene-B4U62_02300	1122	852.726	97	1.78598
gene-B4U62_02305	1065	795.726	154	3.03858
gene-B4U62_02310	564	294.757	94	5.00699
gene-B4U62_02315	609	339.737	658	30.4086
gene-B4U62_02320	393	126.945	5647	698.418
gene-B4U62_02325	165	30.7903	41	20.9066
gene-B4U62_02330	750	480.726	395	12.9007
gene-B4U62_02335	774	504.726	1438	44.7319
gene-B4U62_02340	1215	945.726	223	3.70215
gene-B4U62_02345	774	504.726	563	17.5133
gene-B4U62_02350	723	453.726	119	4.11782
gene-B4U62_02355	1008	738.726	169	3.59184
gene-B4U62_02360	753	483.726	115	3.73261
gene-B4U62_02365	642	372.726	155	6.52914
gene-B4U62_02370	246	52.1127	852	256.69
gene-B4U62_02375	288	62.3677	219	55.1313
gene-B4U62_02380	2007	1737.73	776	7.01123
gene-B4U62_02385	903	633.726	4218	104.501
gene-B4U62_02390	2085	1815.73	410	3.54525
gene-B4U62_02395	1512	1242.73	371	4.68719
gene-B4U62_02400	546	276.777	815	46.2319
gene-B4U62_02405	861	591.726	150	3.98001
gene-B4U62_02410	504	234.834	527	35.2341
gene-B4U62_02415	552	282.777	64	3.55345
gene-B4U62_02420	423	155.095	5059	512.131
gene-B4U62_02425	810	540.726	1325	38.4727
gene-B4U62_02430	291	63.1088	1555	386.86
gene-B4U62_02435	435	166.65	123	11.5882
gene-B4U62_02440	2184	1914.73	1495	12.2588
gene-B4U62_02445	1089	819.726	156	2.98793
gene-B4U62_02450	852	582.726	29	0.781354
gene-B4U62_02455	1710	1440.73	28	0.305134
gene-B4U62_02460	1263	993.726	15	0.236995
gene-B4U62_02465	2112	1842.73	43	0.366371
gene-B4U62_02470	1824	1554.73	481	4.85741
gene-B4U62_02475	450	181.331	4	0.346339
gene-B4U62_02480	1725	1455.73	1532	16.5232
gene-B4U62_02485	199	40.2278	5	1.95145
gene-B4U62_02490	267	57.6729	1841	501.182
gene-B4U62_02495	1278	1008.73	1286	20.0162
gene-B4U62_02500	258	55.0388	1091	311.221
gene-B4U62_02505	453	184.258	22	1.87461
gene-B4U62_02510	819	549.726	58	1.65652
gene-B4U62_02515	372	108.346	4907	711.079
gene-B4U62_02520	342	84.6034	84	15.5885
gene-B4U62_02525	360	98.1008	47	7.5221
gene-B4U62_02530	822	552.726	811	23.037
gene-B4U62_02535	1053	783.726	248	4.96823
gene-B4U62_02540	1608	1338.73	30	0.351839
gene-B4U62_02545	681	411.726	14	0.533868
gene-B4U62_02550	1266	996.726	148	2.33131
gene-B4U62_02555	1053	783.726	1611	32.2734
gene-B4U62_02560	927	657.726	120	2.86451
gene-B4U62_02565	741	471.726	211	7.02274
gene-B4U62_02570	336	80.6892	27050	5263.39
gene-B4U62_02575	1146	876.726	1295	23.191
gene-B4U62_02580	180	35.5107	944	417.375
gene-B4U62_02585	165	30.7903	970	494.62
gene-B4U62_02590	873	603.726	1199	31.1812
gene-B4U62_02595	321	73.7595	5590	1189.89
gene-B4U62_02600	1065	795.726	3923	77.4049
gene-B4U62_02605	1374	1104.73	473	6.72234
gene-B4U62_02610	188	37.6639	328	136.73
gene-B4U62_02615	1536	1266.73	10704	132.671
gene-B4U62_02620	480	210.975	785	58.4187
gene-B4U62_02625	1482	1212.73	674	8.72592
gene-B4U62_02630	600	330.737	753	35.7458
gene-B4U62_02635	366	103.135	45	6.85046
gene-B4U62_02640	1017	747.726	235	4.93446
gene-B4U62_02645	1170	900.726	423	7.37329
gene-B4U62_02650	282	60.8177	1173	302.818
gene-B4U62_02655	351	90.8263	1883	325.501
gene-B4U62_02660	825	555.726	2100	59.3298
gene-B4U62_02665	366	103.135	3	0.456698
gene-B4U62_02670	402	135.233	6	0.696596
gene-B4U62_02675	1008	738.726	155	3.29429
gene-B4U62_02680	330	77.5084	1011	204.793
gene-B4U62_02685	483	213.961	459	33.6815
gene-B4U62_02690	789	519.726	2015	60.8716
gene-B4U62_02695	600	330.737	1296	61.5227
gene-B4U62_02700	239	50.1007	1	0.313379
gene-B4U62_02705	294	63.9722	2	0.490854
gene-B4U62_02710	441	172.508	139	12.6508
gene-B4U62_02715	444	175.444	127	11.3653
gene-B4U62_02720	2160	1890.73	468	3.88625
gene-B4U62_02725	453	184.258	788	67.145
rna-B4U62_02730	75	17.6585	205.5	182.714
rna-B4U62_02735	91	18.701	300.91	252.63
rna-B4U62_02740	72	16.8333	26.4553	24.6749
rna-B4U62_02745	75	17.6585	108.361	96.3454
rna-B4U62_02750	76	18.2381	141.25	121.597
rna-B4U62_02755	82	17.7742	745.715	658.713
rna-B4U62_02760	87	18.7922	180	150.386
gene-B4U62_02765	1107	837.726	251	4.7042
gene-B4U62_02770	510	240.811	61	3.97711
gene-B4U62_02775	384	118.758	70	9.25438
gene-B4U62_02780	195	38.8834	1	0.403784
gene-B4U62_02785	261	55.8166	3	0.843863
gene-B4U62_02790	261	55.8166	35	9.84506
gene-B4U62_02795	381	116.132	5	0.675977
