 ,Label,Area
42,fecit_20_NA_dhbps_co-02_ps.czi,16177468.106
43,fecit_20_NA_dhbps_co-03_bs.czi,22079797.503
44,fecit_20_NA_dhbps_co-03_ps.czi,12954902.418
45,fecit_20_NA_dhbps_co-04_bs.czi,25149325.566
46,fecit_20_NA_dhbps_co-04_ps.czi,15505600.831
47,fecit_20_NA_dhbps_co_bs.czi,26942113.172
48,fecit_20_NA_dhbps_co_ps.czi,14060840.045
49,fecit_20_NA_dhbps_ps-02_1.czi,19542155.447
50,fecit_20_NA_dhbps_ps-03_1.czi,21688320.839
51,fecit_20_NA_dhbps_ps-04_1.czi,21738191.841
52,fecit_20_NA_dhbps_ps_1.czi,20186197.699
53,fecit_500_NA_dhbps_bs-02_1.czi,53020794.492
54,fecit_500_NA_dhbps_bs-03_1.czi,50875057.176
55,fecit_500_NA_dhbps_bs-04_1.czi,47224842.296
56,fecit_500_NA_dhbps_bs_1.czi,31333757.884
57,fecit_500_NA_dhbps_bs_1.czi,14196540.539
58,fecit_500_NA_dhbps_co-02_bs.czi,42535469.843
59,fecit_500_NA_dhbps_co-02_ps.czi,15498109.478
60,fecit_500_NA_dhbps_co-03_bs.czi,46906566.846
61,fecit_500_NA_dhbps_co-03_ps.czi,18246365.551
62,fecit_500_NA_dhbps_co-04_bs.czi,18335619.662
63,fecit_500_NA_dhbps_co-04_bs.czi,1486070.242
64,fecit_500_NA_dhbps_co-04_ps.czi,22982826.503
65,fecit_500_NA_dhbps_co_bs.czi,39108497.259
66,fecit_500_NA_dhbps_co_ps.czi,15766727.965
67,fecit_500_NA_dhbps_ps-02_1.czi,3097567.125
68,fecit_500_NA_dhbps_ps-02_1.czi,25132416.514
69,fecit_500_NA_dhbps_ps-02_1.czi,6620000.940
70,fecit_500_NA_dhbps_ps-03_1.czi,32833098.522
71,fecit_500_NA_dhbps_ps-04_1.czi,27461370.901
72,fecit_500_NA_dhbps_ps_1.czi,18742935.184
73,fecl_100_NA_bsps_bs-02_1.czi,77512165.294
74,fecl_100_NA_bsps_bs-03_1.czi,64823312.899
75,fecl_100_NA_bsps_bs-04_1.czi,65101135.047
76,fecl_100_NA_bsps_bs_1.czi,81818408.590
77,fecl_100_NA_bsps_co-02_bs.czi,73499368.966
78,fecl_100_NA_bsps_co-02_ps.czi,10968837.925
79,fecl_100_NA_bsps_co-03_bs.czi,105650112.320
80,fecl_100_NA_bsps_co-03_ps.czi,14919563.048
81,fecl_100_NA_bsps_co-04_bs.czi,81721021.011
82,fecl_100_NA_bsps_co-04_ps.czi,16438381.202
83,fecl_100_NA_bsps_co_bs.czi,59568236.334
84,fecl_100_NA_bsps_co_ps.czi,10393073.997
85,fecl_100_NA_bsps_ps-02_1.czi,18017986.327
86,fecl_100_NA_bsps_ps-03_1.czi,31408671.406
87,fecl_100_NA_bsps_ps-03_1.czi,1981569.682
88,fecl_100_NA_bsps_ps-03_1.czi,2291069.548
89,fecl_100_NA_bsps_ps-04_1.czi,23412830.121
90,fecl_100_NA_bsps_ps_1.czi,20153663.827
91,fecl_100_NA_dhbps_bs-02_1.czi,49908244.662
92,fecl_100_NA_dhbps_bs-03_1.czi,37920154.758
93,fecl_100_NA_dhbps_bs-04_1.czi,37642118.572
94,fecl_100_NA_dhbps_bs_1.czi,58830231.121
95,fecl_100_NA_dhbps_co-02_bs.czi,51783437.143
96,fecl_100_NA_dhbps_co-02_ps.czi,14305272.166
97,fecl_100_NA_dhbps_co-03_bs.czi,59882445.050
98,fecl_100_NA_dhbps_co-03_ps.czi,13417011.831
99,fecl_100_NA_dhbps_co-04_bs.czi,59853977.912
100,fecl_100_NA_dhbps_co-04_ps.czi,14122697.210
101,fecl_100_NA_dhbps_co_bs.czi,43512984.289
102,fecl_100_NA_dhbps_co_ps.czi,17885924.490
103,fecl_100_NA_dhbps_ps-02_1.czi,23443651.684
104,fecl_100_NA_dhbps_ps-03_1.czi,22789977.693
105,fecl_100_NA_dhbps_ps-04_1.czi,23439584.950
106,fecl_100_NA_dhbps_ps_1.czi,22617890.631
107,fecl_100_NA_dhbps_ps_1.czi,3836428.493
108,fecl_25_NA_bsps_bs-02_1.czi,51010329.594
109,fecl_25_NA_bsps_bs-03_1.czi,57156020.919
110,fecl_25_NA_bsps_bs-04_1.czi,49751568.382
111,fecl_25_NA_bsps_bs_1.czi,49970529.905
112,fecl_25_NA_bsps_co-02_bs.czi,54445007.568
113,fecl_25_NA_bsps_co-02_ps.czi,12127857.133
114,fecl_25_NA_bsps_co-03_bs.czi,59385019.263
115,fecl_25_NA_bsps_co-03_ps.czi,7858642.520
116,fecl_25_NA_bsps_co-04_bs.czi,55139776.977
117,fecl_25_NA_bsps_co-04_ps.czi,8554054.045
118,fecl_25_NA_bsps_co_bs.czi,53837137.845
119,fecl_25_NA_bsps_co_ps.czi,11089127.637
120,fecl_25_NA_bsps_co_ps.czi,3129672.920
121,fecl_25_NA_bsps_ps-02_1.czi,18622431.433
122,fecl_25_NA_bsps_ps-03_1.czi,20191548.665
123,fecl_25_NA_bsps_ps-04_1.czi,20952027.935
124,fecl_25_NA_bsps_ps_1.czi,19226662.499
125,fecl_25_NA_dhbps_bs-02_1.czi,36391704.866
126,fecl_25_NA_dhbps_bs-03_1.czi,36077924.227
127,fecl_25_NA_dhbps_bs-04_1.czi,33814251.624
128,fecl_25_NA_dhbps_bs_1.czi,38755547.550
129,fecl_25_NA_dhbps_co-02_bs.czi,36498510.145
130,fecl_25_NA_dhbps_co-02_ps.czi,14950170.573
131,fecl_25_NA_dhbps_co-03_bs.czi,35751729.348
132,fecl_25_NA_dhbps_co-03_ps.czi,16227553.146
133,fecl_25_NA_dhbps_co-04_bs.czi,38923353.840
134,fecl_25_NA_dhbps_co-04_ps.czi,19216174.606
135,fecl_25_NA_dhbps_co_bs.czi,32260759.212
136,fecl_25_NA_dhbps_co_ps.czi,17292609.394
137,fecl_25_NA_dhbps_ps-02_1.czi,24170954.966
138,fecl_25_NA_dhbps_ps-02_1.czi,2446461.597
139,fecl_25_NA_dhbps_ps-03_1.czi,22235189.552
140,fecl_25_NA_dhbps_ps-04_1.czi,24451131.539
141,fecl_25_NA_dhbps_ps_1.czi,22761082.478
142,fecl_50_NA_bsps_bs-02_1.czi,71522080.057
143,fecl_50_NA_bsps_bs-03_1.czi,79896769.726
144,fecl_50_NA_bsps_bs-04_1.czi,64923054.903
145,fecl_50_NA_bsps_bs_1.czi,65584434.285
146,fecl_50_NA_bsps_co-02_bs.czi,60317157.518
147,fecl_50_NA_bsps_co-02_ps.czi,9777284.844
148,fecl_50_NA_bsps_co-03_bs.czi,68788806.689
149,fecl_50_NA_bsps_co-03_ps.czi,11754787.792
150,fecl_50_NA_bsps_co-04_bs.czi,61406186.092
151,fecl_50_NA_bsps_co-04_ps.czi,9729554.228
152,fecl_50_NA_bsps_co_bs.czi,56428075.521
153,fecl_50_NA_bsps_co_ps.czi,9859903.757
154,fecl_50_NA_bsps_ps-02_1.czi,22825294.068
155,fecl_50_NA_bsps_ps-03_1.czi,23020069.226
156,fecl_50_NA_bsps_ps-04_1.czi,23594334.883
157,fecl_50_NA_bsps_ps_1.czi,19766681.975
158,fecl_50_NA_dhbps_bs-02_1.czi,56710178.442
159,fecl_50_NA_dhbps_bs-03_1.czi,46187397.033
160,fecl_50_NA_dhbps_bs-04_1.czi,63367208.066
161,fecl_50_NA_dhbps_bs_1.czi,50384694.664
162,fecl_50_NA_dhbps_co-02_bs.czi,42984094.822
163,fecl_50_NA_dhbps_co-02_ps.czi,16066168.016
164,fecl_50_NA_dhbps_co-03_bs.czi,38376913.205
165,fecl_50_NA_dhbps_co-03_ps.czi,18699913.418
166,fecl_50_NA_dhbps_co-04_bs.czi,44323334.561
167,fecl_50_NA_dhbps_co-04_ps.czi,18834757.758
168,fecl_50_NA_dhbps_co_bs.czi,32742132.102
169,fecl_50_NA_dhbps_co_ps.czi,17010292.434
170,fecl_50_NA_dhbps_ps-02_1.czi,25530528.375
171,fecl_50_NA_dhbps_ps-03_1.czi,26893740.441
172,fecl_50_NA_dhbps_ps-04_1.czi,27225928.402
173,fecl_50_NA_dhbps_ps_1.czi,19512404.077
